Name,Pos,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,PER,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF
Chinanu Onuaku,C,1,0.0,22.0,4.0,1.0,3.0,4.0,1.0,0.0,0.0,3.0,4.0,0.3,-3.19,2.0,5.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,40.0,0.8,0.4
RJ Hunter,G,5,1.0,9.0,3.8,0.0,1.0,1.0,0.6,0.6,0.0,0.4,1.4,1.5,8.52,1.4,4.0,35.0,0.6,2.8,21.4,0.4,0.4,100.0,0.8,1.2,66.7,0.95,0.43
Tarik Black,C,51,2.0,10.5,3.5,1.2,2.0,3.2,0.3,0.4,0.6,0.7,2.1,0.4,14.29,1.5,2.5,59.1,0.0,0.2,9.1,0.6,1.2,46.0,1.5,2.3,63.8,1.4169999999999998,0.59
Bobby Brown,PG,20,0.0,5.8,2.5,0.0,0.4,0.4,0.6,0.2,0.0,0.5,0.3,1.2,5.52,1.0,2.9,32.8,0.6,2.0,27.5,0.1,0.1,50.0,0.4,0.9,44.4,0.862,0.42
Briante Weber,G,13,0.0,9.1,2.0,0.2,1.2,1.4,1.0,0.8,0.2,0.5,1.4,1.9,11.07,0.7,1.7,40.9,0.3,0.7,44.4,0.3,0.3,100.0,0.4,1.0,38.5,1.182,0.5
Tim Quarterman,G,3,0.0,4.3,1.3,0.0,1.0,1.0,0.3,0.0,0.0,0.7,0.3,0.5,2.9,0.3,1.0,33.3,0.0,0.7,0.0,0.7,0.7,100.0,0.3,0.3,100.0,1.3330000000000002,0.33
Markel Brown,G,4,0.0,7.8,1.3,0.3,1.0,1.3,0.5,0.0,0.0,0.5,1.5,1.0,-1.21,0.5,1.8,28.6,0.3,1.3,20.0,0.0,0.0,0.0,0.3,0.5,50.0,0.7140000000000001,0.36
Troy Williams,F,4,0.0,4.3,1.3,0.3,0.8,1.0,0.3,0.3,0.0,0.3,0.5,1.0,-2.3,0.5,2.3,22.2,0.0,1.3,0.0,0.3,0.8,33.3,0.5,1.0,50.0,0.556,0.22
Zhou Qi,C,18,0.0,6.9,1.2,0.3,0.9,1.2,0.1,0.1,0.8,0.6,0.8,0.2,1.9,0.3,1.8,18.8,0.1,1.1,10.5,0.4,0.7,66.7,0.2,0.7,30.8,0.688,0.22
Demetrius Jackson,G,12,0.0,5.3,0.7,0.3,0.6,0.9,0.4,0.3,0.1,0.8,0.5,0.6,0.23,0.3,1.2,28.6,0.0,0.5,0.0,0.0,0.0,0.0,0.3,0.7,50.0,0.5710000000000001,0.29
Isaiah Canaan,G,1,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.27,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Total,hou,82,,,112.4,9.0,34.5,43.5,21.5,8.5,4.8,13.2,19.5,1.6,,38.7,84.2,46.0,15.3,42.3,36.2,19.6,25.1,78.1,23.4,41.9,55.8,1.334,0.55
Victor Oladipo,SG,75,75.0,34.0,23.1,0.6,4.6,5.2,4.3,2.4,0.8,2.9,2.3,1.5,23.12,8.5,17.9,47.7,2.1,5.8,37.1,3.9,4.9,79.9,6.4,12.1,52.8,1.2930000000000001,0.54
Bojan Bogdanovic,SF,80,80.0,30.8,14.3,0.4,3.0,3.4,1.5,0.7,0.1,1.3,1.6,1.1,13.98,5.1,10.7,47.4,1.9,4.8,40.2,2.2,2.6,86.8,3.1,5.8,53.4,1.339,0.57
Myles Turner,PF,65,62.0,28.2,12.7,1.4,5.0,6.4,1.3,0.6,1.8,1.5,2.9,0.9,16.65,4.7,9.8,47.9,0.9,2.4,35.7,2.5,3.2,77.7,3.8,7.4,51.9,1.296,0.52
Darren Collison,G,69,64.0,29.2,12.4,0.5,2.0,2.6,5.3,1.3,0.2,1.2,1.8,4.3,18.86,4.6,9.2,49.5,1.4,3.0,46.8,1.8,2.1,88.2,3.2,6.3,50.8,1.34,0.57
Thaddeus Young,PF,81,81.0,32.2,11.8,2.3,4.0,6.3,1.9,1.7,0.4,1.3,2.2,1.4,14.83,5.2,10.7,48.7,0.7,2.2,32.0,0.7,1.1,59.8,4.5,8.4,53.1,1.105,0.52
Domantas Sabonis,PF,74,19.0,24.5,11.6,2.2,5.5,7.7,2.0,0.5,0.4,1.9,3.0,1.1,17.57,4.6,8.9,51.4,0.2,0.5,35.1,2.3,3.0,75.0,4.4,8.4,52.4,1.3030000000000002,0.52
Lance Stephenson,G,82,7.0,22.6,9.2,0.8,4.4,5.2,2.9,0.6,0.2,1.6,2.2,1.8,12.47,3.7,8.6,42.7,0.8,2.8,28.9,1.0,1.5,66.1,2.9,5.8,49.5,1.068,0.47
Cory Joseph,PG,82,17.0,27.0,7.9,0.5,2.7,3.2,3.2,1.0,0.2,1.1,1.7,3.0,10.99,3.1,7.4,42.4,0.8,2.3,35.3,0.9,1.1,74.5,2.3,5.0,45.7,1.075,0.48
Al Jefferson,C,36,1.0,13.4,7.0,0.8,3.1,4.0,0.8,0.4,0.6,0.6,1.8,1.4,20.23,3.1,5.8,53.4,0.0,0.1,0.0,0.8,1.0,83.3,3.1,5.7,54.1,1.212,0.53
Trevor Booker,F,17,1.0,15.8,5.4,1.9,2.6,4.5,1.0,0.2,0.3,0.5,1.5,1.9,14.71,2.3,4.9,46.4,0.2,0.8,21.4,0.6,0.6,90.9,2.1,4.1,51.4,1.083,0.48
Glenn Robinson III,SF,23,1.0,14.7,4.1,0.5,1.1,1.6,0.7,0.6,0.0,0.2,0.6,3.4,10.81,1.6,3.7,42.4,0.6,1.5,41.2,0.4,0.5,81.8,1.0,2.2,43.1,1.1179999999999999,0.51
Joe Young,G,53,1.0,10.5,3.9,0.2,1.0,1.2,0.7,0.3,0.0,0.5,0.7,1.5,10.12,1.5,3.5,43.0,0.5,1.2,37.9,0.4,0.5,75.9,1.0,2.3,45.8,1.113,0.5
T.J. Leaf,F,53,0.0,8.6,2.9,0.5,1.0,1.5,0.2,0.1,0.1,0.2,0.8,0.9,10.81,1.2,2.6,47.1,0.3,0.8,42.9,0.2,0.3,62.5,0.9,1.8,48.9,1.147,0.54
Edmond Sumner,PG,1,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,39.93,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,2.0,1.0
Damien Wilkins,SG,19,1.0,8.0,1.7,0.3,0.6,0.8,0.5,0.1,0.1,0.3,0.4,1.8,4.89,0.7,2.1,33.3,0.2,0.9,22.2,0.2,0.2,75.0,0.5,1.1,42.9,0.846,0.38
Ike Anigbogu,C,11,0.0,2.7,1.2,0.5,0.4,0.8,0.0,0.1,0.3,0.2,0.1,0.0,21.58,0.4,0.8,44.4,0.0,0.0,0.0,0.5,0.5,83.3,0.4,0.8,44.4,1.444,0.44
Alex Poythress,F,25,0.0,4.2,1.0,0.3,0.4,0.7,0.1,0.1,0.0,0.1,0.6,1.0,7.84,0.4,1.0,42.3,0.2,0.4,36.4,0.0,0.0,0.0,0.3,0.6,46.7,1.0,0.5
Trey McKinney-Jones,SG,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben Moore,F,2,0.0,4.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,2.0,inf,-2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total,ind,82,,,105.6,9.6,32.7,42.3,22.2,8.8,4.1,12.8,18.8,1.7,,40.8,86.4,47.2,9.0,24.5,36.9,14.9,19.2,77.9,31.8,61.9,51.3,1.222,0.52
Blake Griffin,PF,33,33.0,34.5,22.6,1.4,6.5,7.9,5.4,0.9,0.3,3.0,2.4,1.8,20.45,7.7,17.5,44.1,1.9,5.7,34.2,5.2,6.6,78.5,5.8,11.8,48.8,1.291,0.5
Lou Williams,SG,79,19.0,32.8,22.6,0.5,2.0,2.5,5.3,1.1,0.2,3.0,1.3,1.8,20.29,7.4,16.9,43.5,2.4,6.6,35.9,5.5,6.2,88.0,5.0,10.4,48.4,1.3330000000000002,0.5
Tobias Harris,SF,32,32.0,34.5,19.3,0.7,5.3,6.0,3.1,1.2,0.6,1.7,2.3,1.8,17.77,7.6,16.0,47.3,2.2,5.3,41.4,2.0,2.5,80.0,5.4,10.7,50.1,1.207,0.54
Danilo Gallinari,PF,21,21.0,32.0,15.3,0.4,4.4,4.8,2.0,0.6,0.5,1.2,1.4,1.6,13.96,4.9,12.2,39.8,1.7,5.3,32.4,3.9,4.1,93.1,3.1,6.9,45.5,1.254,0.47
Austin Rivers,PG,61,59.0,33.7,15.1,0.4,1.9,2.4,4.0,1.2,0.3,1.8,2.5,2.2,12.6,5.6,13.2,42.4,2.2,5.9,37.8,1.7,2.6,64.2,3.4,7.3,46.1,1.143,0.51
Patrick Beverley,PG,11,11.0,30.4,12.2,1.5,2.6,4.1,2.9,1.7,0.5,2.3,3.1,1.3,12.46,4.4,10.8,40.3,2.2,5.5,40.0,1.3,1.5,82.4,2.2,5.4,40.7,1.126,0.5
DeAndre Jordan,C,77,77.0,31.5,12.0,4.3,10.9,15.2,1.5,0.5,0.9,1.8,2.6,0.9,20.17,4.8,7.5,64.5,0.0,0.0,0.0,2.4,4.1,58.0,4.8,7.5,64.5,1.604,0.65
Montrezl Harrell,PF,76,3.0,17.0,11.0,1.4,2.7,4.0,1.0,0.5,0.7,0.9,1.9,1.1,24.73,4.6,7.2,63.5,0.0,0.1,14.3,1.8,2.9,62.6,4.6,7.1,64.1,1.526,0.64
Tyrone Wallace,SG,30,19.0,28.4,9.7,0.7,2.8,3.5,2.4,0.9,0.4,1.5,2.8,1.5,10.18,3.7,8.2,44.5,0.3,1.3,25.0,2.0,2.6,78.2,3.3,6.9,48.3,1.178,0.47
Milos Teodosic,G,45,36.0,25.2,9.5,0.4,2.4,2.8,4.6,0.5,0.1,2.2,2.3,2.2,11.67,3.4,8.0,41.9,2.0,5.2,37.9,0.9,1.0,84.8,1.4,2.8,49.2,1.192,0.54
Avery Bradley,PG,6,6.0,27.5,9.2,0.5,3.2,3.7,1.8,0.8,0.2,1.3,2.0,1.4,9.0,4.3,9.2,47.3,0.2,1.5,11.1,0.3,0.3,100.0,4.2,7.7,54.3,1.0,0.48
Jamil Wilson,SF,15,10.0,18.3,7.0,0.2,1.9,2.1,0.7,0.3,0.5,0.5,2.3,1.3,11.48,2.5,5.4,46.9,1.8,4.2,42.9,0.1,0.3,50.0,0.7,1.2,61.1,1.296,0.64
Boban Marjanovic,C,20,0.0,8.4,5.9,1.7,2.7,4.4,0.4,0.3,0.3,0.7,1.2,0.6,30.45,1.9,3.5,55.1,0.0,0.0,0.0,2.1,2.6,78.8,1.9,3.5,55.1,1.696,0.55
C.J. Williams,G,38,18.0,18.6,5.5,0.3,1.2,1.5,1.1,0.8,0.3,0.5,1.7,2.2,9.56,2.3,5.2,44.2,0.6,2.1,28.2,0.3,0.4,81.3,1.7,3.1,54.6,1.061,0.5
Wesley Johnson,F,74,40.0,20.1,5.4,0.4,2.5,2.9,0.8,1.0,0.8,0.7,2.0,1.1,9.81,2.0,5.0,40.8,0.8,2.4,33.9,0.6,0.8,74.1,1.2,2.6,47.1,1.095,0.49
Willie Reed,C,39,5.0,10.7,4.9,0.9,2.2,3.1,0.2,0.2,0.6,0.5,1.4,0.5,19.42,2.1,3.1,66.7,0.0,0.1,50.0,0.8,1.4,58.2,2.0,3.0,66.9,1.608,0.67
Jawun Evans,G,48,4.0,16.2,4.8,0.2,1.6,1.8,2.1,0.8,0.1,0.9,2.0,2.3,7.23,1.9,5.3,35.2,0.3,1.1,27.8,0.8,1.0,77.6,1.5,4.1,37.2,0.9129999999999999,0.38
Sean Kilpatrick,G,4,0.0,9.5,4.8,0.0,0.5,0.5,0.8,0.0,0.0,0.3,0.5,3.0,10.55,1.8,4.5,38.9,0.8,1.8,42.9,0.5,0.5,100.0,1.0,2.8,36.4,1.056,0.47
Sam Dekker,F,73,1.0,12.1,4.2,0.6,1.8,2.4,0.5,0.3,0.1,0.5,1.0,1.2,11.56,1.8,3.5,49.4,0.1,0.8,16.7,0.5,0.8,66.1,1.6,2.7,59.3,1.17,0.51
Sindarius Thornwell,SG,73,16.0,15.8,3.9,0.5,1.5,1.9,0.9,0.7,0.3,0.7,1.7,1.3,8.22,1.4,3.2,42.9,0.3,0.8,37.7,0.8,1.2,67.0,1.1,2.4,44.8,1.21,0.48
Brice Johnson,PF,9,0.0,4.2,1.8,0.2,1.2,1.4,0.1,0.7,0.2,0.4,0.8,0.3,21.37,0.8,1.2,63.6,0.0,0.1,0.0,0.2,0.2,100.0,0.8,1.1,70.0,1.455,0.64
Total,lac,82,,,109.0,10.1,33.7,43.9,22.3,7.7,4.5,14.1,20.0,1.6,,40.3,85.4,47.1,9.5,26.8,35.4,19.0,25.5,74.3,30.8,58.6,52.5,1.276,0.53
Julius Randle,PF,82,49.0,26.7,16.1,2.2,5.8,8.0,2.6,0.5,0.5,2.6,3.3,1.0,19.96,6.1,11.0,55.8,0.1,0.5,22.2,3.7,5.2,71.8,6.0,10.5,57.5,1.463,0.56
Kyle Kuzma,PF,77,37.0,31.2,16.1,1.1,5.1,6.3,1.8,0.6,0.4,1.8,2.1,1.0,14.22,6.1,13.5,45.0,2.1,5.6,36.6,1.9,2.7,70.7,4.0,7.9,51.1,1.195,0.53
Brandon Ingram,SF,59,59.0,33.5,16.1,1.0,4.4,5.3,3.9,0.8,0.7,2.5,2.8,1.5,13.9,6.1,12.9,47.0,0.7,1.8,39.0,3.3,4.8,68.1,5.4,11.1,48.3,1.247,0.5
Isaiah Thomas,PG,17,1.0,26.8,15.6,0.6,1.5,2.1,5.0,0.4,0.1,3.2,1.9,1.6,12.87,5.1,13.4,38.3,1.9,5.9,32.7,3.4,3.7,92.1,3.2,7.4,42.9,1.167,0.46
Jordan Clarkson,PG,53,2.0,23.7,14.5,0.8,2.2,3.0,3.3,0.7,0.1,1.8,1.2,1.8,17.02,5.6,12.6,44.8,1.3,4.0,32.4,2.0,2.5,79.5,4.4,8.6,50.5,1.156,0.5
Kentavious Caldwell-Pope,SG,74,74.0,33.2,13.4,0.8,4.4,5.2,2.2,1.4,0.2,1.3,2.0,1.7,13.22,4.6,10.8,42.6,2.1,5.6,38.3,2.1,2.6,78.9,2.4,5.2,47.3,1.2429999999999999,0.53
Brook Lopez,C,74,72.0,23.4,13.0,1.0,3.0,4.0,1.7,0.4,1.3,1.3,2.6,1.3,16.52,5.0,10.7,46.5,1.5,4.4,34.5,1.5,2.1,70.3,3.5,6.3,54.9,1.212,0.54
Andre Ingram,G,2,0.0,32.0,12.0,0.5,2.5,3.0,3.5,1.5,1.5,1.5,1.5,2.3,16.3,4.0,8.5,47.1,2.5,4.5,55.6,1.5,1.5,100.0,1.5,4.0,37.5,1.412,0.62
Lonzo Ball,PG,52,50.0,34.2,10.2,1.3,5.6,6.9,7.2,1.7,0.8,2.6,2.3,2.8,12.53,3.9,10.8,36.0,1.7,5.7,30.5,0.6,1.4,45.1,2.2,5.2,42.0,0.9359999999999999,0.44
Larry Nance Jr.,PF,42,17.0,22.0,8.6,2.6,4.2,6.8,1.4,1.4,0.5,1.0,2.7,1.4,19.47,3.6,6.0,60.1,0.0,0.1,25.0,1.3,2.1,63.2,3.6,5.9,60.6,1.423,0.6
Josh Hart,SG,63,23.0,23.2,7.9,0.7,3.5,4.2,1.3,0.7,0.3,0.7,1.7,1.7,12.25,2.8,6.0,46.9,1.2,3.1,39.6,1.0,1.5,70.2,1.6,2.8,55.1,1.3230000000000002,0.57
Channing Frye,F,9,0.0,16.7,5.8,0.2,2.6,2.8,1.1,0.1,0.1,0.4,1.7,2.5,10.24,2.2,4.8,46.5,1.0,2.8,36.0,0.3,0.4,75.0,1.2,2.0,61.1,1.209,0.57
Travis Wear,F,17,0.0,13.4,4.4,0.0,2.2,2.2,0.4,0.2,0.3,0.4,1.8,1.2,6.9,1.5,4.2,34.7,1.0,2.8,36.2,0.5,0.5,100.0,0.5,1.5,32.0,1.042,0.47
Tyler Ennis,G,54,11.0,12.6,4.1,0.4,1.4,1.8,1.9,0.6,0.2,0.7,1.4,2.8,11.14,1.7,4.1,42.0,0.3,1.0,25.0,0.4,0.5,75.9,1.5,3.1,47.6,1.0,0.45
Ivica Zubac,C,43,0.0,9.5,3.7,1.0,1.8,2.9,0.6,0.2,0.3,0.6,1.1,1.0,15.38,1.4,2.8,50.0,0.0,0.0,0.0,0.9,1.2,76.5,1.4,2.8,50.4,1.32,0.5
Corey Brewer,F,54,2.0,12.9,3.7,0.4,1.3,1.7,0.8,0.8,0.1,0.7,1.5,1.1,8.93,1.4,3.2,45.3,0.1,0.8,18.6,0.6,0.9,66.7,1.3,2.4,54.3,1.151,0.48
Alex Caruso,SG,37,7.0,15.2,3.6,0.4,1.4,1.8,2.0,0.6,0.3,1.1,1.4,1.8,8.72,1.4,3.1,43.1,0.4,1.2,30.2,0.6,0.8,70.0,1.0,2.0,50.7,1.155,0.49
Gary Payton II,G,11,0.0,10.5,3.5,0.8,1.6,2.5,1.1,0.4,0.2,0.4,1.2,3.0,11.83,1.5,3.7,41.5,0.4,1.2,30.8,0.1,0.5,16.7,1.2,2.5,46.4,0.951,0.46
Luol Deng,F,1,1.0,13.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,5.54,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,1.0,0.5
Andrew Bogut,C,24,5.0,9.0,1.5,1.1,2.2,3.3,0.6,0.2,0.5,0.8,1.7,0.8,10.87,0.7,1.0,68.0,0.0,0.0,0.0,0.1,0.1,100.0,0.7,1.0,68.0,1.44,0.68
Nigel Hayes,F,2,0.0,5.5,1.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,inf,9.8,0.5,1.5,33.3,0.0,1.0,0.0,0.5,0.5,100.0,0.5,0.5,100.0,1.0,0.33
Thomas Bryant,C,15,0.0,4.8,1.5,0.2,0.9,1.1,0.4,0.1,0.1,0.1,0.4,3.0,9.89,0.5,1.4,38.1,0.1,0.7,10.0,0.3,0.6,55.6,0.5,0.7,63.6,1.048,0.4
Derrick Williams,PF,2,0.0,4.5,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-3.1,0.5,2.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,50.0,0.5,0.25
Vander Blue,SG,5,0.0,9.0,0.6,0.0,0.2,0.2,0.6,0.2,0.0,0.6,0.4,1.0,-1.81,0.2,1.0,20.0,0.0,0.4,0.0,0.2,0.4,50.0,0.2,0.6,33.3,0.6,0.2
Total,lal,82,,,108.1,10.7,35.7,46.4,23.8,7.7,4.7,15.3,21.2,1.6,,40.7,88.4,46.1,10.0,29.1,34.5,16.6,23.3,71.4,30.7,59.3,51.7,1.2229999999999999,0.52
MarShon Brooks,G,7,1.0,27.6,20.1,1.3,1.9,3.1,3.6,1.6,0.4,2.3,0.9,1.6,26.4,7.3,14.6,50.0,2.7,4.6,59.4,2.9,3.3,87.0,4.6,10.0,45.7,1.382,0.59
Tyreke Evans,G,52,32.0,30.9,19.4,0.8,4.3,5.1,5.2,1.1,0.3,2.3,1.8,2.3,21.16,7.0,15.6,45.2,2.2,5.5,39.9,3.2,4.0,78.5,4.8,10.1,48.2,1.248,0.52
Marc Gasol,C,73,73.0,33.0,17.2,1.1,7.0,8.1,4.2,0.7,1.4,2.7,2.5,1.6,17.42,5.9,14.2,42.0,1.5,4.4,34.1,3.8,4.6,83.4,4.5,9.8,45.6,1.218,0.47
Mike Conley,PG,12,12.0,31.1,17.1,0.0,2.3,2.3,4.1,1.0,0.3,1.5,2.0,2.7,15.48,5.3,14.0,38.1,2.0,6.4,31.2,4.4,5.5,80.3,3.3,7.6,44.0,1.22,0.45
Dillon Brooks,SG,82,74.0,28.7,11.0,0.6,2.5,3.1,1.6,0.9,0.2,1.5,2.8,1.1,9.89,4.1,9.4,44.0,1.1,3.2,35.6,1.5,2.0,74.7,3.0,6.2,48.4,1.163,0.5
JaMychal Green,F,55,54.0,28.0,10.3,2.7,5.8,8.4,1.4,0.6,0.5,1.4,2.8,1.0,14.0,4.1,8.9,45.7,0.8,2.3,33.9,1.5,2.0,72.1,3.3,6.6,49.9,1.166,0.5
Andrew Harrison,G,56,46.0,23.7,9.5,0.4,1.9,2.3,3.2,0.7,0.5,1.4,2.5,2.2,12.72,3.2,7.7,42.2,0.8,2.5,33.1,2.2,2.8,78.0,2.4,5.1,46.7,1.242,0.48
Wayne Selden,G,35,9.0,19.7,9.3,0.5,1.1,1.6,1.9,0.5,0.1,1.5,1.7,1.2,11.86,3.3,7.7,43.1,1.4,3.5,40.2,1.3,1.7,74.6,1.9,4.2,45.6,1.208,0.52
Chandler Parsons,SF,36,8.0,19.2,7.9,0.4,2.1,2.5,1.9,0.5,0.3,1.0,1.5,2.0,13.67,3.0,6.5,46.2,1.4,3.4,42.1,0.5,0.8,63.0,1.6,3.1,50.4,1.214,0.57
Jarell Martin,F,73,36.0,22.8,7.7,1.3,3.0,4.4,1.0,0.5,0.7,1.2,2.9,0.8,10.52,3.0,6.8,44.6,0.5,1.3,34.7,1.2,1.6,76.7,2.6,5.5,47.0,1.139,0.48
Mario Chalmers,G,66,10.0,21.5,7.7,0.2,2.2,2.4,3.0,1.2,0.2,1.8,2.7,1.7,10.39,2.5,6.7,37.9,0.8,2.9,27.7,1.8,2.1,85.5,1.7,3.8,45.6,1.1440000000000001,0.44
Ben McLemore,G,56,17.0,19.5,7.5,0.6,1.9,2.5,0.9,0.7,0.3,1.1,2.5,0.8,9.73,2.8,6.7,42.1,1.0,2.8,34.6,0.9,1.1,82.8,1.8,3.8,47.7,1.131,0.49
James Ennis III,SF,45,14.0,23.4,6.9,1.2,2.3,3.5,1.1,0.7,0.3,0.8,1.8,1.3,11.88,2.4,4.9,48.6,0.7,1.9,35.7,1.4,1.6,87.7,1.7,3.1,56.5,1.396,0.55
Kobi Simmons,G,32,12.0,20.1,6.1,0.4,1.1,1.6,2.1,0.6,0.2,1.4,1.9,1.5,7.73,2.5,5.9,42.3,0.3,1.2,28.2,0.8,0.8,100.0,2.2,4.7,46.0,1.037,0.45
Deyonta Davis,F,62,6.0,15.2,5.8,1.2,2.8,4.0,0.6,0.2,0.6,0.5,2.0,1.3,16.69,2.6,4.3,60.8,0.0,0.0,0.0,0.6,0.9,66.7,2.6,4.3,60.8,1.358,0.61
Xavier Rathan-Mayes,SG,5,0.0,23.6,5.8,0.0,1.0,1.0,3.6,1.2,0.6,2.2,3.6,1.6,0.92,2.4,8.4,28.6,0.2,2.8,7.1,0.8,1.8,44.4,2.2,5.6,39.3,0.69,0.3
Ivan Rabb,PF,36,5.0,14.3,5.6,1.5,2.9,4.4,0.9,0.3,0.4,1.0,1.5,0.9,16.64,2.4,4.2,56.6,0.0,0.0,0.0,0.8,1.0,80.6,2.4,4.2,56.6,1.3219999999999998,0.57
Omari Johnson,F,4,0.0,18.8,5.5,1.0,1.8,2.8,1.8,0.5,0.0,0.8,1.5,2.3,10.54,2.3,5.3,42.9,1.0,3.0,33.3,0.0,0.0,0.0,1.3,2.3,55.6,1.048,0.52
Myke Henry,F,20,0.0,18.9,5.4,0.5,1.4,1.9,1.1,1.6,0.3,1.0,1.4,1.2,9.74,2.1,5.5,37.6,1.0,2.9,32.8,0.3,0.5,60.0,1.1,2.6,43.1,0.982,0.46
Brandan Wright,F,27,1.0,13.6,5.0,1.2,2.3,3.4,0.5,0.5,0.9,0.3,1.1,1.6,19.35,2.1,3.7,57.6,0.0,0.0,0.0,0.8,1.2,63.6,2.1,3.7,57.6,1.364,0.58
Briante Weber,G,5,0.0,23.8,4.8,1.0,2.4,3.4,1.8,1.6,0.4,1.6,2.0,1.1,9.21,2.0,4.2,47.6,0.0,0.4,0.0,0.8,1.2,66.7,2.0,3.8,52.6,1.143,0.48
Marquis Teague,G,3,0.0,24.7,3.7,0.3,1.7,2.0,4.3,1.3,0.0,1.0,1.7,4.3,5.75,1.3,5.3,25.0,0.3,1.3,25.0,0.7,1.7,40.0,1.0,4.0,25.0,0.688,0.28
Brice Johnson,PF,9,0.0,6.7,3.0,0.8,1.2,2.0,0.1,0.3,0.4,0.1,0.7,1.0,16.27,1.4,3.4,41.9,0.0,0.0,0.0,0.1,0.3,33.3,1.4,3.4,41.9,0.871,0.42
Vince Shamar Hunter,SF,4,0.0,1.8,1.5,0.5,0.3,0.8,0.0,0.0,0.3,0.3,0.0,0.0,35.96,0.8,1.3,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.3,60.0,1.2,0.6
Total,mem,82,,,99.3,9.5,31.0,40.5,21.5,7.5,4.8,14.4,23.2,1.5,,36.7,82.8,44.4,9.2,26.2,35.2,16.6,21.1,78.6,27.5,56.5,48.6,1.2,0.5
Goran Dragic,PG,75,75.0,31.7,17.3,0.7,3.4,4.1,4.8,0.8,0.2,2.2,2.4,2.2,16.64,6.5,14.3,45.0,1.5,4.0,37.0,2.9,3.6,80.1,5.0,10.3,48.1,1.206,0.5
Dion Waiters,G,30,30.0,30.6,14.3,0.3,2.3,2.6,3.8,0.8,0.3,2.3,2.0,1.6,10.59,5.4,13.7,39.8,1.7,5.7,30.6,1.7,2.3,73.9,3.7,8.0,46.3,1.046,0.46
Hassan Whiteside,C,54,54.0,25.3,14.0,3.2,8.2,11.4,1.0,0.7,1.7,1.7,2.4,0.6,24.18,5.8,10.7,54.0,0.0,0.0,100.0,2.4,3.4,70.3,5.7,10.7,53.8,1.304,0.54
Josh Richardson,SG,81,81.0,33.2,12.9,0.9,2.7,3.5,2.9,1.5,0.9,1.7,2.5,1.7,13.6,4.9,10.9,45.1,1.6,4.1,37.8,1.5,1.8,84.5,3.4,6.8,49.5,1.181,0.52
Dwyane Wade,G,21,0.0,22.2,12.0,0.5,2.9,3.4,3.1,0.9,0.7,2.3,1.9,1.4,13.21,4.8,11.8,40.9,0.4,2.0,22.0,2.0,2.6,74.5,4.4,9.8,44.7,1.02,0.43
Tyler Johnson,SG,72,39.0,28.5,11.7,0.5,3.0,3.4,2.3,0.8,0.5,1.1,2.1,2.0,13.07,4.3,9.9,43.5,1.7,4.5,36.7,1.5,1.8,82.2,2.6,5.4,49.1,1.186,0.52
Kelly Olynyk,F,76,22.0,23.4,11.5,1.2,4.5,5.7,2.7,0.8,0.5,1.9,2.9,1.4,17.82,4.2,8.4,49.7,1.4,3.7,37.9,1.8,2.3,77.0,2.8,4.7,59.0,1.371,0.58
Wayne Ellington,SG,77,2.0,26.5,11.2,0.3,2.5,2.8,1.0,0.7,0.1,0.7,1.2,1.5,12.54,3.7,9.1,40.7,2.9,7.5,39.2,0.9,1.0,85.9,0.8,1.6,47.9,1.234,0.57
James Johnson,PF,73,41.0,26.6,10.8,0.8,4.1,4.9,3.8,1.0,0.7,1.9,2.6,2.0,15.82,4.2,8.4,50.3,0.8,2.5,30.8,1.5,2.2,69.8,3.5,5.9,58.7,1.2830000000000001,0.55
Justise Winslow,PF,68,25.0,24.7,7.8,0.9,4.5,5.4,2.2,0.8,0.5,1.1,2.1,1.9,11.56,3.0,7.2,42.4,0.7,1.9,38.0,1.0,1.5,63.5,2.3,5.3,44.0,1.084,0.47
