Name,Pos,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,PER,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF
C.J. Watson,PG,63,5.0,18.9,6.6,0.3,1.3,1.6,1.7,1.0,0.1,1.0,1.0,1.8,13.08,2.3,5.3,43.7,0.8,2.3,36.6,1.1,1.4,78.4,1.5,3.0,49.2,1.24,0.52
Chris Copeland,SF,41,0.0,6.5,3.7,0.2,0.6,0.8,0.4,0.1,0.2,0.3,0.9,1.3,17.69,1.3,2.9,47.0,0.8,1.9,41.8,0.2,0.3,71.4,0.5,0.9,57.9,1.308,0.61
Ian Mahinmi,C,77,1.0,16.2,3.5,1.4,1.9,3.3,0.3,0.5,0.9,0.8,2.7,0.4,10.18,1.2,2.5,48.1,0.0,0.0,0.0,1.2,1.9,62.1,1.2,2.4,48.4,1.439,0.48
Lavoy Allen,F,14,0.0,8.0,2.9,0.9,1.5,2.4,0.4,0.1,0.4,0.3,0.8,1.5,17.57,1.2,2.4,50.0,0.0,0.0,0.0,0.4,0.7,60.0,1.2,2.4,50.0,1.176,0.5
Rasual Butler,SF,50,2.0,7.6,2.7,0.1,0.7,0.8,0.3,0.1,0.2,0.2,0.6,1.5,12.23,1.0,2.2,46.4,0.5,1.2,41.9,0.2,0.3,57.1,0.5,1.0,52.1,1.236,0.58
Orlando Johnson,SG,38,0.0,9.0,2.4,0.2,1.2,1.3,0.4,0.2,0.0,0.4,0.6,1.1,6.15,0.9,2.5,34.4,0.2,1.1,19.5,0.4,0.6,77.3,0.7,1.4,45.5,0.948,0.39
Donald Sloan,G,48,1.0,8.2,2.3,0.1,0.8,0.9,1.0,0.2,0.0,0.5,0.4,2.3,8.5,0.9,2.4,37.6,0.2,0.9,23.8,0.3,0.4,60.0,0.7,1.6,45.3,0.94,0.42
Solomon Hill,SF,28,0.0,8.1,1.7,0.3,1.1,1.5,0.4,0.2,0.1,0.5,0.7,0.9,7.62,0.6,1.4,42.5,0.3,0.8,30.4,0.2,0.3,85.7,0.4,0.6,58.8,1.175,0.51
Total,ind,82,,,96.7,10.2,34.5,44.7,20.1,6.7,5.4,14.5,20.4,1.4,,36.0,80.2,44.9,6.7,18.8,35.7,18.1,23.3,77.9,29.3,61.4,47.7,1.207,0.49
Blake Griffin,PF,80,80.0,35.8,24.1,2.4,7.1,9.5,3.9,1.2,0.6,2.8,3.3,1.4,23.98,9.0,17.0,52.8,0.2,0.6,27.3,6.0,8.4,71.5,8.8,16.4,53.7,1.42,0.53
Chris Paul,PG,62,62.0,35.0,19.1,0.6,3.7,4.3,10.7,2.5,0.1,2.3,2.5,4.6,25.98,6.5,14.0,46.7,1.3,3.4,36.8,4.8,5.6,85.5,5.3,10.6,49.8,1.3619999999999999,0.51
Jamal Crawford,G,69,24.0,30.3,18.6,0.5,1.8,2.3,3.2,0.9,0.2,2.0,1.7,1.7,17.39,6.1,14.7,41.6,2.3,6.5,36.1,4.0,4.7,86.6,3.8,8.2,46.0,1.268,0.5
JJ Redick,SG,35,34.0,28.2,15.2,0.3,1.9,2.1,2.2,0.8,0.1,1.2,1.9,1.9,16.64,5.2,11.4,45.5,2.1,5.3,39.5,2.8,3.0,91.5,3.1,6.1,50.7,1.337,0.55
Darren Collison,G,80,35.0,25.9,11.4,0.6,1.8,2.4,3.7,1.2,0.2,1.7,1.9,2.3,16.21,4.1,8.7,46.7,0.9,2.4,37.6,2.4,2.8,85.7,3.2,6.3,50.1,1.3130000000000002,0.52
DeAndre Jordan,C,82,82.0,35.0,10.4,4.0,9.5,13.6,0.9,1.0,2.5,1.5,3.2,0.6,18.19,4.2,6.3,67.6,0.0,0.0,0.0,2.0,4.6,42.8,4.2,6.3,67.6,1.662,0.68
Matt Barnes,SF,63,40.0,27.5,9.9,1.0,3.7,4.6,2.0,0.9,0.4,1.3,2.9,1.5,12.05,3.7,8.4,43.8,1.5,4.5,34.3,1.0,1.4,73.3,2.1,3.9,54.9,1.186,0.53
Danny Granger,SF,12,0.0,16.2,8.0,0.6,1.8,2.3,0.7,0.3,0.3,0.8,1.8,0.8,12.63,3.0,7.0,42.9,1.0,2.8,35.3,1.0,1.2,85.7,2.0,4.2,48.0,1.143,0.5
Jared Dudley,SF,74,43.0,23.4,6.9,0.5,1.7,2.2,1.4,0.6,0.1,0.8,2.0,1.9,8.91,2.6,6.0,43.8,1.1,3.0,36.0,0.5,0.8,65.5,1.6,3.0,51.8,1.143,0.53
Willie Green,SG,55,9.0,15.8,5.0,0.2,1.2,1.4,0.9,0.4,0.2,0.6,1.7,1.5,7.13,1.9,4.9,37.6,0.7,2.2,33.9,0.5,0.6,82.4,1.1,2.7,40.7,1.0070000000000001,0.45
Glen Davis,PF,23,1.0,13.4,4.2,0.9,2.1,3.0,0.3,0.5,0.3,0.7,2.1,0.4,10.3,1.7,3.5,48.1,0.0,0.0,0.0,0.8,1.0,78.3,1.7,3.5,48.8,1.185,0.48
Antawn Jamison,PF,22,0.0,11.3,3.8,0.4,2.1,2.5,0.3,0.4,0.1,0.3,1.3,1.0,7.79,1.3,4.2,31.5,0.4,1.9,19.5,0.8,1.1,72.0,1.0,2.3,41.2,0.9129999999999999,0.36
Hedo Turkoglu,SF,38,0.0,10.3,3.0,0.3,2.1,2.3,0.9,0.5,0.3,0.4,1.3,2.1,11.36,1.1,2.9,38.5,0.6,1.3,44.0,0.2,0.5,50.0,0.5,1.6,33.9,1.055,0.49
Reggie Bullock,SF,43,0.0,9.2,2.7,0.3,1.0,1.3,0.3,0.2,0.0,0.3,0.6,0.9,6.75,1.0,2.8,35.5,0.5,1.7,30.1,0.2,0.2,77.8,0.5,1.1,43.8,0.95,0.45
Sasha Vujacic,SG,2,0.0,5.0,2.5,0.0,1.5,1.5,0.0,0.5,0.0,1.5,0.5,0.0,1.59,1.0,2.5,40.0,0.5,1.0,50.0,0.0,0.0,0.0,0.5,1.5,33.3,1.0,0.5
Byron Mullens,C,27,0.0,6.2,2.5,0.3,0.9,1.2,0.2,0.2,0.1,0.5,1.2,0.5,7.89,1.0,2.4,40.6,0.5,1.4,33.3,0.1,0.2,33.3,0.5,0.9,52.0,1.047,0.51
Ryan Hollins,C,61,0.0,7.9,2.3,0.5,1.0,1.5,0.1,0.1,0.5,0.5,1.4,0.3,11.89,0.9,1.2,73.6,0.0,0.0,0.0,0.6,0.9,62.5,0.9,1.2,73.6,1.9580000000000002,0.74
Stephen Jackson,SF,9,0.0,11.9,1.7,0.2,0.9,1.1,0.6,0.7,0.1,0.7,1.2,0.8,0.16,0.7,2.9,23.1,0.1,1.6,7.1,0.2,0.4,50.0,0.6,1.3,41.7,0.5770000000000001,0.25
Maalik Wayns,PG,2,0.0,4.5,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,inf,19.3,0.5,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,50.0,1.0,0.5
Darius Morris,G,10,0.0,5.4,0.9,0.0,0.5,0.5,0.5,0.2,0.0,0.2,0.9,2.5,1.55,0.4,1.3,30.8,0.0,0.7,0.0,0.1,0.2,50.0,0.4,0.6,66.7,0.6920000000000001,0.31
Total,lac,82,,,107.9,10.5,32.5,43.0,24.6,8.6,4.8,13.3,21.5,1.8,,39.1,82.5,47.4,8.5,24.0,35.2,21.2,29.1,73.0,30.7,58.5,52.5,1.3090000000000002,0.53
Nick Young,G,64,9.0,28.3,17.9,0.5,2.1,2.6,1.5,0.7,0.2,1.5,2.4,1.0,16.11,6.0,13.9,43.5,2.1,5.5,38.6,3.7,4.5,82.5,3.9,8.4,46.8,1.287,0.51
Pau Gasol,PF,60,60.0,31.4,17.4,2.1,7.6,9.7,3.4,0.5,1.5,2.4,2.1,1.4,19.34,7.1,14.8,48.0,0.1,0.2,28.6,3.1,4.2,73.6,7.0,14.5,48.3,1.176,0.48
Jodie Meeks,G,77,70.0,33.2,15.7,0.4,2.1,2.5,1.8,1.4,0.1,1.4,1.5,1.2,14.75,5.4,11.6,46.3,2.1,5.2,40.1,2.9,3.4,85.7,3.3,6.3,51.4,1.355,0.55
Kobe Bryant,SF,6,6.0,29.5,13.8,0.3,4.0,4.3,6.3,1.2,0.2,5.7,1.5,1.1,10.74,5.2,12.2,42.5,0.5,2.7,18.8,3.0,3.5,85.7,4.7,9.5,49.1,1.137,0.45
Kent Bazemore,SF,23,15.0,28.0,13.1,0.2,3.1,3.3,3.1,1.3,0.3,2.2,2.6,1.4,13.4,4.8,10.7,45.1,1.4,3.9,37.1,2.0,3.2,64.4,3.4,6.8,49.7,1.228,0.52
Chris Kaman,C,39,13.0,18.9,10.4,1.4,4.5,5.9,1.5,0.3,1.0,1.9,2.4,0.8,17.06,4.5,8.9,50.9,0.0,0.1,0.0,1.3,1.7,76.5,4.5,8.8,51.3,1.168,0.51
Jordan Farmar,PG,41,5.0,22.2,10.1,0.5,2.0,2.5,4.9,0.9,0.2,2.3,1.6,2.1,15.05,3.7,8.9,41.5,1.7,3.9,43.8,1.1,1.4,74.6,2.0,5.0,39.7,1.143,0.51
Xavier Henry,SG,43,5.0,21.1,10.0,0.6,2.1,2.7,1.2,1.0,0.2,1.3,1.8,0.9,12.36,3.3,8.0,41.7,0.7,1.9,34.6,2.7,4.1,65.5,2.7,6.1,43.9,1.252,0.46
Jordan Hill,C,72,32.0,20.8,9.7,2.7,4.7,7.4,0.8,0.4,0.9,1.0,2.4,0.7,19.39,4.0,7.2,54.9,0.0,0.0,0.0,1.7,2.5,68.5,4.0,7.2,55.0,1.3359999999999999,0.55
Steve Blake,PG,27,27.0,33.0,9.5,0.3,3.5,3.8,7.6,1.3,0.1,2.6,1.8,2.9,12.11,3.3,8.6,37.8,1.9,4.9,39.7,1.0,1.3,80.0,1.3,3.8,35.3,1.099,0.49
Wesley Johnson,F,79,62.0,28.4,9.1,0.9,3.5,4.4,1.6,1.1,1.0,1.1,2.6,1.4,11.08,3.5,8.2,42.5,1.3,3.4,36.9,0.8,1.0,79.2,2.2,4.8,46.6,1.0979999999999999,0.5
Manny Harris,PG,9,0.0,20.0,8.1,0.8,3.0,3.8,1.2,0.4,0.1,1.0,1.1,1.2,10.99,3.1,7.8,40.0,0.8,2.2,35.0,1.1,1.3,83.3,2.3,5.6,42.0,1.043,0.45
Ryan Kelly,PF,59,25.0,22.2,8.0,0.7,3.0,3.7,1.6,0.5,0.8,0.8,2.5,2.0,12.67,2.7,6.3,42.3,0.8,2.4,33.8,1.9,2.3,81.5,1.8,3.9,47.6,1.272,0.49
Kendall Marshall,PG,54,45.0,29.0,8.0,0.3,2.6,2.9,8.8,0.9,0.1,2.8,1.4,3.2,12.66,3.1,7.8,40.6,1.3,3.3,39.9,0.4,0.7,52.8,1.8,4.5,41.1,1.026,0.49
Steve Nash,PG,15,10.0,20.9,6.8,0.3,1.7,1.9,5.7,0.5,0.1,2.1,1.2,2.8,12.26,2.4,6.3,38.3,0.5,1.6,33.3,1.5,1.6,91.7,1.9,4.7,40.0,1.085,0.43
MarShon Brooks,G,18,0.0,12.7,6.4,0.4,1.2,1.7,1.2,0.7,0.2,0.9,0.9,1.2,16.55,2.4,4.9,48.9,0.6,1.1,57.9,1.0,1.4,69.2,1.8,3.8,46.4,1.307,0.55
Shawne Williams,SF,36,13.0,20.9,5.6,0.7,3.9,4.6,0.8,0.5,0.8,0.6,2.6,1.4,9.51,2.0,5.3,38.0,1.2,3.6,32.6,0.4,0.6,70.0,0.9,1.8,49.2,1.052,0.49
Robert Sacre,C,65,13.0,16.8,5.4,1.3,2.6,3.9,0.8,0.4,0.7,0.7,2.1,1.2,12.17,2.2,4.6,47.7,0.0,0.0,0.0,1.0,1.4,68.1,2.2,4.6,47.7,1.167,0.48
Elias Harris,SF,2,0.0,5.5,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.0,inf,7.63,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
Total,lal,82,,,103.0,9.1,32.0,41.0,24.5,7.5,5.4,14.8,19.8,1.7,,38.3,85.1,45.0,9.4,24.8,38.1,17.0,22.4,75.7,28.8,60.3,47.8,1.209,0.51
Zach Randolph,F,79,79.0,34.2,17.4,3.4,6.7,10.1,2.5,0.7,0.3,2.3,2.7,1.1,18.37,7.1,15.2,46.7,0.0,0.3,10.0,3.2,4.3,74.2,7.1,14.9,47.4,1.145,0.47
Mike Conley,PG,73,73.0,33.5,17.2,0.6,2.4,2.9,6.0,1.5,0.2,2.1,1.9,2.9,20.07,6.3,14.1,45.0,1.4,4.0,36.1,3.1,3.8,81.5,4.9,10.1,48.4,1.219,0.5
Marc Gasol,C,59,59.0,33.4,14.6,1.4,5.8,7.2,3.6,1.0,1.3,1.9,2.5,1.9,18.27,5.7,12.1,47.3,0.0,0.2,18.2,3.1,4.1,76.8,5.7,11.9,47.7,1.208,0.47
Courtney Lee,G,49,47.0,30.0,11.0,0.4,2.4,2.8,1.7,0.9,0.4,1.0,1.8,1.7,13.5,4.2,8.8,47.6,1.0,2.9,34.5,1.7,1.8,90.0,3.2,5.9,54.0,1.253,0.53
Tony Allen,SG,55,28.0,23.2,9.0,1.4,2.3,3.8,1.7,1.6,0.3,1.6,2.2,1.0,15.64,3.7,7.5,49.4,0.2,0.9,23.4,1.4,2.2,62.8,3.5,6.7,52.7,1.199,0.51
Jerryd Bayless,G,31,5.0,21.0,8.1,0.3,1.6,1.9,2.1,0.6,0.2,0.7,2.3,3.0,11.29,2.9,7.7,37.7,0.8,2.7,30.1,1.5,1.8,78.9,2.1,5.0,41.7,1.046,0.43
James Johnson,PF,52,4.0,18.4,7.4,1.2,2.0,3.2,2.1,0.8,1.1,1.3,2.0,1.7,18.5,2.8,5.9,46.4,0.4,1.7,25.3,1.5,1.7,84.4,2.3,4.3,54.8,1.247,0.5
Mike Miller,SG,82,4.0,20.8,7.1,0.4,2.2,2.5,1.6,0.3,0.1,0.9,1.2,1.7,12.5,2.6,5.4,48.1,1.3,2.8,45.9,0.6,0.7,82.1,1.3,2.6,50.5,1.307,0.6
Kosta Koufos,C,80,22.0,16.9,6.4,2.0,3.2,5.2,0.5,0.4,0.9,0.8,2.3,0.6,16.54,2.8,5.7,49.5,0.0,0.0,0.0,0.8,1.2,64.5,2.8,5.7,49.5,1.12,0.49
Quincy Pondexter,F,15,2.0,18.0,6.3,0.7,1.1,1.7,1.3,0.3,0.1,1.0,1.2,1.3,10.37,2.1,5.3,39.2,0.7,2.3,32.4,1.4,1.7,80.8,1.3,3.0,44.4,1.19,0.46
Jon Leuer,F,49,0.0,13.1,6.2,0.8,2.5,3.2,0.4,0.4,0.3,0.6,1.3,0.7,17.65,2.5,5.0,49.2,0.5,1.0,46.9,0.8,1.0,78.7,2.0,4.0,49.7,1.228,0.54
Tayshaun Prince,SF,76,76.0,25.6,6.0,0.4,2.7,3.1,1.6,0.5,0.3,0.5,0.8,2.9,8.18,2.6,6.5,40.7,0.3,0.9,29.0,0.4,0.8,56.7,2.4,5.6,42.6,0.9229999999999999,0.43
Ed Davis,F,63,4.0,15.2,5.7,1.5,2.7,4.1,0.4,0.3,0.7,0.6,1.8,0.7,15.99,2.5,4.6,53.4,0.0,0.0,0.0,0.7,1.4,52.8,2.5,4.6,53.4,1.2309999999999999,0.53
Nick Calathes,SG,71,7.0,16.5,4.9,0.3,1.6,1.9,2.9,0.9,0.1,1.4,1.6,2.0,12.36,2.0,4.4,45.7,0.3,0.9,31.1,0.6,1.0,61.1,1.7,3.5,49.2,1.1159999999999999,0.49
Darius Morris,G,5,0.0,13.2,3.0,0.8,0.8,1.6,1.6,0.6,0.0,1.2,0.6,1.3,7.92,1.2,3.2,37.5,0.4,1.4,28.6,0.2,0.6,33.3,0.8,1.8,44.4,0.938,0.44
Beno Udrih,PG,10,0.0,5.5,2.7,0.0,0.2,0.2,0.6,0.1,0.1,0.5,0.4,1.2,16.01,1.0,1.8,55.6,0.2,0.2,100.0,0.5,0.6,83.3,0.8,1.6,50.0,1.5,0.61
Jamaal Franklin,SG,21,0.0,7.7,1.9,0.2,0.9,1.1,0.3,0.2,0.1,0.5,1.1,0.5,4.72,0.8,1.9,41.0,0.2,0.5,45.5,0.1,0.1,100.0,0.5,1.3,39.3,1.0,0.47
Seth Curry,SG,1,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total,mem,82,,,96.1,11.6,30.8,42.4,21.9,7.7,4.6,12.9,19.1,1.7,,38.1,82.0,46.4,4.9,14.0,35.3,15.1,20.3,74.1,33.1,68.0,48.7,1.173,0.49
LeBron James,SF,77,77.0,37.7,27.1,1.1,5.9,6.9,6.3,1.6,0.3,3.5,1.6,1.8,29.4,10.0,17.6,56.7,1.5,4.0,37.9,5.7,7.6,75.0,8.5,13.6,62.2,1.544,0.61
Dwyane Wade,G,54,53.0,32.9,19.0,1.1,3.4,4.5,4.7,1.5,0.5,3.0,2.0,1.6,22.06,7.7,14.1,54.5,0.2,0.6,28.1,3.5,4.8,73.3,7.5,13.5,55.7,1.351,0.55
Chris Bosh,PF,79,79.0,32.0,16.2,1.2,5.4,6.6,1.1,1.0,1.0,1.6,2.4,0.7,19.11,6.2,12.1,51.6,0.9,2.8,33.9,2.8,3.4,82.0,5.3,9.3,56.9,1.344,0.56
Mario Chalmers,G,73,73.0,29.8,9.8,0.6,2.4,2.9,4.9,1.6,0.2,2.2,2.9,2.2,14.06,3.5,7.7,45.4,1.2,3.1,38.5,1.7,2.2,74.2,2.3,4.6,50.0,1.2790000000000001,0.53
Ray Allen,SG,73,9.0,26.5,9.6,0.3,2.5,2.8,2.0,0.7,0.1,1.2,1.6,1.7,12.83,3.3,7.4,44.2,1.6,4.2,37.5,1.4,1.6,90.5,1.7,3.2,53.0,1.291,0.55
Michael Beasley,F,55,2.0,15.1,7.9,0.6,2.6,3.1,0.7,0.4,0.4,1.0,1.7,0.7,16.8,3.2,6.5,49.9,0.4,1.0,38.9,1.1,1.4,77.2,2.8,5.5,51.8,1.228,0.53
Chris Andersen,PF,72,0.0,19.4,6.6,1.8,3.5,5.3,0.3,0.4,1.3,0.7,2.3,0.4,18.56,2.5,3.8,64.4,0.0,0.2,25.0,1.7,2.3,71.0,2.4,3.7,66.2,1.735,0.65
Norris Cole,F,82,6.0,24.6,6.4,0.2,1.7,2.0,3.0,0.9,0.1,1.5,1.9,2.0,8.8,2.5,6.1,41.4,0.7,2.1,34.5,0.6,0.8,77.9,1.8,4.0,45.1,1.054,0.47
James Jones,SG,20,6.0,11.8,4.9,0.1,1.1,1.2,0.5,0.2,0.2,0.2,0.3,2.3,15.47,1.6,3.4,45.6,1.4,2.7,51.9,0.4,0.6,63.6,0.2,0.7,21.4,1.426,0.66
Rashard Lewis,PF,60,6.0,16.2,4.5,0.4,1.4,1.8,1.0,0.9,0.1,0.6,1.5,1.6,10.74,1.6,3.9,41.5,0.8,2.2,34.3,0.4,0.6,78.8,0.9,1.7,51.0,1.136,0.51
Toney Douglas,PG,27,17.0,15.2,4.2,0.5,1.7,2.3,1.8,0.5,0.1,0.7,1.7,2.7,10.9,1.5,3.9,39.4,0.4,1.6,27.9,0.7,1.0,76.9,1.1,2.3,47.5,1.0959999999999999,0.45
Shane Battier,SF,73,56.0,20.1,4.1,0.5,1.4,1.9,0.9,0.7,0.5,0.3,1.7,3.0,8.7,1.4,3.8,38.2,1.0,2.9,34.8,0.2,0.3,65.2,0.4,0.9,49.2,1.084,0.51
Udonis Haslem,PF,46,18.0,14.2,3.8,0.9,2.9,3.8,0.3,0.2,0.3,0.5,1.7,0.5,10.57,1.6,3.2,50.7,0.0,0.0,0.0,0.5,1.0,56.8,1.6,3.2,50.7,1.185,0.51
Justin Hamilton,C,7,0.0,9.7,3.7,0.6,0.4,1.0,0.0,0.6,0.0,0.4,1.1,0.0,12.62,1.3,2.9,45.0,0.4,1.3,33.3,0.7,0.7,100.0,0.9,1.6,54.5,1.3,0.53
Roger Mason Jr.,SG,25,2.0,10.4,3.0,0.0,0.8,0.9,0.8,0.2,0.0,0.4,1.0,2.1,8.19,1.0,2.7,37.3,0.7,1.9,35.4,0.3,0.3,100.0,0.3,0.8,42.1,1.104,0.5
Greg Oden,C,23,6.0,9.2,2.9,1.0,1.3,2.3,0.0,0.3,0.6,0.5,2.3,0.1,12.4,1.2,2.1,55.1,0.0,0.0,0.0,0.6,1.0,56.5,1.2,2.1,55.1,1.367,0.55
DeAndre Liggins,G,1,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,129.47,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,2.0,1.0
Joel Anthony,C,12,0.0,3.1,0.5,0.2,0.4,0.6,0.0,0.0,0.3,0.1,0.3,0.0,8.05,0.2,0.5,33.3,0.0,0.0,0.0,0.2,0.2,100.0,0.2,0.5,33.3,1.0,0.33
Total,mia,82,,,102.2,7.6,29.2,36.9,22.5,8.9,4.5,14.2,19.5,1.6,,38.3,76.5,50.1,8.1,22.3,36.4,17.5,23.0,76.0,30.2,54.2,55.8,1.3359999999999999,0.55
Brandon Knight,G,72,69.0,33.3,17.9,0.6,2.9,3.5,4.9,1.0,0.2,2.6,2.0,1.9,16.59,6.4,15.2,42.2,1.5,4.7,32.5,3.6,4.5,80.2,4.9,10.5,46.6,1.182,0.47
Ramon Sessions,G,28,12.0,32.5,15.8,0.6,2.5,3.1,4.8,0.6,0.1,2.0,1.4,2.4,18.01,5.0,10.9,46.1,0.7,2.0,35.7,5.1,6.1,84.1,4.3,8.9,48.4,1.4569999999999999,0.49
Khris Middleton,SF,82,64.0,30.0,12.1,0.7,3.0,3.8,2.1,1.0,0.2,1.5,3.0,1.4,12.55,4.6,10.4,44.0,1.5,3.5,41.4,1.4,1.7,86.1,3.1,6.9,45.4,1.159,0.51
O.J. Mayo,SG,52,23.0,25.9,11.7,0.5,1.9,2.4,2.2,0.5,0.3,1.8,2.1,1.2,11.27,4.3,10.6,40.7,1.6,4.4,37.0,1.5,1.7,86.4,2.7,6.2,43.3,1.105,0.48
Ersan Ilyasova,F,55,47.0,26.9,11.2,1.9,4.3,6.2,1.3,0.8,0.1,1.1,2.5,1.2,13.85,4.3,10.5,40.9,0.7,2.4,28.2,1.9,2.4,82.3,3.6,8.1,44.6,1.067,0.44
John Henson,F,70,23.0,26.5,11.1,2.4,4.7,7.1,1.6,0.6,1.7,1.6,2.6,1.0,17.97,4.9,9.1,53.8,0.0,0.0,0.0,1.3,2.5,51.4,4.9,9.1,53.9,1.219,0.54
Caron Butler,SF,34,13.0,24.1,11.0,0.5,4.2,4.6,1.6,0.7,0.3,1.5,1.9,1.1,12.44,4.0,10.4,38.7,1.6,4.3,36.1,1.4,1.6,83.9,2.5,6.1,40.6,1.056,0.46
Jeff Adrien,SF,28,12.0,25.2,10.9,2.5,5.3,7.8,1.1,0.6,0.8,1.1,2.6,1.0,18.43,4.3,8.4,51.5,0.0,0.0,0.0,2.3,3.4,67.0,4.3,8.4,51.5,1.298,0.51
Gary Neal,PG,30,2.0,20.2,10.0,0.3,1.4,1.7,1.5,0.2,0.0,1.3,0.9,1.2,11.3,3.6,9.2,39.0,1.3,3.7,36.0,1.5,1.8,83.3,2.3,5.5,41.0,1.087,0.46
Larry Sanders,PF,23,20.0,25.4,7.7,2.6,4.6,7.2,0.8,0.8,1.7,1.1,3.2,0.7,14.02,3.3,7.0,46.9,0.0,0.0,0.0,1.1,2.4,47.3,3.3,7.0,47.2,1.099,0.47
Zaza Pachulia,C,53,43.0,25.0,7.7,2.7,3.6,6.3,2.6,0.8,0.3,1.7,2.3,1.5,14.03,2.8,6.6,42.7,0.0,0.0,0.0,2.1,2.5,84.6,2.8,6.6,42.8,1.169,0.43
Nate Wolters,PG,58,31.0,22.6,7.2,0.6,2.0,2.6,3.2,0.6,0.3,1.0,1.2,3.3,12.76,2.9,6.7,43.7,0.3,1.1,29.0,1.0,1.6,65.6,2.6,5.6,46.5,1.072,0.46
Giannis Antetokounmpo,PF,77,23.0,24.6,6.8,1.0,3.4,4.4,1.9,0.8,0.8,1.6,2.2,1.2,10.82,2.2,5.4,41.4,0.5,1.5,34.7,1.8,2.6,68.3,1.7,3.9,44.0,1.256,0.46
Chris Wright,SF,8,0.0,15.8,6.0,1.3,1.3,2.5,0.6,0.9,0.6,0.6,2.1,1.0,16.56,2.6,4.4,60.0,0.0,0.1,0.0,0.8,1.9,40.0,2.6,4.3,61.8,1.371,0.6
Luke Ridnour,PG,36,12.0,21.2,5.7,0.4,1.3,1.7,3.4,0.6,0.1,1.3,1.5,2.7,9.17,2.3,6.1,38.4,0.7,1.9,36.8,0.4,0.5,68.4,1.6,4.2,39.1,0.941,0.44
Miroslav Raduljica,C,48,2.0,9.7,3.8,1.1,1.1,2.3,0.5,0.1,0.3,0.6,1.8,0.8,15.31,1.4,2.6,54.0,0.0,0.0,0.0,0.9,1.1,81.8,1.4,2.6,54.0,1.4369999999999998,0.54
Ekpe Udoh,F,42,14.0,19.1,3.4,1.5,2.1,3.5,0.7,0.4,1.0,0.9,2.3,0.8,7.62,1.4,3.4,39.9,0.0,0.0,0.0,0.7,1.1,63.8,1.4,3.4,39.9,1.0070000000000001,0.4
DJ Stephens,G,3,0.0,5.0,2.3,0.3,1.3,1.7,0.0,0.0,0.0,0.0,0.0,0.0,16.12,1.0,2.3,42.9,0.0,0.0,0.0,0.3,0.3,100.0,1.0,2.3,42.9,1.0,0.43
Tony Mitchell,SF,3,0.0,3.3,2.0,0.3,0.0,0.3,0.3,0.3,0.0,0.0,0.0,inf,31.0,1.0,1.7,60.0,0.0,0.3,0.0,0.0,0.0,0.0,1.0,1.3,75.0,1.2,0.6
Total,mil,82,,,95.5,11.8,29.3,41.1,21.5,6.6,4.9,14.3,20.9,1.5,,36.0,82.2,43.8,6.7,18.9,35.3,16.8,22.5,74.7,29.3,63.2,46.4,1.162,0.48
Kevin Love,PF,77,77.0,36.3,26.1,2.9,9.6,12.5,4.4,0.8,0.5,2.5,1.8,1.7,26.97,8.4,18.5,45.7,2.5,6.6,37.6,6.8,8.2,82.1,6.0,11.9,50.2,1.4140000000000001,0.52
Kevin Martin,SG,68,68.0,32.0,19.1,0.5,2.5,3.0,1.8,1.0,0.1,1.6,1.8,1.2,16.37,6.5,15.0,43.0,1.7,4.4,38.7,4.5,5.0,89.1,4.8,10.7,44.8,1.2690000000000001,0.49
Nikola Pekovic,C,54,54.0,30.8,17.4,3.8,4.9,8.7,0.9,0.6,0.4,1.6,2.4,0.6,20.72,7.0,13.0,54.0,0.0,0.0,0.0,3.4,4.6,74.7,7.0,13.0,54.0,1.3459999999999999,0.54
Corey Brewer,F,81,81.0,32.2,12.3,0.8,1.8,2.6,1.7,1.9,0.4,1.3,2.6,1.3,12.71,4.8,10.0,48.1,0.7,2.6,28.0,2.0,2.8,71.8,4.1,7.4,55.2,1.237,0.52
Ricky Rubio,PG,82,82.0,32.2,9.5,0.7,3.4,4.2,8.6,2.3,0.1,2.7,2.7,3.2,15.35,3.1,8.2,38.1,0.5,1.6,33.1,2.8,3.5,80.2,2.6,6.5,39.3,1.166,0.41
J.J. Barea,G,79,1.0,18.6,8.4,0.2,1.7,1.9,3.8,0.3,0.0,1.6,1.6,2.4,11.68,3.2,8.3,38.7,0.9,2.9,31.6,1.0,1.3,79.0,2.3,5.4,42.6,1.006,0.44
