Name,Pos,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,PER,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF
Ante Zizic,C,22,0.0,10.0,4.4,0.8,2.2,3.0,0.3,0.3,0.2,0.5,1.2,0.6,16.45,1.9,3.3,56.9,0.0,0.0,0.0,0.6,0.9,73.7,1.9,3.3,56.9,1.3330000000000002,0.57
Matthew Dellavedova,PG,57,4.0,14.4,3.1,0.3,1.0,1.3,3.2,0.4,0.0,1.0,1.4,3.1,8.14,1.1,3.1,35.4,0.4,1.6,23.1,0.6,0.6,86.5,0.7,1.5,48.8,1.011,0.41
Malik Newman,SG,1,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-11.39,0.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,100.0,0.0,1.0,0.0,1.0,0.0
Tyler Cook,F,11,0.0,3.2,1.7,0.4,0.5,0.9,0.1,0.1,0.0,0.1,0.4,1.0,23.9,0.6,0.9,70.0,0.0,0.0,0.0,0.5,0.5,83.3,0.6,0.9,70.0,1.9,0.7
Dean Wade,PF,12,0.0,5.9,1.7,0.3,1.3,1.6,0.2,0.2,0.3,0.3,0.7,0.7,13.93,0.8,1.1,69.2,0.2,0.3,50.0,0.0,0.1,0.0,0.6,0.8,77.8,1.538,0.77
Matt Mooney,G,4,0.0,4.8,0.5,0.0,0.8,0.8,0.3,0.5,0.3,0.0,0.3,inf,8.14,0.3,1.0,25.0,0.0,0.5,0.0,0.0,0.0,0.0,0.3,0.5,50.0,0.5,0.25
J.P. Macura,G,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marques Bolden,C,1,0.0,3.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,19.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total,cle,65,,,106.9,10.8,33.4,44.2,23.1,6.9,3.2,15.7,18.3,1.5,,40.3,87.9,45.8,11.2,31.8,35.1,15.1,19.9,75.8,29.1,56.1,51.9,1.216,0.52
Luka Doncic,PG,61,61.0,33.6,28.8,1.3,8.1,9.4,8.8,1.0,0.2,4.3,2.5,2.1,27.65,9.5,20.6,46.3,2.8,8.9,31.6,7.0,9.2,75.8,6.7,11.7,57.4,1.402,0.53
Kristaps Porzingis,F,57,57.0,31.8,20.4,1.8,7.7,9.5,1.8,0.7,2.0,1.6,3.2,1.1,20.3,7.0,16.4,42.7,2.5,7.1,35.2,4.0,5.0,79.9,4.5,9.3,48.4,1.249,0.5
Tim Hardaway Jr.,SG,71,58.0,29.5,15.8,0.4,2.9,3.3,1.9,0.6,0.1,1.0,1.8,2.0,14.51,5.4,12.5,43.4,2.9,7.2,39.8,2.1,2.6,81.9,2.5,5.2,48.5,1.268,0.55
Seth Curry,SG,64,25.0,24.6,12.4,0.4,1.8,2.3,1.9,0.6,0.1,1.0,1.8,2.0,15.59,4.4,9.0,49.5,2.3,5.0,45.2,1.3,1.5,82.5,2.2,4.0,54.9,1.382,0.62
Trey Burke,PG,8,1.0,23.9,12.0,0.1,1.8,1.9,3.8,1.1,0.1,1.1,1.5,3.3,16.04,4.4,10.3,42.7,2.0,4.6,43.2,1.3,1.4,90.9,2.4,5.6,42.2,1.171,0.52
Dorian Finney-Smith,SF,71,68.0,29.9,9.5,2.0,3.7,5.7,1.6,0.6,0.5,1.0,2.5,1.7,12.35,3.4,7.4,46.6,1.6,4.3,37.6,1.1,1.5,72.2,1.8,3.1,58.9,1.2990000000000002,0.57
Dwight Powell,C,40,37.0,26.5,9.4,1.9,3.8,5.7,1.5,0.9,0.6,0.9,2.6,1.6,15.96,3.7,5.7,63.8,0.3,1.0,25.6,1.9,2.8,66.7,3.4,4.8,71.6,1.642,0.66
Maxi Kleber,PF,74,21.0,25.5,9.1,1.5,3.7,5.2,1.2,0.3,1.1,0.8,2.4,1.5,13.62,3.2,6.9,46.1,1.6,4.3,37.3,1.1,1.3,84.9,1.6,2.6,60.5,1.307,0.58
Jalen Brunson,PG,57,16.0,17.9,8.2,0.4,2.0,2.4,3.3,0.4,0.1,1.2,1.3,2.8,14.96,3.2,6.8,46.6,0.8,2.1,35.8,1.1,1.3,81.3,2.4,4.7,51.5,1.2009999999999998,0.52
J.J. Barea,G,29,6.0,15.5,7.7,0.3,1.5,1.8,3.9,0.2,0.1,1.3,0.9,2.9,14.64,2.9,7.1,41.1,1.1,2.9,37.6,0.7,0.8,90.9,1.8,4.2,43.4,1.072,0.49
Delon Wright,PG,73,5.0,21.5,6.9,1.0,2.9,3.8,3.3,1.2,0.3,1.0,1.3,3.3,15.47,2.6,5.6,46.2,0.6,1.7,37.0,1.1,1.4,77.0,2.0,3.9,50.4,1.226,0.52
Boban Marjanovic,C,44,5.0,9.6,6.6,1.5,3.0,4.5,0.5,0.2,0.2,0.7,1.3,0.7,25.8,2.8,4.8,57.3,0.1,0.4,23.5,1.0,1.3,75.4,2.7,4.4,60.3,1.37,0.58
Justin Jackson,SF,65,3.0,16.1,5.5,0.4,2.0,2.4,0.8,0.2,0.2,0.2,1.1,3.7,9.5,2.1,5.2,39.6,0.7,2.5,29.4,0.6,0.8,84.0,1.3,2.7,48.9,1.056,0.47
Willie Cauley-Stein,C,13,2.0,12.1,5.2,1.0,3.6,4.6,0.8,0.3,0.8,0.4,1.5,2.0,22.25,2.4,3.5,68.9,0.0,0.1,0.0,0.4,0.7,55.6,2.4,3.4,70.5,1.489,0.69
Courtney Lee,G,24,9.0,14.4,4.5,0.3,1.0,1.3,0.5,0.8,0.3,0.5,1.4,1.1,10.87,1.7,3.4,48.8,0.9,2.0,44.7,0.3,0.3,85.7,0.8,1.5,54.3,1.305,0.62
Ryan Broekhoff,G,17,1.0,10.6,4.2,0.3,2.2,2.5,0.6,0.3,0.2,0.4,0.9,1.8,13.08,1.3,3.5,37.3,1.2,3.0,39.2,0.4,0.5,87.5,0.1,0.5,25.0,1.203,0.54
Josh Reaves,G,4,0.0,7.0,2.0,0.3,0.5,0.8,0.8,0.0,0.0,0.0,1.3,inf,5.81,0.8,2.3,33.3,0.0,0.5,0.0,0.5,0.5,100.0,0.8,1.8,42.9,0.889,0.33
Antonius Cleveland,G,11,0.0,4.2,1.0,0.2,0.5,0.6,0.1,0.1,0.3,0.2,0.7,0.5,2.55,0.4,1.3,28.6,0.0,0.3,0.0,0.3,0.5,60.0,0.4,1.0,36.4,0.7859999999999999,0.29
Michael Kidd-Gilchrist,F,13,0.0,9.3,0.9,0.4,2.1,2.5,0.3,0.2,0.2,0.7,1.5,0.4,1.72,0.3,1.0,30.8,0.0,0.2,0.0,0.3,0.4,80.0,0.3,0.8,40.0,0.9229999999999999,0.31
Total,dal,75,,,117.0,10.5,36.4,46.9,24.7,6.1,4.8,12.1,19.5,2.0,,41.7,90.3,46.1,15.1,41.3,36.7,18.6,23.8,77.9,26.5,49.0,54.1,1.296,0.55
Nikola Jokic,C,73,73.0,32.0,19.9,2.3,7.5,9.7,7.0,1.2,0.6,3.1,3.0,2.3,24.97,7.7,14.7,52.8,1.1,3.5,31.4,3.4,4.1,81.7,6.6,11.2,59.4,1.359,0.56
Jamal Murray,PG,59,59.0,32.3,18.5,0.8,3.2,4.0,4.8,1.1,0.3,2.2,1.7,2.2,17.78,6.9,15.2,45.6,1.9,5.5,34.6,2.8,3.1,88.1,5.0,9.7,51.9,1.22,0.52
Will Barton,SG,58,58.0,33.0,15.1,1.3,5.0,6.3,3.7,1.1,0.5,1.5,2.1,2.4,15.7,5.7,12.7,45.0,1.9,5.0,37.5,1.8,2.3,76.7,3.9,7.8,49.8,1.1840000000000002,0.52
Jerami Grant,PF,71,24.0,26.6,12.0,0.8,2.7,3.5,1.2,0.7,0.8,0.9,2.2,1.4,14.46,4.3,8.9,47.8,1.4,3.5,38.9,2.1,2.8,75.0,2.9,5.4,53.7,1.3419999999999999,0.56
Paul Millsap,PF,51,48.0,24.3,11.6,1.9,3.8,5.7,1.6,0.9,0.6,1.4,2.9,1.2,16.96,4.1,8.6,48.2,1.1,2.4,43.5,2.3,2.8,81.6,3.1,6.2,50.0,1.349,0.54
Gary Harris,SG,56,55.0,31.8,10.4,0.5,2.4,2.9,2.1,1.4,0.3,1.1,2.1,2.0,9.78,3.9,9.3,42.0,1.3,3.8,33.3,1.3,1.6,81.5,2.6,5.5,47.9,1.119,0.49
Michael Porter Jr.,PF,55,8.0,16.4,9.3,1.2,3.5,4.7,0.8,0.5,0.5,0.9,1.8,0.9,19.84,3.5,7.0,50.9,1.1,2.7,42.2,1.1,1.3,83.3,2.4,4.3,56.4,1.337,0.59
Monte Morris,PG,73,12.0,22.4,9.0,0.3,1.5,1.9,3.5,0.8,0.2,0.7,1.0,4.8,14.98,3.6,7.8,45.9,0.9,2.4,37.8,1.0,1.2,84.3,2.7,5.4,49.5,1.166,0.52
Malik Beasley,SG,41,0.0,18.2,7.9,0.2,1.7,1.9,1.2,0.8,0.1,0.9,1.2,1.3,10.51,2.9,7.3,38.9,1.4,3.9,36.0,0.8,0.9,86.8,1.4,3.4,42.1,1.08,0.49
Mason Plumlee,C,61,1.0,17.3,7.2,1.6,3.6,5.2,2.5,0.5,0.6,1.3,2.3,1.9,18.86,2.9,4.7,61.5,0.0,0.1,0.0,1.4,2.5,53.5,2.9,4.6,62.5,1.517,0.61
PJ Dozier,PG,29,0.0,14.2,5.8,0.3,1.6,1.9,2.2,0.5,0.2,0.9,1.6,2.3,11.66,2.2,5.4,41.4,0.6,1.7,34.7,0.7,1.0,72.4,1.7,3.7,44.4,1.07,0.47
Bol Bol,C,7,0.0,12.4,5.7,0.7,2.0,2.7,0.9,0.3,0.9,1.4,1.6,0.6,14.41,2.0,4.0,50.0,0.6,1.3,44.4,1.1,1.4,80.0,1.4,2.7,52.6,1.429,0.57
Torrey Craig,SF,58,27.0,18.5,5.4,1.1,2.2,3.3,0.8,0.4,0.6,0.4,2.3,1.9,10.79,2.1,4.6,46.1,0.8,2.4,32.6,0.4,0.6,61.1,1.4,2.3,60.3,1.171,0.54
Keita Bates-Diop,SF,7,0.0,14.0,5.3,0.6,1.9,2.4,0.0,0.3,0.6,0.4,1.0,0.0,12.13,1.9,4.0,46.4,0.4,1.3,33.3,1.1,1.4,80.0,1.4,2.7,52.6,1.321,0.52
Troy Daniels,G,6,0.0,12.7,4.3,0.0,1.0,1.0,0.5,0.5,0.0,0.5,1.2,1.0,5.35,1.7,4.7,35.7,1.0,3.3,30.0,0.0,0.0,0.0,0.7,1.3,50.0,0.929,0.46
Juancho Hernangomez,PF,34,0.0,12.4,3.1,0.7,2.1,2.8,0.6,0.1,0.1,0.5,0.9,1.2,6.89,1.1,3.2,34.5,0.4,1.8,25.0,0.5,0.7,64.0,0.7,1.5,46.0,0.973,0.41
Jordan McRae,G,4,0.0,8.0,2.3,0.3,1.0,1.3,1.0,0.5,0.3,0.0,0.5,inf,16.74,0.5,1.5,33.3,0.5,1.0,50.0,0.8,1.0,75.0,0.0,0.5,0.0,1.5,0.5
Tyler Cook,F,2,0.0,9.5,2.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.5,0.0,11.31,0.5,1.0,50.0,0.0,0.0,0.0,1.0,1.0,100.0,0.5,1.0,50.0,2.0,0.5
Noah Vonleh,F,7,0.0,4.3,1.9,0.4,0.7,1.1,0.3,0.0,0.0,0.3,0.6,1.0,17.61,0.7,0.9,83.3,0.1,0.1,100.0,0.3,0.6,50.0,0.6,0.7,80.0,2.167,0.92
Vlatko Cancar,SF,14,0.0,3.2,1.2,0.4,0.4,0.7,0.2,0.1,0.1,0.2,0.5,1.0,11.45,0.4,1.1,40.0,0.1,0.4,16.7,0.3,0.3,100.0,0.4,0.6,55.6,1.133,0.43
Jarred Vanderbilt,PF,9,0.0,4.6,1.1,0.3,0.6,0.9,0.2,0.3,0.1,0.8,0.7,0.3,7.2,0.6,0.8,71.4,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,71.4,1.429,0.71
Total,den,73,,,111.3,10.8,33.4,44.1,26.7,8.0,4.6,13.1,20.3,2.0,,42.0,88.9,47.3,11.0,30.6,35.9,16.2,20.9,77.7,31.1,58.3,53.3,1.252,0.53
Derrick Rose,PG,50,15.0,26.0,18.1,0.5,1.9,2.4,5.6,0.8,0.3,2.5,1.0,2.2,21.13,7.4,15.1,49.0,0.9,2.9,30.6,2.4,2.8,87.1,6.5,12.1,53.5,1.2009999999999998,0.52
Andre Drummond,C,49,48.0,33.8,17.8,4.6,11.2,15.8,2.8,2.0,1.7,3.6,3.6,0.8,22.2,7.3,13.9,53.0,0.0,0.4,4.8,3.0,5.2,58.4,7.3,13.4,54.6,1.281,0.53
Luke Kennard,SG,28,25.0,32.9,15.8,0.3,3.2,3.5,4.1,0.4,0.2,1.5,2.3,2.7,14.4,5.4,12.2,44.2,2.6,6.5,39.9,2.4,2.7,89.3,2.8,5.7,49.1,1.2919999999999998,0.55
Blake Griffin,PF,18,18.0,28.4,15.5,0.9,3.7,4.7,3.3,0.4,0.4,2.2,1.5,1.5,11.94,4.9,13.9,35.2,1.5,6.2,24.3,4.2,5.4,77.6,3.4,7.7,43.9,1.1159999999999999,0.41
Reggie Jackson,PG,14,10.0,27.2,14.9,0.8,2.1,2.9,5.1,0.6,0.1,1.6,1.5,3.1,14.8,5.4,14.1,38.4,2.2,5.9,37.8,1.9,2.4,78.8,3.2,8.3,38.8,1.056,0.46
Christian Wood,PF,62,12.0,21.4,13.1,1.7,4.6,6.3,1.0,0.5,0.9,1.4,1.6,0.7,23.22,4.6,8.2,56.7,0.9,2.3,38.6,2.9,3.9,74.4,3.8,5.9,63.6,1.594,0.62
Jordan McRae,G,4,0.0,24.5,11.8,0.0,3.8,3.8,1.8,0.0,0.0,1.3,2.5,1.4,6.52,3.5,10.8,32.6,0.8,4.0,18.8,4.0,5.5,72.7,2.8,6.8,40.7,1.093,0.36
Brandon Knight,G,9,3.0,24.6,11.6,0.1,2.2,2.3,4.2,0.6,0.1,2.4,2.2,1.7,11.9,3.4,9.0,38.3,2.9,7.4,38.8,1.8,2.3,76.2,0.6,1.6,35.7,1.284,0.54
Markieff Morris,PF,44,16.0,22.5,11.0,0.5,3.4,3.9,1.6,0.6,0.3,1.6,2.4,1.0,12.77,4.0,8.8,45.0,1.7,4.3,39.7,1.4,1.8,77.2,2.3,4.5,50.0,1.249,0.55
Langston Galloway,SG,66,6.0,25.8,10.3,0.5,1.8,2.3,1.5,0.7,0.2,0.6,1.5,2.5,12.35,3.6,8.2,43.5,2.0,5.0,39.9,1.1,1.3,85.9,1.6,3.2,49.3,1.249,0.56
Svi Mykhailiuk,SG,56,27.0,22.6,9.0,0.3,1.6,1.9,1.9,0.7,0.1,1.1,1.6,1.7,11.21,3.0,7.2,41.0,2.1,5.1,40.4,1.0,1.3,81.4,0.9,2.1,42.5,1.244,0.55
Bruce Brown,SG,58,43.0,28.2,8.9,1.1,3.7,4.7,4.0,1.1,0.5,1.7,2.8,2.3,11.96,3.4,7.7,44.3,0.6,1.7,34.4,1.5,2.1,73.9,2.8,6.1,47.0,1.157,0.48
Tony Snell,SG,59,57.0,27.8,8.0,0.2,1.7,1.9,2.2,0.5,0.3,0.5,1.7,4.1,9.74,2.9,6.5,44.5,1.7,4.3,40.2,0.5,0.5,100.0,1.2,2.2,53.1,1.2409999999999999,0.58
John Henson,F,11,6.0,17.1,6.9,1.3,3.1,4.4,1.0,0.7,0.9,1.4,2.1,0.7,17.19,3.1,4.6,66.7,0.2,0.5,40.0,0.5,1.2,46.2,2.9,4.2,69.6,1.49,0.69
Sekou Doumbouya,SF,38,19.0,19.8,6.4,0.5,2.6,3.1,0.5,0.5,0.2,0.9,2.1,0.5,6.26,2.4,6.2,39.0,0.7,2.6,28.6,0.8,1.2,67.4,1.7,3.6,46.4,1.03,0.45
Thon Maker,C,60,14.0,12.9,4.7,0.9,1.9,2.8,0.7,0.4,0.7,0.8,1.7,1.0,13.75,1.6,3.2,48.2,0.4,1.1,34.4,1.2,1.8,66.4,1.2,2.2,55.0,1.456,0.54
Tim Frazier,PG,27,11.0,13.1,3.6,0.3,0.9,1.2,3.4,0.5,0.1,1.3,1.6,2.6,9.79,1.3,3.5,36.2,0.4,1.1,33.3,0.7,0.9,79.2,0.9,2.4,37.5,1.032,0.41
Khyri Thomas,G,8,0.0,7.6,2.1,0.1,0.0,0.1,0.4,0.4,0.0,0.4,1.1,1.0,3.17,0.6,2.1,29.4,0.6,1.8,35.7,0.3,0.5,50.0,0.0,0.4,0.0,1.0,0.44
Louis King,F,10,0.0,6.2,2.0,0.1,0.9,1.0,0.5,0.2,0.0,0.2,1.0,2.5,6.3,0.8,2.1,38.1,0.4,1.1,36.4,0.0,0.3,0.0,0.4,1.0,40.0,0.9520000000000001,0.48
Donta Hall,F,4,0.0,12.0,1.5,1.5,2.3,3.8,0.5,0.3,0.3,0.5,2.3,1.0,7.3,0.3,1.0,25.0,0.0,0.0,0.0,1.0,1.5,66.7,0.3,1.0,25.0,1.5,0.25
Jordan Bone,PG,10,0.0,5.3,1.2,0.0,0.4,0.4,0.8,0.1,0.0,0.2,0.6,4.0,0.81,0.5,2.0,25.0,0.2,1.0,20.0,0.0,0.0,0.0,0.3,1.0,30.0,0.6,0.3
Derrick Walton Jr.,G,3,0.0,8.7,1.0,0.0,0.3,0.3,1.7,1.0,0.0,0.3,0.7,5.0,11.28,0.3,1.0,33.3,0.3,1.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5
Total,det,66,,,107.2,9.8,32.0,41.7,24.1,7.4,4.5,14.5,19.7,1.7,,39.3,85.7,45.9,12.0,32.7,36.7,16.6,22.4,74.3,27.3,53.0,51.5,1.251,0.53
D'Angelo Russell,SG,33,33.0,32.1,23.6,0.4,3.3,3.7,6.2,0.9,0.3,3.1,1.9,2.0,19.18,8.3,19.2,43.0,3.6,9.7,37.4,3.4,4.4,78.5,4.6,9.5,48.7,1.227,0.52
Stephen Curry,PG,5,5.0,27.8,20.8,0.8,4.4,5.2,6.6,1.0,0.4,3.2,2.2,2.1,21.79,6.6,16.4,40.2,2.4,9.8,24.5,5.2,5.2,100.0,4.2,6.6,63.6,1.268,0.48
Andrew Wiggins,SF,12,12.0,33.6,19.4,1.5,3.1,4.6,3.6,1.3,1.4,2.1,2.2,1.7,17.58,7.2,15.7,45.7,1.7,4.9,33.9,3.4,5.1,67.2,5.5,10.8,51.2,1.239,0.51
Alec Burks,SG,48,18.0,29.0,16.1,0.8,3.9,4.7,3.1,1.0,0.4,1.6,2.2,2.0,16.17,5.1,12.5,40.6,1.8,4.7,37.5,4.2,4.7,89.7,3.3,7.9,42.4,1.286,0.48
Eric Paschall,PF,60,26.0,27.6,14.0,1.4,3.2,4.6,2.1,0.5,0.2,1.6,2.1,1.4,14.53,5.3,10.7,49.7,0.6,2.2,28.7,2.7,3.5,77.4,4.7,8.5,55.0,1.308,0.53
Glenn Robinson III,SF,48,48.0,31.6,12.9,1.4,3.3,4.7,1.8,0.9,0.3,1.0,1.7,1.7,13.17,5.1,10.6,48.1,1.4,3.5,40.0,1.3,1.5,85.1,3.7,7.0,52.2,1.2209999999999999,0.55
Damion Lee,SG,49,36.0,29.0,12.7,0.7,4.2,4.9,2.7,1.0,0.1,1.4,2.4,2.0,12.75,4.3,10.4,41.7,1.7,4.9,35.6,2.2,2.6,87.3,2.6,5.6,47.1,1.215,0.5
Mychal Mulder,SG,7,3.0,29.1,11.0,0.4,2.9,3.3,1.1,0.3,0.1,0.7,2.9,1.6,7.88,3.7,9.6,38.8,2.3,7.4,30.8,1.3,1.7,75.0,1.4,2.1,66.7,1.149,0.51
Marquese Chriss,SF,59,21.0,20.3,9.3,1.9,4.3,6.2,1.9,0.7,1.1,1.3,2.1,1.5,19.5,3.6,6.5,54.5,0.1,0.7,20.5,2.0,2.6,76.9,3.4,5.9,58.4,1.423,0.56
Dragan Bender,F,9,3.0,21.7,9.0,1.8,4.1,5.9,2.1,0.4,0.4,1.8,2.9,1.2,12.16,3.4,7.9,43.7,1.2,3.8,32.4,0.9,1.2,72.7,2.2,4.1,54.1,1.141,0.51
Jordan Poole,SG,57,14.0,22.4,8.8,0.2,1.9,2.1,2.4,0.6,0.2,1.3,1.6,1.8,7.25,2.9,8.8,33.3,1.3,4.6,27.9,1.7,2.1,79.8,1.6,4.2,39.2,1.002,0.41
Jeremy Pargo,PG,3,0.0,14.7,8.3,0.3,0.7,1.0,2.7,0.3,0.0,1.3,2.7,2.0,12.74,3.7,7.3,50.0,1.0,2.3,42.9,0.0,0.3,0.0,2.7,5.0,53.3,1.136,0.57
Draymond Green,PF,43,43.0,28.4,8.0,0.5,5.7,6.2,6.2,1.4,0.8,2.3,2.6,2.7,12.57,2.9,7.3,38.9,0.8,3.0,27.9,1.5,1.9,75.9,2.0,4.3,46.5,1.092,0.45
Willie Cauley-Stein,C,41,37.0,23.0,7.9,1.7,4.5,6.2,1.5,1.1,1.2,0.9,2.5,1.7,16.2,3.5,6.3,56.0,0.0,0.0,0.0,0.9,1.4,61.4,3.5,6.3,56.0,1.2570000000000001,0.56
Omari Spellman,PF,49,3.0,18.1,7.6,1.6,2.9,4.5,1.0,0.7,0.5,1.1,1.3,0.9,14.45,2.6,6.0,43.1,0.9,2.2,39.1,1.5,1.9,79.3,1.7,3.8,45.4,1.254,0.5
Ky Bowman,G,45,12.0,22.6,7.4,0.5,2.2,2.7,2.9,1.0,0.2,1.6,2.3,1.9,9.18,3.0,7.1,41.7,0.7,2.4,30.8,0.8,0.9,82.9,2.2,4.8,47.2,1.044,0.47
Juan Toscano-Anderson,SF,13,6.0,20.9,5.3,0.7,3.3,4.0,2.0,1.0,0.4,1.2,2.3,1.6,9.46,2.2,4.8,46.0,0.6,1.8,34.8,0.2,0.4,60.0,1.6,3.1,52.5,1.095,0.52
Jacob Evans,G,27,1.0,15.3,4.7,0.3,1.2,1.5,1.1,0.4,0.4,0.9,1.5,1.2,5.68,1.7,4.9,33.8,0.5,1.4,34.2,0.9,1.1,86.2,1.2,3.5,33.7,0.9620000000000001,0.39
Alen Smailagic,PF,14,0.0,9.9,4.2,0.7,1.2,1.9,0.9,0.2,0.3,0.8,1.0,1.2,14.52,1.4,2.9,50.0,0.2,0.9,23.1,1.1,1.4,84.2,1.2,1.9,63.0,1.475,0.54
Kevon Looney,PF,20,4.0,13.1,3.4,1.4,1.9,3.3,1.0,0.6,0.3,0.6,1.7,1.7,9.45,1.5,4.0,36.7,0.1,0.7,7.1,0.5,0.6,75.0,1.4,3.3,43.1,0.861,0.37
Zach Norvell Jr.,G,3,0.0,12.0,3.3,0.0,1.7,1.7,1.0,0.7,0.0,1.0,1.3,1.0,3.72,1.0,3.7,27.3,1.0,2.7,37.5,0.3,0.3,100.0,0.0,1.0,0.0,0.909,0.41
Chasson Randle,G,3,0.0,13.3,1.7,0.0,0.7,0.7,1.7,0.7,0.0,0.0,1.0,inf,6.7,0.0,1.3,0.0,0.0,0.7,0.0,1.7,2.0,83.3,0.0,0.7,0.0,1.25,0.0
Total,gs,65,,,106.3,10.0,32.9,42.8,25.6,8.2,4.6,14.3,20.1,1.8,,38.6,88.2,43.8,10.4,31.3,33.4,18.7,23.2,80.3,28.2,56.9,49.5,1.206,0.5
James Harden,SG,68,68.0,36.5,34.3,1.0,5.5,6.6,7.5,1.8,0.9,4.5,3.3,1.7,29.11,9.9,22.3,44.4,4.4,12.4,35.5,10.2,11.8,86.5,5.5,9.9,55.6,1.5419999999999998,0.54
Russell Westbrook,PG,57,57.0,35.9,27.2,1.8,6.2,7.9,7.0,1.6,0.4,4.5,3.5,1.6,21.1,10.6,22.5,47.2,1.0,3.7,25.8,5.1,6.7,76.3,9.6,18.7,51.4,1.212,0.49
Eric Gordon,SG,36,15.0,28.2,14.4,0.3,1.7,2.0,1.5,0.6,0.4,1.2,1.9,1.3,10.31,4.8,12.9,36.9,2.7,8.4,31.7,2.3,3.0,76.6,2.1,4.4,46.9,1.123,0.47
Clint Capela,C,39,39.0,32.8,13.9,4.3,9.5,13.8,1.2,0.8,1.8,1.6,2.6,0.8,20.63,6.3,9.9,62.9,0.0,0.0,0.0,1.4,2.7,52.9,6.3,9.9,62.9,1.399,0.63
Jeff Green,PF,18,2.0,22.6,12.2,0.6,2.3,2.9,1.7,0.8,0.5,0.8,2.4,2.0,18.68,4.7,8.3,56.4,1.6,4.4,35.4,1.3,1.6,85.7,3.1,3.9,80.0,1.4769999999999999,0.66
Robert Covington,PF,22,21.0,33.0,11.6,1.2,6.8,8.0,1.5,1.6,2.2,1.4,3.3,1.1,13.15,4.0,10.3,39.2,2.4,7.6,31.5,1.1,1.4,80.0,1.6,2.7,61.0,1.123,0.51
Danuel House Jr.,SF,63,52.0,30.4,10.5,0.9,3.3,4.2,1.3,1.1,0.5,0.9,2.1,1.6,11.28,3.7,8.6,42.7,2.0,5.6,36.3,1.2,1.4,81.1,1.6,2.9,54.9,1.228,0.55
Ben McLemore,G,71,23.0,22.8,10.1,0.3,1.9,2.2,0.8,0.6,0.2,0.7,2.2,1.2,11.86,3.4,7.7,44.4,2.5,6.4,40.0,0.7,0.9,74.6,0.9,1.3,65.6,1.3119999999999998,0.61
Austin Rivers,PG,68,4.0,23.4,8.8,0.4,2.2,2.6,1.7,0.7,0.1,0.7,1.9,2.3,10.47,3.1,7.4,42.1,1.4,4.0,35.6,1.1,1.6,70.3,1.7,3.4,49.8,1.19,0.52
P.J. Tucker,PF,72,72.0,34.3,6.9,1.6,5.1,6.6,1.6,1.1,0.5,1.0,3.2,1.6,8.29,2.5,5.9,41.5,1.5,4.2,35.8,0.5,0.7,81.3,1.0,1.8,55.1,1.1740000000000002,0.54
DeMarre Carroll,F,9,0.0,17.2,6.0,0.6,2.1,2.7,1.6,0.7,0.3,0.8,1.3,2.0,12.8,1.8,4.1,43.2,0.6,2.2,25.0,1.9,2.4,77.3,1.2,1.9,64.7,1.459,0.5
Chris Clemons,PG,33,0.0,8.8,4.9,0.1,0.8,0.9,0.8,0.3,0.2,0.6,0.8,1.4,13.19,1.7,4.3,40.1,1.1,3.2,34.6,0.3,0.3,90.9,0.6,1.1,57.1,1.1340000000000001,0.53
Isaiah Hartenstein,C,23,2.0,11.6,4.7,1.3,2.7,3.9,0.8,0.4,0.5,0.7,1.8,1.1,18.66,1.9,2.9,65.7,0.0,0.2,0.0,0.8,1.2,67.9,1.9,2.7,71.0,1.597,0.66
Gary Clark,PF,18,0.0,11.8,3.9,0.6,1.6,2.2,0.7,0.1,0.4,0.1,1.2,6.0,11.83,1.3,3.3,39.0,1.0,2.8,35.3,0.3,0.4,85.7,0.3,0.4,62.5,1.186,0.54
Bruno Caboclo,SF,8,0.0,6.5,3.5,0.8,1.3,2.0,0.3,0.6,0.6,0.8,1.0,0.3,22.16,1.3,2.5,50.0,0.3,1.0,25.0,0.8,0.8,100.0,1.0,1.5,66.7,1.4,0.55
Ryan Anderson,PF,2,0.0,7.0,2.5,0.0,3.5,3.5,1.0,0.5,0.0,0.5,0.5,2.0,9.44,1.0,3.5,28.6,0.5,2.5,20.0,0.0,0.0,0.0,0.5,1.0,50.0,0.7140000000000001,0.36
Thabo Sefolosha,F,41,0.0,10.6,2.2,0.5,1.8,2.3,0.6,0.6,0.3,0.4,1.0,1.7,9.45,0.9,2.2,40.7,0.4,1.3,27.8,0.1,0.2,37.5,0.5,0.9,59.5,1.011,0.49
