Name,Pos,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,PER,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF
Damjan Rudez,SF,68,2.0,15.4,4.8,0.1,0.6,0.7,0.8,0.2,0.1,0.7,1.2,1.1,8.21,1.8,3.9,45.2,1.0,2.5,40.6,0.2,0.3,69.6,0.7,1.4,53.8,1.228,0.58
Ian Mahinmi,C,61,6.0,18.8,4.3,1.7,4.1,5.8,0.5,0.5,0.8,1.0,2.8,0.6,10.84,1.9,3.5,55.2,0.0,0.0,0.0,0.5,1.7,30.4,1.9,3.5,55.2,1.25,0.55
Shayne Whittington,PF,20,0.0,5.4,2.9,0.5,1.0,1.5,0.3,0.3,0.1,0.3,0.9,1.2,20.01,1.0,2.1,45.2,0.1,0.3,16.7,0.9,1.2,78.3,0.9,1.8,50.0,1.357,0.46
Total,ind,82,,,97.3,10.4,34.4,44.9,21.4,6.2,4.6,13.3,21.2,1.6,,36.6,83.2,43.9,7.5,21.2,35.2,16.7,22.2,75.6,29.1,62.0,46.9,1.17,0.48
Blake Griffin,PF,67,67.0,35.2,21.9,1.9,5.7,7.6,5.3,0.9,0.5,2.3,2.9,2.3,22.86,8.6,17.1,50.2,0.1,0.4,40.0,4.6,6.4,72.8,8.4,16.7,50.4,1.284,0.51
Chris Paul,PG,82,82.0,34.8,19.1,0.6,4.0,4.6,10.2,1.9,0.2,2.3,2.5,4.4,26.04,6.9,14.3,48.5,1.7,4.3,39.8,3.5,3.9,90.0,5.2,10.0,52.3,1.337,0.54
JJ Redick,SG,78,78.0,30.9,16.4,0.3,1.9,2.1,1.8,0.5,0.1,1.2,1.7,1.4,16.23,5.7,12.0,47.7,2.6,5.9,43.7,2.3,2.6,90.1,3.2,6.2,51.5,1.361,0.58
Jamal Crawford,G,64,4.0,26.6,15.8,0.3,1.7,1.9,2.5,0.9,0.2,1.4,1.7,1.7,16.71,5.2,13.1,39.6,1.9,5.7,32.7,3.5,3.9,90.1,3.3,7.4,44.8,1.204,0.47
DeAndre Jordan,C,82,82.0,34.4,11.5,4.8,10.1,15.0,0.7,1.0,2.2,1.3,3.0,0.6,21.05,4.6,6.5,71.0,0.0,0.0,25.0,2.3,5.7,39.7,4.6,6.5,71.3,1.7719999999999998,0.71
Matt Barnes,SF,76,74.0,29.9,10.1,0.7,3.3,4.0,1.5,0.9,0.7,1.1,3.2,1.3,11.29,3.6,8.2,44.4,1.8,4.9,36.2,1.0,1.3,77.9,1.9,3.3,56.9,1.224,0.55
Austin Rivers,PG,41,2.0,19.3,7.1,0.4,1.7,2.0,1.7,0.7,0.2,0.9,2.0,1.9,10.61,2.9,6.7,42.7,0.6,2.0,30.9,0.8,1.3,58.2,2.2,4.7,47.7,1.062,0.47
Spencer Hawes,PF,73,15.0,17.5,5.8,0.4,3.1,3.5,1.2,0.3,0.7,0.8,2.4,1.4,9.83,2.2,5.7,39.3,0.8,2.4,31.3,0.6,0.9,64.7,1.5,3.3,45.2,1.024,0.46
Nate Robinson,PG,9,0.0,14.0,5.1,0.3,0.9,1.2,2.2,0.7,0.0,0.9,0.9,2.5,10.49,1.9,5.7,33.3,0.8,2.2,35.0,0.6,0.7,83.3,1.1,3.4,32.3,0.902,0.4
Jordan Farmar,PG,36,0.0,14.7,4.6,0.2,0.9,1.2,1.9,0.6,0.1,0.9,1.4,2.1,9.96,1.7,4.4,38.6,1.0,2.7,36.1,0.3,0.3,90.9,0.7,1.7,42.6,1.057,0.5
Glen Davis,PF,74,0.0,12.2,4.0,0.6,1.7,2.3,0.5,0.6,0.3,0.5,1.8,1.0,10.88,1.6,3.4,45.9,0.0,0.1,0.0,0.8,1.3,63.2,1.6,3.4,46.6,1.153,0.46
Hedo Turkoglu,SF,62,2.0,11.4,3.7,0.1,1.5,1.6,0.6,0.3,0.1,0.5,1.1,1.3,10.54,1.3,3.0,44.1,1.0,2.2,43.2,0.1,0.2,54.5,0.4,0.8,46.9,1.234,0.6
Lester Hudson,SG,5,0.0,11.2,3.6,0.2,1.4,1.6,1.0,1.2,0.2,0.6,0.8,1.7,16.02,1.2,2.8,42.9,0.6,1.2,50.0,0.6,0.8,75.0,0.6,1.6,37.5,1.286,0.54
Jordan Hamilton,SG,14,2.0,8.7,2.7,0.1,1.0,1.1,0.5,0.1,0.0,0.3,1.0,1.8,8.36,1.0,2.5,40.0,0.7,1.5,47.6,0.0,0.0,0.0,0.3,1.0,28.6,1.0859999999999999,0.54
Reggie Bullock,SF,25,2.0,10.5,2.6,0.0,1.6,1.6,0.2,0.4,0.1,0.2,0.7,1.0,8.86,0.9,2.2,42.6,0.6,1.6,38.5,0.2,0.2,80.0,0.3,0.6,53.3,1.204,0.56
CJ Wilcox,G,21,0.0,4.8,2.0,0.0,0.3,0.3,0.4,0.1,0.0,0.5,0.3,0.8,8.6,0.8,1.8,42.1,0.3,0.9,36.8,0.1,0.1,100.0,0.4,0.9,47.4,1.079,0.51
Jared Cunningham,G,19,0.0,4.7,1.8,0.1,0.4,0.5,0.5,0.2,0.0,0.4,0.6,1.4,7.36,0.6,1.7,36.4,0.2,0.7,30.8,0.4,0.7,53.8,0.4,1.1,40.0,1.061,0.42
Chris Douglas-Roberts,SG,12,0.0,8.6,1.6,0.1,0.9,1.0,0.3,0.1,0.0,0.0,1.2,inf,3.31,0.4,1.8,23.8,0.1,0.6,14.3,0.7,0.7,100.0,0.3,1.2,28.6,0.905,0.26
Ekpe Udoh,F,33,0.0,3.9,0.9,0.2,0.6,0.8,0.2,0.2,0.2,0.2,0.6,1.1,11.62,0.3,0.7,45.8,0.0,0.0,0.0,0.2,0.3,77.8,0.3,0.7,45.8,1.208,0.46
Dahntay Jones,SG,33,0.0,3.7,0.6,0.0,0.3,0.3,0.1,0.1,0.0,0.0,0.7,2.0,1.9,0.2,0.6,28.6,0.0,0.1,0.0,0.3,0.3,81.8,0.2,0.5,35.3,1.0,0.29
Total,lac,82,,,106.7,9.6,33.1,42.6,24.8,7.8,5.0,11.8,21.3,2.1,,39.4,83.3,47.3,10.1,26.9,37.6,17.9,25.2,71.0,29.3,56.4,51.9,1.281,0.53
Kobe Bryant,SF,35,35.0,34.5,22.3,0.7,4.9,5.7,5.6,1.3,0.2,3.7,1.9,1.5,17.69,7.6,20.4,37.3,1.5,5.3,29.3,5.6,6.9,81.3,6.1,15.1,40.1,1.097,0.41
Nick Young,G,42,0.0,23.8,13.4,0.4,1.9,2.3,1.0,0.5,0.3,1.0,2.0,0.9,14.27,4.1,11.3,36.6,2.0,5.4,36.9,3.1,3.5,89.2,2.2,6.0,36.3,1.183,0.45
Jordan Hill,C,70,57.0,26.8,12.0,2.5,5.5,7.9,1.5,0.5,0.7,1.5,2.3,1.0,16.21,5.1,11.1,45.9,0.0,0.2,27.3,1.8,2.4,73.8,5.1,10.9,46.2,1.082,0.46
Jabari Brown,SG,19,5.0,29.9,11.9,0.2,1.7,1.9,2.1,0.6,0.1,1.7,1.7,1.3,11.0,3.7,8.9,41.2,1.2,3.3,37.1,3.4,4.5,75.3,2.5,5.7,43.5,1.335,0.48
Jordan Clarkson,PG,59,38.0,25.0,11.9,0.9,2.3,3.2,3.5,0.9,0.2,1.6,1.8,2.1,16.94,4.5,10.1,44.8,0.6,2.1,31.4,2.2,2.7,82.9,3.9,8.1,48.2,1.18,0.48
Carlos Boozer,PF,71,26.0,23.8,11.8,1.6,5.2,6.8,1.3,0.6,0.2,1.3,2.6,1.0,16.5,5.2,10.5,49.9,0.0,0.0,0.0,1.3,2.1,62.7,5.2,10.5,49.9,1.125,0.5
Jeremy Lin,G,74,30.0,25.8,11.2,0.4,2.3,2.6,4.6,1.1,0.4,2.2,2.6,2.0,15.65,3.7,8.8,42.4,0.9,2.4,36.9,2.9,3.6,79.5,2.9,6.5,44.4,1.272,0.47
Vander Blue,SG,2,1.0,37.0,11.0,1.0,3.5,4.5,4.0,1.5,0.0,3.0,2.0,1.3,4.04,4.5,15.0,30.0,1.0,5.0,20.0,1.0,2.5,40.0,3.5,10.0,35.0,0.733,0.33
Wayne Ellington,SG,65,36.0,25.8,10.0,0.5,2.8,3.2,1.6,0.5,0.0,0.8,1.2,2.1,11.66,3.9,9.5,41.2,1.4,3.7,37.0,0.8,1.0,81.3,2.5,5.8,43.9,1.053,0.48
Wesley Johnson,F,76,59.0,29.5,9.9,0.9,3.3,4.2,1.6,0.8,0.6,1.1,2.1,1.4,11.14,3.8,9.1,41.4,1.2,3.4,35.1,1.2,1.5,80.4,2.6,5.7,45.1,1.09,0.48
Dwight Buycks,G,6,0.0,20.5,8.7,0.3,1.7,2.0,2.3,0.5,0.0,2.0,0.5,1.2,13.15,3.0,6.7,45.0,1.2,1.8,63.6,1.5,1.7,90.0,1.8,4.8,37.9,1.3,0.54
Ed Davis,F,79,24.0,23.3,8.3,2.9,4.7,7.6,1.2,0.6,1.2,0.7,2.6,1.6,20.0,3.6,5.9,60.1,0.0,0.0,0.0,1.2,2.4,48.7,3.6,5.9,60.1,1.399,0.6
Tarik Black,C,38,27.0,21.1,7.2,2.2,4.1,6.3,0.9,0.3,0.6,0.8,2.7,1.2,16.3,2.9,5.0,58.9,0.0,0.0,0.0,1.3,2.3,56.2,2.9,5.0,58.9,1.442,0.59
Ryan Kelly,PF,52,34.0,23.7,6.4,0.3,2.6,2.8,1.8,0.6,0.5,0.7,2.3,2.5,8.59,2.0,5.9,33.7,0.9,2.6,33.6,1.5,1.8,83.2,1.1,3.4,33.7,1.074,0.41
Ronnie Price,PG,43,20.0,22.8,5.1,0.4,1.2,1.6,3.8,1.6,0.1,1.2,2.7,3.2,10.22,1.8,5.2,34.5,0.7,2.5,28.4,0.8,1.0,80.0,1.1,2.7,40.4,0.991,0.41
Robert Sacre,C,67,18.0,16.9,4.6,1.3,2.1,3.5,0.8,0.4,0.6,0.5,1.8,1.5,10.93,1.9,4.6,41.2,0.0,0.0,0.0,0.8,1.2,67.1,1.9,4.6,41.3,1.003,0.41
Xavier Henry,SG,9,0.0,9.6,2.2,0.2,0.2,0.4,0.3,0.3,0.0,0.3,0.7,1.0,4.93,0.3,1.4,23.1,0.0,0.0,0.0,1.6,2.7,58.3,0.3,1.4,23.1,1.538,0.23
Julius Randle,PF,1,0.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-7.5,1.0,3.0,33.3,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,33.3,0.667,0.33
Total,lal,82,,,98.5,11.6,32.3,43.9,20.9,7.0,4.5,12.6,21.2,1.7,,37.2,85.6,43.5,6.5,18.9,34.4,17.5,23.6,74.1,30.8,66.8,46.1,1.15,0.47
Marc Gasol,C,81,81.0,33.2,17.4,1.4,6.4,7.8,3.8,0.9,1.6,2.2,2.6,1.7,21.73,6.5,13.2,49.4,0.0,0.2,17.6,4.3,5.4,79.5,6.5,13.0,50.0,1.318,0.5
Zach Randolph,F,71,71.0,32.5,16.1,3.2,7.4,10.5,2.2,1.0,0.2,2.2,2.5,1.0,19.54,6.4,13.1,48.7,0.1,0.3,35.0,3.2,4.2,76.5,6.3,12.8,49.0,1.226,0.49
Mike Conley,PG,70,70.0,31.8,15.8,0.4,2.6,3.0,5.4,1.3,0.2,2.2,2.0,2.4,18.61,5.6,12.6,44.6,1.5,4.0,38.6,3.1,3.6,85.9,4.1,8.6,47.3,1.255,0.51
Jeff Green,PF,45,37.0,30.2,13.1,1.0,3.2,4.2,1.8,0.6,0.5,1.2,1.8,1.6,14.3,4.7,10.9,42.7,1.1,3.1,36.2,2.6,3.2,82.5,3.6,7.9,45.2,1.195,0.48
Courtney Lee,G,77,74.0,30.6,10.1,0.3,2.0,2.3,2.0,1.0,0.2,1.0,1.7,1.9,11.51,3.7,8.4,44.8,1.2,2.9,40.2,1.4,1.7,86.0,2.6,5.4,47.3,1.208,0.52
Tony Allen,SG,63,41.0,26.2,8.6,1.6,2.8,4.4,1.4,2.0,0.5,1.4,2.6,1.0,14.68,3.6,7.2,49.5,0.2,0.5,34.5,1.3,2.0,62.7,3.4,6.8,50.5,1.185,0.51
Beno Udrih,PG,79,12.0,18.9,7.7,0.3,1.6,1.8,2.8,0.6,0.1,1.1,1.1,2.5,15.49,3.1,6.4,48.7,0.3,1.2,26.8,1.1,1.3,85.3,2.8,5.2,53.9,1.198,0.51
Tayshaun Prince,SF,26,9.0,24.2,7.3,0.8,2.4,3.2,1.4,0.3,0.2,0.6,0.8,2.5,10.6,2.9,7.0,41.0,0.6,1.3,45.5,1.0,1.2,83.3,2.3,5.8,40.0,1.038,0.45
Vince Carter,G,66,1.0,16.5,5.8,0.4,1.6,2.0,1.2,0.7,0.2,0.7,1.5,1.8,9.66,2.0,6.2,33.3,1.0,3.5,29.7,0.7,0.9,78.9,1.0,2.6,37.9,0.946,0.42
Kosta Koufos,C,81,3.0,16.6,5.2,1.5,3.8,5.3,0.5,0.4,0.8,0.9,1.8,0.5,14.21,2.2,4.4,50.8,0.0,0.0,0.0,0.7,1.0,64.7,2.2,4.4,50.8,1.17,0.51
Jon Leuer,F,63,6.0,13.1,4.5,0.8,2.5,3.3,0.7,0.3,0.1,0.6,1.4,1.3,11.97,1.9,4.3,44.3,0.1,0.5,24.1,0.6,0.9,62.7,1.8,3.9,46.7,1.048,0.46
Quincy Pondexter,F,30,2.0,18.0,4.5,0.7,1.2,1.9,0.9,0.2,0.2,0.3,1.6,2.8,7.08,1.6,4.5,35.6,0.6,2.4,23.3,0.7,1.0,70.0,1.0,2.1,50.0,0.993,0.42
Nick Calathes,SG,58,0.0,14.4,4.2,0.3,1.5,1.8,2.5,1.1,0.1,1.1,1.7,2.4,12.33,1.8,4.3,42.1,0.2,0.7,25.6,0.4,0.8,53.3,1.6,3.5,45.6,0.9840000000000001,0.44
Russ Smith,PG,6,0.0,6.0,4.2,0.2,0.3,0.5,1.0,0.5,0.0,0.8,1.2,1.2,22.75,1.0,2.5,40.0,0.2,0.8,20.0,2.0,2.2,92.3,0.8,1.7,50.0,1.6669999999999998,0.43
Jordan Adams,SG,30,0.0,8.3,3.1,0.3,0.6,0.9,0.5,0.5,0.2,0.5,0.8,1.1,12.87,1.2,2.9,40.7,0.3,0.8,40.0,0.5,0.8,60.9,0.8,2.0,41.0,1.093,0.47
Jarnell Stokes,C,19,2.0,6.6,3.0,0.8,0.9,1.8,0.2,0.3,0.3,0.4,1.3,0.6,18.66,1.1,1.9,56.8,0.0,0.0,0.0,0.8,1.5,53.6,1.1,1.9,56.8,1.541,0.57
JaMychal Green,F,20,1.0,7.0,2.7,0.8,1.2,2.0,0.2,0.3,0.2,0.6,1.0,0.3,15.82,1.2,2.0,57.5,0.0,0.2,0.0,0.4,0.5,80.0,1.2,1.8,63.9,1.35,0.58
Tyrus Thomas,PF,2,0.0,3.5,2.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,inf,31.48,0.5,0.5,100.0,0.0,0.0,0.0,1.0,1.0,100.0,0.5,0.5,100.0,4.0,1.0
Kalin Lucas,G,1,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.68,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Total,mem,82,,,98.3,10.4,32.1,42.6,21.7,8.5,4.2,13.0,19.1,1.7,,37.8,82.5,45.8,5.2,15.2,33.9,17.6,22.8,77.3,32.6,67.3,48.5,1.192,0.49
Dwyane Wade,G,62,62.0,31.8,21.5,0.9,2.6,3.5,4.8,1.2,0.3,3.4,1.7,1.4,21.44,8.2,17.5,47.0,0.5,1.6,28.4,4.6,6.0,76.8,7.7,15.8,48.9,1.228,0.48
Chris Bosh,PF,44,44.0,35.4,21.1,1.0,6.0,7.0,2.2,0.9,0.6,2.2,1.6,1.0,19.87,7.8,16.9,46.0,1.4,3.8,37.5,4.1,5.3,77.2,6.4,13.1,48.5,1.246,0.5
Goran Dragic,PG,26,26.0,34.8,16.6,1.2,2.3,3.4,5.3,1.1,0.2,2.3,2.9,2.4,18.85,6.2,12.4,50.2,0.9,2.8,32.9,3.2,4.0,80.8,5.3,9.6,55.2,1.337,0.54
Luol Deng,F,72,72.0,33.6,14.0,1.4,3.8,5.2,1.9,0.9,0.3,1.5,1.5,1.3,15.55,5.1,10.9,46.9,1.1,3.1,35.5,2.7,3.5,76.1,4.0,7.9,51.3,1.28,0.52
Hassan Whiteside,C,48,32.0,23.8,11.8,3.0,7.0,10.0,0.1,0.6,2.6,1.2,2.7,0.1,26.26,5.1,8.1,62.8,0.0,0.0,0.0,1.6,3.3,50.0,5.1,8.1,62.8,1.4569999999999999,0.63
Mario Chalmers,G,80,37.0,29.6,10.2,0.3,2.3,2.6,3.8,1.5,0.1,2.2,3.1,1.8,11.76,3.3,8.3,40.3,0.9,3.1,29.4,2.6,3.3,77.4,2.4,5.2,46.7,1.226,0.46
Michael Beasley,F,24,1.0,21.0,8.8,0.5,3.2,3.7,1.3,0.6,0.5,1.5,2.8,0.9,10.71,3.8,8.8,43.4,0.3,1.4,23.5,0.8,1.1,76.9,3.5,7.4,47.2,1.0,0.45
Henry Walker,SF,24,13.0,26.2,7.3,0.3,3.1,3.4,1.2,1.0,0.4,1.0,3.2,1.2,8.02,2.4,7.0,34.5,1.9,5.5,34.1,0.6,0.8,77.8,0.5,1.5,36.1,1.042,0.48
Shawne Williams,SF,44,22.0,21.0,6.6,0.6,2.5,3.2,0.8,0.5,0.4,0.5,2.6,1.6,11.25,2.3,5.5,42.5,1.4,3.5,39.5,0.6,0.8,84.8,1.0,2.0,47.7,1.217,0.55
Norris Cole,F,47,23.0,24.4,6.3,0.3,2.0,2.3,3.5,0.9,0.2,1.2,1.6,2.8,9.89,2.5,6.5,38.6,0.6,2.2,26.5,0.7,1.0,69.6,1.9,4.3,44.6,0.9640000000000001,0.43
Danny Granger,SF,30,6.0,20.4,6.3,0.7,2.0,2.7,0.6,0.4,0.2,0.8,2.2,0.7,8.66,2.2,5.4,40.1,1.0,2.8,35.7,0.9,1.2,75.7,1.2,2.6,44.9,1.16,0.49
Tyler Johnson,SG,32,2.0,18.8,5.9,0.4,2.1,2.5,1.3,1.0,0.3,0.9,1.3,1.4,12.06,2.2,5.2,41.9,0.6,1.5,37.5,1.0,1.5,68.1,1.6,3.7,43.7,1.138,0.47
Chris Andersen,PF,60,20.0,18.9,5.3,1.3,3.7,5.0,0.7,0.4,1.0,0.7,1.5,1.1,16.12,2.0,3.5,58.0,0.1,0.2,30.8,1.3,1.9,66.7,1.9,3.2,59.8,1.546,0.59
Shabazz Napier,G,51,10.0,19.8,5.1,0.3,1.9,2.2,2.5,0.8,0.1,1.6,1.5,1.6,9.28,1.7,4.5,38.2,0.8,2.3,36.4,0.9,1.1,78.6,0.9,2.2,40.0,1.145,0.48
James Ennis III,SF,62,3.0,17.0,5.0,0.8,2.0,2.8,0.8,0.4,0.3,0.6,1.4,1.2,11.53,1.6,4.0,40.9,0.5,1.5,32.6,1.3,1.5,84.0,1.1,2.5,46.1,1.263,0.47
Josh McRoberts,PF,17,4.0,17.4,4.2,0.4,2.2,2.6,1.9,0.7,0.2,1.3,2.4,1.5,10.22,1.6,3.1,52.8,0.5,1.1,42.1,0.5,0.8,61.5,1.2,2.0,58.8,1.358,0.6
Udonis Haslem,PF,62,25.0,16.0,4.2,1.1,3.0,4.2,0.7,0.3,0.2,0.7,1.8,1.1,10.68,1.7,3.9,44.8,0.0,0.2,20.0,0.7,1.0,70.3,1.7,3.7,45.9,1.092,0.45
Shannon Brown,PG,5,2.0,17.8,4.0,0.0,0.2,0.2,0.6,0.8,0.0,0.8,1.6,0.8,4.43,1.4,3.8,36.8,0.6,1.4,42.9,0.6,0.8,75.0,0.8,2.4,33.3,1.053,0.45
Justin Hamilton,C,24,5.0,12.0,2.8,1.0,1.0,2.0,0.5,0.3,0.2,0.3,1.4,1.5,9.74,1.1,2.7,41.5,0.3,0.8,31.6,0.3,0.3,85.7,0.9,1.9,45.7,1.015,0.46
Zoran Dragic,SG,10,1.0,6.2,2.2,0.3,0.2,0.5,0.4,0.2,0.0,0.5,0.5,0.8,8.02,0.9,2.2,40.9,0.3,0.9,33.3,0.1,0.2,50.0,0.6,1.3,46.2,1.0,0.48
Andre Dawkins,SG,4,0.0,5.5,0.8,0.0,0.5,0.5,0.3,0.0,0.0,0.3,0.8,1.0,-4.99,0.3,1.5,16.7,0.3,1.5,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25
Total,mia,82,,,94.7,9.1,30.0,39.1,19.8,7.8,4.5,13.9,20.0,1.4,,35.2,77.2,45.6,6.8,20.2,33.5,17.5,23.7,74.1,28.4,57.0,49.9,1.227,0.5
Brandon Knight,G,52,52.0,32.5,17.8,0.5,3.8,4.3,5.4,1.6,0.2,3.2,1.8,1.7,18.52,6.2,14.3,43.5,2.0,4.9,40.9,3.3,3.7,88.1,4.2,9.4,44.8,1.239,0.5
Michael Carter-Williams,PG,25,25.0,30.3,14.1,0.8,3.1,4.0,5.6,2.0,0.5,3.2,2.6,1.8,16.4,5.3,12.3,42.9,0.2,1.1,14.3,3.4,4.4,78.0,5.1,11.2,45.7,1.146,0.44
Khris Middleton,SF,79,58.0,30.1,13.4,0.6,3.8,4.4,2.3,1.5,0.1,1.4,2.3,1.6,15.7,5.1,11.0,46.7,1.4,3.4,40.7,1.7,2.0,85.9,3.8,7.6,49.4,1.214,0.53
Giannis Antetokounmpo,PF,81,71.0,31.4,12.7,1.2,5.5,6.7,2.6,0.9,1.0,2.1,3.1,1.2,14.89,4.7,9.6,49.1,0.1,0.5,15.9,3.2,4.3,74.1,4.6,9.1,51.1,1.321,0.5
Jabari Parker,PF,25,25.0,29.5,12.3,2.0,3.5,5.5,1.7,1.2,0.2,1.9,1.7,0.9,14.6,5.2,10.5,49.0,0.2,0.6,25.0,1.8,2.6,69.7,5.0,9.9,50.6,1.171,0.5
Ersan Ilyasova,F,58,36.0,22.7,11.5,1.4,3.4,4.8,1.0,0.6,0.3,0.8,2.6,1.2,16.9,4.5,9.6,47.2,1.3,3.3,38.9,1.2,1.8,64.5,3.3,6.3,51.5,1.2009999999999998,0.54
O.J. Mayo,SG,71,15.0,23.9,11.4,0.4,2.2,2.6,2.8,0.8,0.3,1.8,2.3,1.5,13.6,4.2,9.9,42.2,1.4,3.9,35.7,1.6,2.0,82.7,2.8,6.0,46.5,1.15,0.49
Zaza Pachulia,C,73,45.0,23.7,8.3,2.7,4.2,6.8,2.4,1.1,0.3,1.8,2.3,1.3,15.68,3.3,7.2,45.4,0.0,0.0,0.0,1.7,2.2,78.8,3.3,7.2,45.6,1.146,0.45
Jerryd Bayless,G,77,4.0,22.3,7.8,0.3,2.5,2.7,3.0,0.8,0.2,1.7,2.1,1.8,11.18,2.9,6.7,42.6,0.5,1.6,30.8,1.6,1.8,88.3,2.4,5.1,46.2,1.159,0.46
Larry Sanders,PF,27,26.0,21.7,7.3,2.5,3.7,6.1,0.9,1.0,1.4,1.0,3.9,0.8,15.25,3.2,6.4,50.0,0.0,0.0,0.0,0.9,1.8,50.0,3.2,6.4,50.0,1.14,0.5
Jared Dudley,SF,72,22.0,23.8,7.2,0.6,2.4,3.1,1.8,1.0,0.2,0.9,1.6,2.1,12.31,2.8,5.9,46.8,1.0,2.7,38.5,0.7,0.9,71.6,1.7,3.2,53.7,1.225,0.56
John Henson,F,67,11.0,18.3,7.0,1.9,2.8,4.7,0.9,0.4,2.0,1.3,2.3,0.7,18.08,2.9,5.2,56.6,0.0,0.0,0.0,1.2,2.0,56.9,2.9,5.2,56.6,1.358,0.57
Kendall Marshall,PG,28,3.0,14.9,4.2,0.1,0.9,1.0,3.1,0.8,0.0,1.3,0.9,2.5,12.45,1.6,3.6,45.5,0.6,1.6,39.1,0.3,0.3,88.9,1.0,2.0,50.9,1.168,0.54
Tyler Ennis,G,25,1.0,14.1,4.0,0.2,0.9,1.1,2.4,0.7,0.1,1.4,1.3,1.7,6.6,1.7,4.9,35.0,0.4,1.5,27.0,0.1,0.2,60.0,1.3,3.4,38.4,0.805,0.39
Chris Johnson,SG,8,0.0,16.0,3.9,0.3,1.1,1.4,0.6,0.6,0.3,0.0,0.9,inf,9.76,1.5,3.8,40.0,0.6,2.3,27.8,0.3,0.3,100.0,0.9,1.5,58.3,1.033,0.48
Jorge Gutierrez,G,10,1.0,13.1,3.7,0.5,1.3,1.8,1.5,0.5,0.0,0.9,1.6,1.7,11.13,1.5,2.7,55.6,0.0,0.2,0.0,0.7,1.0,70.0,1.5,2.5,60.0,1.37,0.56
Miles Plumlee,C,19,0.0,9.9,3.2,0.9,1.5,2.4,0.4,0.3,0.6,0.3,0.6,1.2,15.04,1.5,3.1,49.2,0.0,0.0,0.0,0.2,0.4,37.5,1.5,3.1,49.2,1.034,0.49
Johnny O'Bryant III,PF,34,15.0,10.8,2.9,0.8,1.1,1.9,0.5,0.1,0.1,0.7,1.3,0.7,3.82,1.3,3.5,36.7,0.0,0.0,0.0,0.4,0.8,44.4,1.3,3.5,36.7,0.833,0.37
Nate Wolters,PG,11,0.0,12.9,2.3,0.2,1.3,1.5,0.9,0.5,0.0,0.3,1.0,3.3,5.44,1.1,2.8,38.7,0.0,0.5,0.0,0.1,0.4,25.0,1.1,2.4,46.2,0.8059999999999999,0.39
Kenyon Martin,PF,11,0.0,9.5,1.8,0.5,1.2,1.7,0.5,0.5,0.5,0.3,1.2,1.7,10.05,0.8,2.0,40.9,0.0,0.0,0.0,0.2,0.2,100.0,0.8,2.0,40.9,0.909,0.41
Total,mil,82,,,97.8,10.7,31.4,42.1,23.6,9.6,4.9,16.0,22.1,1.5,,37.6,82.0,45.9,6.6,18.3,36.3,16.0,21.1,75.7,31.0,63.7,48.6,1.194,0.5
Kevin Martin,SG,39,36.0,33.4,20.0,0.5,3.2,3.6,2.3,0.8,0.0,1.9,1.9,1.2,16.73,6.8,16.0,42.7,1.9,4.9,39.3,4.4,4.9,88.1,4.9,11.1,44.2,1.246,0.49
Andrew Wiggins,SF,82,82.0,36.2,16.9,1.6,2.9,4.6,2.1,1.0,0.6,2.2,2.3,1.0,13.97,6.1,13.9,43.7,0.5,1.5,31.0,4.3,5.7,76.0,5.6,12.3,45.3,1.22,0.45
Thaddeus Young,PF,48,48.0,33.4,14.3,1.6,3.5,5.1,2.8,1.8,0.4,1.6,2.4,1.8,15.02,6.0,13.4,45.1,0.4,1.4,29.2,1.8,2.7,68.2,5.6,12.0,46.9,1.069,0.47
Shabazz Muhammad,F,38,13.0,22.8,13.5,1.7,2.4,4.1,1.2,0.5,0.2,0.9,1.3,1.3,19.99,5.1,10.4,48.9,0.5,1.3,39.2,2.7,3.8,71.7,4.6,9.1,50.3,1.29,0.51
Nikola Pekovic,C,31,29.0,26.3,12.5,2.9,4.7,7.5,0.9,0.6,0.4,1.4,1.9,0.6,16.69,4.5,10.6,42.4,0.0,0.0,0.0,3.5,4.2,83.7,4.5,10.6,42.4,1.177,0.42
Mo Williams,PG,41,19.0,28.0,12.2,0.3,2.1,2.4,6.4,0.7,0.2,2.5,2.5,2.6,14.43,4.4,10.9,40.3,1.4,4.1,34.7,2.0,2.3,85.1,3.0,6.8,43.7,1.1159999999999999,0.47
Gary Neal,PG,11,1.0,23.8,11.8,0.0,3.2,3.2,1.8,0.6,0.0,0.9,1.6,2.0,15.18,4.1,9.5,42.9,1.0,2.8,35.5,2.6,3.0,87.9,3.1,6.7,45.9,1.238,0.48
