Name,Pos,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,PER,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF
Jamal Crawford,G,76,0.0,29.3,16.5,0.3,1.4,1.7,2.5,1.0,0.2,1.9,0.9,1.3,16.89,5.9,13.4,43.8,2.0,5.2,37.6,2.8,3.3,87.1,3.9,8.2,47.7,1.235,0.51
Caron Butler,SF,78,78.0,24.1,10.4,0.5,2.3,2.9,1.0,0.7,0.1,0.9,1.8,1.1,12.5,3.9,9.2,42.4,1.6,4.2,38.8,1.0,1.2,83.3,2.3,5.0,45.4,1.129,0.51
Matt Barnes,SF,80,4.0,25.7,10.3,1.4,3.2,4.6,1.5,1.0,0.8,1.1,2.9,1.4,15.57,3.9,8.4,46.2,1.4,4.1,34.2,1.1,1.5,74.4,2.5,4.4,57.4,1.218,0.54
DeAndre Jordan,C,82,82.0,24.5,8.8,2.6,4.7,7.2,0.3,0.6,1.4,1.2,2.3,0.3,17.21,3.8,6.0,64.3,0.0,0.0,0.0,1.2,3.0,38.6,3.8,6.0,64.3,1.484,0.64
Eric Bledsoe,PG,76,12.0,20.4,8.5,1.0,1.9,3.0,3.1,1.4,0.7,1.8,1.5,1.7,17.6,3.3,7.5,44.5,0.4,1.0,39.7,1.4,1.8,79.1,2.9,6.4,45.3,1.1320000000000001,0.47
Chauncey Billups,PG,22,22.0,19.0,8.4,0.1,1.4,1.5,2.2,0.5,0.0,1.2,1.1,1.9,15.0,2.4,6.0,40.2,1.5,4.1,36.7,2.0,2.2,93.8,0.9,1.9,47.6,1.3940000000000001,0.53
Willie Green,SG,72,60.0,16.5,6.3,0.2,1.1,1.3,0.8,0.4,0.2,0.4,1.3,1.8,11.85,2.5,5.4,46.1,1.0,2.3,42.8,0.3,0.4,71.9,1.5,3.1,48.6,1.166,0.55
Lamar Odom,PF,82,2.0,19.7,4.0,1.4,4.4,5.9,1.7,0.8,0.7,1.0,2.6,1.7,10.95,1.8,4.5,39.9,0.2,1.1,20.0,0.2,0.5,47.6,1.6,3.4,46.4,0.902,0.42
Ryan Hollins,C,60,0.0,11.1,3.4,0.8,1.5,2.3,0.2,0.1,0.6,0.7,2.2,0.3,11.37,1.2,1.9,61.4,0.0,0.0,0.0,1.1,1.5,75.0,1.2,1.9,61.4,1.807,0.61
Maalik Wayns,PG,6,0.0,6.2,3.3,0.0,0.3,0.3,1.2,0.5,0.0,0.3,1.3,3.5,19.57,1.2,2.7,43.8,0.3,1.0,33.3,0.7,0.7,100.0,0.8,1.7,50.0,1.25,0.5
Grant Hill,SF,29,0.0,15.1,3.2,0.2,1.5,1.7,0.9,0.4,0.2,0.9,1.3,1.0,4.79,1.3,3.4,38.8,0.1,0.4,27.3,0.5,0.8,58.3,1.2,3.0,40.2,0.9490000000000001,0.4
Ronny Turiaf,C,65,0.0,10.8,1.9,0.7,1.6,2.3,0.5,0.3,0.5,0.4,1.2,1.2,9.37,0.8,1.5,50.5,0.0,0.0,0.0,0.4,1.0,36.5,0.8,1.5,50.5,1.247,0.51
DaJuan Summers,SF,2,0.0,3.5,1.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,inf,4.33,0.5,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0,25.0,0.5,0.25
Total,lac,82,,,101.1,11.4,30.2,41.6,23.9,9.6,5.6,13.8,20.9,1.7,,38.5,80.6,47.8,7.6,21.4,35.8,16.4,23.0,71.1,30.9,59.2,52.2,1.254,0.53
Kobe Bryant,SF,78,78.0,38.6,27.3,0.8,4.7,5.6,6.0,1.4,0.3,3.7,2.2,1.6,23.1,9.5,20.4,46.3,1.7,5.2,32.4,6.7,8.0,83.9,7.8,15.2,51.0,1.337,0.5
Dwight Howard,C,76,76.0,35.8,17.1,3.3,9.1,12.4,1.4,1.1,2.4,3.0,3.8,0.5,19.48,6.2,10.7,57.8,0.0,0.1,16.7,4.7,9.5,49.2,6.2,10.6,58.1,1.594,0.58
Pau Gasol,PF,49,42.0,33.8,13.7,2.3,6.3,8.6,4.1,0.5,1.2,2.1,1.9,1.9,16.75,5.5,11.8,46.6,0.2,0.6,28.6,2.6,3.6,70.2,5.3,11.2,47.5,1.162,0.47
Steve Nash,PG,50,50.0,32.5,12.7,0.5,2.3,2.8,6.7,0.6,0.1,2.5,1.4,2.6,16.0,4.7,9.5,49.7,1.1,2.6,43.8,2.1,2.3,92.2,3.6,6.9,51.9,1.339,0.56
Metta World Peace,SF,75,66.0,33.7,12.4,1.3,3.6,5.0,1.5,1.6,0.6,1.3,2.6,1.1,12.55,4.4,11.0,40.3,1.9,5.5,34.2,1.7,2.3,73.4,2.5,5.5,46.4,1.127,0.49
Antawn Jamison,PF,76,6.0,21.5,9.4,1.4,3.3,4.8,0.7,0.4,0.3,0.7,1.6,0.9,15.39,3.5,7.6,46.4,1.1,3.1,36.1,1.2,1.8,69.1,2.4,4.5,53.5,1.238,0.54
Jodie Meeks,G,78,10.0,21.3,7.9,0.5,1.7,2.2,0.9,0.7,0.1,0.7,1.3,1.3,11.4,2.6,6.8,38.7,1.6,4.4,35.7,1.1,1.2,89.6,1.1,2.4,44.1,1.166,0.5
Steve Blake,PG,45,13.0,26.1,7.3,0.5,2.5,2.9,3.8,0.8,0.1,1.4,1.8,2.8,11.77,2.5,6.0,42.2,1.6,3.8,42.1,0.6,0.8,77.1,0.9,2.2,42.4,1.2109999999999999,0.56
Earl Clark,SF,59,36.0,23.1,7.3,1.4,4.1,5.5,1.1,0.6,0.7,1.1,1.7,1.0,12.47,2.9,6.5,44.0,0.6,1.8,33.7,0.9,1.3,69.7,2.3,4.8,47.9,1.109,0.49
Jordan Hill,C,29,1.0,15.8,6.7,2.8,2.9,5.7,0.4,0.3,0.7,0.9,1.9,0.5,18.51,2.7,5.3,49.7,0.0,0.1,0.0,1.4,2.1,65.6,2.7,5.3,50.3,1.252,0.5
Darius Morris,G,48,17.0,14.2,4.0,0.5,0.7,1.2,1.6,0.4,0.0,0.9,1.2,1.7,8.11,1.5,3.9,38.8,0.5,1.4,36.4,0.5,0.8,64.9,1.0,2.5,40.2,1.032,0.45
Devin Ebanks,SF,19,3.0,10.4,3.4,0.5,1.6,2.2,0.5,0.2,0.1,0.6,1.2,0.9,6.37,1.3,3.8,32.9,0.3,1.2,27.3,0.6,0.7,78.6,0.9,2.7,35.3,0.89,0.37
Chris Duhon,PG,46,9.0,17.8,2.9,0.2,1.2,1.5,2.9,0.4,0.0,0.9,1.2,3.3,8.02,1.0,2.7,38.2,0.7,2.0,36.3,0.1,0.3,46.2,0.3,0.7,43.8,1.081,0.52
Robert Sacre,C,32,3.0,6.3,1.3,0.3,0.8,1.1,0.2,0.0,0.3,0.3,1.2,0.6,3.48,0.6,1.5,37.5,0.0,0.0,0.0,0.2,0.3,63.6,0.6,1.5,37.5,0.8959999999999999,0.38
Andrew Goudelock,PG,1,0.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.41,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Darius Johnson-Odom,G,4,0.0,1.5,0.0,0.3,0.8,1.0,0.3,0.0,0.0,0.0,0.0,inf,-6.66,0.0,1.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
Total,lal,82,,,102.2,11.5,33.3,44.8,22.2,7.0,5.2,14.6,17.9,1.5,,37.1,81.0,45.8,8.7,24.6,35.5,19.3,27.9,69.2,28.4,56.4,50.3,1.262,0.51
Rudy Gay,SF,42,42.0,36.7,17.2,1.3,4.6,5.9,2.6,1.3,0.7,2.5,2.1,1.0,14.21,6.7,16.4,40.8,1.0,3.1,31.0,2.9,3.7,77.6,5.7,13.3,43.1,1.051,0.44
Zach Randolph,F,76,75.0,34.3,15.4,4.1,7.2,11.2,1.4,0.8,0.4,2.0,2.4,0.7,17.92,6.2,13.5,46.0,0.0,0.3,8.7,3.0,3.9,75.0,6.2,13.2,46.9,1.1420000000000001,0.46
Mike Conley,PG,80,80.0,34.5,14.6,0.5,2.3,2.8,6.1,2.2,0.3,2.4,2.1,2.6,18.38,5.2,11.8,44.0,1.3,3.7,36.1,2.9,3.5,83.0,3.9,8.1,47.7,1.2429999999999999,0.5
Marc Gasol,C,80,80.0,35.0,14.1,2.3,5.5,7.8,4.0,1.0,1.7,2.0,3.2,2.0,19.57,5.4,10.9,49.4,0.0,0.2,7.1,3.4,4.0,84.8,5.4,10.7,50.1,1.297,0.49
Tony Allen,SG,79,79.0,26.7,8.9,1.5,3.1,4.6,1.2,1.5,0.6,1.2,2.7,1.0,13.26,3.6,8.1,44.5,0.0,0.3,12.5,1.7,2.4,71.7,3.6,7.8,45.8,1.105,0.45
Tayshaun Prince,SF,37,36.0,31.7,8.8,0.8,3.4,4.2,2.3,0.7,0.3,0.9,1.1,2.4,10.24,3.9,9.1,42.9,0.4,1.1,36.6,0.6,1.0,59.5,3.5,8.0,43.7,0.9670000000000001,0.45
Jerryd Bayless,G,80,4.0,22.1,8.7,0.3,1.9,2.2,3.3,0.7,0.2,1.5,2.1,2.2,13.51,3.3,7.8,41.9,0.9,2.5,35.3,1.3,1.5,83.6,2.4,5.3,45.0,1.1159999999999999,0.48
Marreese Speights,F,40,2.0,14.5,6.6,1.9,2.8,4.7,0.5,0.3,0.7,0.9,2.2,0.5,16.16,2.7,6.2,42.9,0.1,0.1,40.0,1.2,1.7,71.6,2.6,6.1,43.0,1.061,0.43
Quincy Pondexter,F,59,1.0,21.1,6.4,0.7,1.5,2.2,1.0,0.6,0.1,0.7,1.6,1.5,10.98,2.2,5.1,42.8,1.0,2.6,39.5,1.0,1.3,78.7,1.2,2.5,46.3,1.254,0.53
Darrell Arthur,F,59,3.0,16.4,6.1,1.2,1.7,2.9,0.6,0.4,0.6,0.7,2.1,0.8,11.89,2.7,6.1,45.1,0.1,0.3,27.8,0.6,0.8,71.7,2.7,5.8,46.0,1.008,0.46
Wayne Ellington,SG,40,4.0,16.9,5.5,0.1,1.2,1.3,1.1,0.4,0.0,0.6,1.0,1.8,9.86,2.0,5.0,40.7,1.0,2.4,42.3,0.4,0.4,93.8,1.0,2.6,39.2,1.095,0.51
Ed Davis,F,36,4.0,15.1,5.1,1.6,2.9,4.4,0.2,0.4,1.3,0.5,2.2,0.4,17.2,2.1,4.0,51.7,0.0,0.0,0.0,1.0,1.8,56.9,2.1,4.0,51.7,1.294,0.52
Keyon Dooling,PG,7,0.0,11.7,4.4,0.0,0.1,0.1,1.1,0.1,0.0,0.7,1.1,1.6,11.25,1.4,3.0,47.6,0.7,1.7,41.7,0.9,1.0,85.7,0.7,1.3,55.6,1.476,0.6
Austin Daye,SF,31,0.0,10.6,4.0,0.2,1.7,1.9,0.7,0.3,0.5,0.5,1.3,1.3,13.35,1.5,3.6,42.3,0.6,1.9,34.5,0.4,0.5,68.8,0.9,1.7,50.9,1.126,0.51
Chris Johnson,SG,8,0.0,12.8,3.6,0.6,0.8,1.4,0.3,0.5,0.0,0.4,0.6,0.7,10.73,1.4,3.1,44.0,0.8,2.3,33.3,0.1,0.3,50.0,0.6,0.9,71.4,1.16,0.56
Tony Wroten,SG,35,0.0,7.8,2.6,0.4,0.4,0.8,1.2,0.2,0.1,0.8,1.0,1.5,9.34,0.9,2.5,38.4,0.1,0.5,25.0,0.6,0.8,72.4,0.8,2.0,41.4,1.058,0.41
Josh Selby,PG,10,0.0,5.9,2.0,0.0,0.5,0.5,0.4,0.2,0.0,0.7,0.7,0.6,0.14,0.6,2.2,27.3,0.1,0.6,16.7,0.7,1.1,63.6,0.5,1.6,31.3,0.909,0.3
Jon Leuer,F,19,0.0,5.1,1.8,0.4,0.8,1.3,0.2,0.2,0.0,0.2,0.5,1.0,17.22,0.8,1.3,62.5,0.0,0.0,0.0,0.2,0.4,57.1,0.8,1.3,62.5,1.4169999999999998,0.63
Hamed Haddadi,C,13,0.0,6.7,1.2,0.8,1.1,1.8,0.3,0.1,0.5,0.3,1.2,1.0,7.46,0.5,1.6,33.3,0.0,0.0,0.0,0.1,0.2,50.0,0.5,1.6,33.3,0.7140000000000001,0.33
Dexter Pittman,C,7,0.0,2.9,0.3,0.4,0.3,0.7,0.0,0.0,0.0,0.1,0.6,0.0,-7.64,0.1,0.9,16.7,0.0,0.0,0.0,0.0,0.4,0.0,0.1,0.9,16.7,0.33299999999999996,0.17
Total,mem,82,,,93.4,12.9,29.8,42.7,20.9,8.6,5.3,13.2,20.2,1.6,,36.1,81.5,44.4,4.7,13.5,34.5,16.5,21.3,77.3,31.5,67.9,46.3,1.147,0.47
LeBron James,SF,76,76.0,37.9,26.8,1.3,6.8,8.0,7.3,1.7,0.9,3.0,1.4,2.4,31.67,10.1,17.8,56.5,1.4,3.3,40.6,5.3,7.0,75.3,8.7,14.5,60.2,1.504,0.6
Dwyane Wade,G,69,69.0,34.7,21.2,1.2,3.7,5.0,5.1,1.9,0.8,2.8,2.0,1.8,24.04,8.2,15.8,52.1,0.2,1.0,25.8,4.5,6.2,72.5,8.0,14.9,53.7,1.339,0.53
Chris Bosh,PF,74,74.0,33.2,16.6,1.8,5.0,6.8,1.7,0.9,1.4,1.7,2.3,1.0,20.08,6.6,12.3,53.5,0.3,1.0,28.4,3.3,4.1,79.8,6.3,11.3,55.7,1.358,0.55
Ray Allen,SG,79,0.0,25.8,10.9,0.5,2.2,2.7,1.7,0.8,0.2,1.3,1.6,1.3,14.72,3.7,8.2,44.9,1.8,4.2,41.9,1.8,2.0,88.6,1.9,4.0,48.0,1.3259999999999998,0.56
Mario Chalmers,G,77,77.0,26.9,8.6,0.2,2.0,2.2,3.5,1.5,0.2,1.5,2.5,2.3,13.29,2.9,6.9,42.9,1.6,3.9,40.9,1.2,1.5,79.5,1.4,3.0,45.6,1.2590000000000001,0.55
Shane Battier,SF,72,20.0,24.8,6.6,0.5,1.8,2.3,1.0,0.6,0.8,0.5,2.1,2.1,10.77,2.1,5.0,42.0,1.9,4.4,43.0,0.4,0.5,84.2,0.2,0.6,34.8,1.304,0.61
Norris Cole,F,80,4.0,19.9,5.6,0.2,1.4,1.6,2.1,0.7,0.1,1.3,1.9,1.6,7.92,2.2,5.3,42.1,0.4,1.2,35.7,0.7,1.0,65.0,1.8,4.1,44.0,1.047,0.46
Rashard Lewis,PF,55,9.0,14.4,5.2,0.3,1.9,2.2,0.5,0.4,0.3,0.6,1.2,0.9,11.13,1.9,4.5,41.4,0.9,2.4,38.9,0.5,0.8,62.2,0.9,2.1,44.1,1.145,0.52
Chris Andersen,PF,42,0.0,14.9,4.9,1.4,2.7,4.1,0.4,0.4,1.0,0.6,2.1,0.7,17.44,1.7,2.9,57.7,0.0,0.1,66.7,1.5,2.2,67.7,1.6,2.9,57.5,1.683,0.59
Mike Miller,SG,59,17.0,15.3,4.8,0.3,2.4,2.7,1.7,0.4,0.1,0.6,1.1,2.8,13.49,1.7,3.9,43.3,1.2,3.0,41.7,0.1,0.2,72.7,0.5,0.9,48.2,1.216,0.59
Udonis Haslem,PF,75,59.0,18.9,3.9,1.3,4.1,5.4,0.5,0.4,0.2,0.6,2.3,0.8,9.89,1.7,3.3,51.4,0.0,0.0,0.0,0.4,0.6,71.1,1.7,3.3,51.4,1.155,0.51
Juwan Howard,PF,7,2.0,7.3,3.0,0.0,1.1,1.1,0.9,0.0,0.0,0.6,1.3,1.5,9.96,1.4,2.7,52.6,0.0,0.0,0.0,0.1,0.1,100.0,1.4,2.7,52.6,1.105,0.53
Josh Harrellson,C,6,0.0,5.2,1.7,0.5,0.7,1.2,0.0,0.2,0.2,0.5,0.7,0.0,8.59,0.7,1.5,44.4,0.2,0.8,20.0,0.2,0.3,50.0,0.5,0.7,75.0,1.111,0.5
James Jones,SG,38,0.0,5.8,1.6,0.0,0.6,0.6,0.3,0.1,0.2,0.1,0.4,4.3,8.17,0.6,1.6,34.4,0.4,1.4,30.2,0.1,0.1,50.0,0.1,0.2,62.5,0.9840000000000001,0.48
Dexter Pittman,C,4,0.0,3.0,1.5,1.0,0.8,1.8,0.0,0.0,0.0,0.5,1.0,0.0,17.08,0.8,1.3,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.3,60.0,1.2,0.6
Terrel Harris,SG,7,0.0,4.1,1.4,0.6,0.7,1.3,0.3,0.0,0.0,0.6,0.4,0.5,7.25,0.3,1.1,25.0,0.0,0.1,0.0,0.9,1.1,75.0,0.3,1.0,28.6,1.25,0.25
Joel Anthony,C,62,3.0,9.1,1.4,0.7,1.1,1.9,0.2,0.2,0.7,0.4,0.8,0.6,10.44,0.6,1.1,51.5,0.0,0.0,0.0,0.3,0.5,60.7,0.6,1.1,51.5,1.2790000000000001,0.51
Jarvis Varnado,PF,8,0.0,5.0,0.3,0.1,0.6,0.8,0.3,0.0,0.3,0.6,1.1,0.4,-4.04,0.1,0.4,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,33.3,0.667,0.33
Total,mia,82,,,102.9,8.2,30.4,38.6,23.0,8.7,5.4,13.3,18.7,1.7,,38.4,77.4,49.6,8.7,22.1,39.6,17.4,23.0,75.4,29.6,55.4,53.6,1.329,0.55
Monta Ellis,SG,82,82.0,37.5,19.2,0.5,3.3,3.9,6.0,2.1,0.4,3.1,2.0,2.0,16.3,7.3,17.5,41.6,1.1,4.0,28.7,3.5,4.6,77.3,6.1,13.5,45.4,1.0979999999999999,0.45
Brandon Jennings,G,80,80.0,36.2,17.5,0.7,2.3,3.1,6.5,1.6,0.1,2.5,1.9,2.6,16.2,6.2,15.6,39.9,2.2,5.8,37.5,2.9,3.5,81.9,4.1,9.8,41.2,1.12,0.47
Ersan Ilyasova,F,73,54.0,27.6,13.2,2.1,5.0,7.1,1.6,0.9,0.5,1.0,2.5,1.6,18.37,5.1,11.0,46.2,1.3,2.9,44.4,1.7,2.2,79.6,3.8,8.1,46.9,1.198,0.52
JJ Redick,SG,28,2.0,28.7,12.3,0.3,1.6,1.9,2.7,0.3,0.1,1.2,1.7,2.3,11.97,4.3,10.6,40.3,1.7,5.4,31.8,2.0,2.2,91.8,2.6,5.3,49.0,1.1540000000000001,0.48
Mike Dunleavy,SG,75,3.0,25.9,10.5,0.4,3.5,3.9,1.9,0.5,0.5,1.2,1.8,1.6,13.64,3.7,8.3,44.2,1.7,4.0,42.8,1.4,1.7,82.0,2.0,4.3,45.5,1.258,0.54
Larry Sanders,PF,71,55.0,27.3,9.8,3.2,6.3,9.5,1.2,0.7,2.8,1.2,3.3,1.0,18.77,4.3,8.5,50.6,0.0,0.0,0.0,1.2,1.9,61.8,4.3,8.5,50.7,1.15,0.51
Beno Udrih,PG,39,0.0,18.4,6.7,0.4,1.6,2.0,3.5,0.4,0.1,1.4,1.0,2.6,13.66,2.9,6.1,47.5,0.3,1.3,26.5,0.6,0.8,72.7,2.6,4.8,52.9,1.105,0.5
Luc Mbah a Moute,F,58,45.0,22.9,6.7,1.5,2.9,4.4,0.9,0.7,0.2,1.2,1.4,0.8,9.09,2.6,6.5,40.1,0.2,0.6,35.1,1.2,2.2,57.1,2.4,5.9,40.6,1.0270000000000001,0.42
Samuel Dalembert,C,47,23.0,16.3,6.7,2.2,3.6,5.9,0.4,0.4,1.1,1.1,1.9,0.4,18.6,2.9,5.4,54.2,0.0,0.0,100.0,0.8,1.2,69.1,2.9,5.4,54.0,1.237,0.54
John Henson,F,63,9.0,13.1,6.0,1.8,2.9,4.7,0.5,0.3,0.7,0.7,1.3,0.7,18.3,2.6,5.3,48.2,0.0,0.0,0.0,0.9,1.7,53.3,2.6,5.3,48.6,1.131,0.48
Marquis Daniels,SG,59,33.0,18.4,5.5,0.8,1.7,2.5,1.1,0.9,0.2,0.8,1.3,1.4,9.2,2.2,5.9,37.6,0.3,1.2,27.8,0.7,0.9,74.1,1.9,4.7,40.1,0.9229999999999999,0.4
Tobias Harris,SF,28,14.0,11.6,4.9,0.6,1.4,2.0,0.5,0.3,0.3,0.6,1.1,0.7,13.05,1.9,4.1,46.1,0.3,0.8,33.3,0.8,0.9,88.5,1.6,3.4,48.9,1.183,0.49
Ekpe Udoh,F,76,9.0,17.3,4.3,1.5,1.8,3.3,0.6,0.5,1.1,0.6,1.8,1.0,12.0,1.5,3.5,43.5,0.0,0.0,0.0,1.2,1.6,74.8,1.5,3.5,43.7,1.2009999999999998,0.43
Gustavo Alfonso Ayon,PF,12,0.0,13.6,4.3,1.7,3.3,4.9,1.0,0.8,0.3,0.8,2.0,1.3,16.66,2.1,3.5,59.5,0.0,0.0,0.0,0.1,1.0,8.3,2.1,3.5,59.5,1.214,0.6
Doron Lamb,SG,23,0.0,12.2,3.4,0.1,0.6,0.7,0.9,0.3,0.0,0.7,1.2,1.3,3.07,1.4,4.1,34.7,0.2,0.7,25.0,0.3,0.7,53.3,1.3,3.4,36.7,0.821,0.37
Drew Gooden,PF,16,0.0,9.4,3.3,0.8,1.1,1.9,0.4,0.3,0.4,0.6,1.3,0.7,7.7,1.3,3.8,32.8,0.1,0.3,20.0,0.7,1.0,68.8,1.2,3.5,33.9,0.852,0.34
Ish Smith,PG,16,0.0,8.6,2.4,0.1,0.9,0.9,1.9,0.5,0.2,0.6,0.8,3.0,12.11,1.1,2.7,39.5,0.3,0.6,40.0,0.0,0.0,0.0,0.8,2.1,39.4,0.884,0.44
Joel Przybilla,C,12,1.0,5.7,0.2,0.4,1.3,1.8,0.3,0.1,0.2,0.3,0.8,1.0,3.35,0.1,0.3,25.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.3,25.0,0.5,0.25
Total,mil,82,,,98.9,13.0,30.9,44.0,22.9,8.4,6.7,13.6,19.0,1.7,,38.1,87.8,43.5,7.3,20.4,36.0,15.3,20.7,73.6,30.8,67.4,45.7,1.127,0.48
Kevin Love,PF,18,18.0,34.3,18.3,3.6,10.4,14.0,2.3,0.7,0.5,2.2,1.9,1.1,17.97,5.8,16.6,35.2,1.1,5.1,21.7,5.6,7.9,70.4,4.7,11.4,41.3,1.107,0.39
Nikola Pekovic,C,62,62.0,31.6,16.3,3.7,5.1,8.8,0.9,0.7,0.8,1.6,2.3,0.5,20.26,6.2,12.0,52.0,0.0,0.0,0.0,3.9,5.2,74.4,6.2,12.0,52.0,1.364,0.52
Andrei Kirilenko,SF,64,64.0,31.8,12.4,1.6,4.1,5.7,2.8,1.5,1.0,1.9,1.3,1.5,17.67,4.4,8.8,50.7,0.5,1.9,29.2,2.9,3.9,75.2,3.9,6.9,56.6,1.413,0.54
Derrick Williams,PF,78,56.0,24.6,12.0,1.2,4.3,5.5,0.6,0.6,0.5,1.3,1.6,0.5,14.55,4.3,10.1,43.0,0.8,2.5,33.2,2.5,3.5,70.6,3.5,7.6,46.3,1.187,0.47
Luke Ridnour,PG,82,82.0,30.2,11.5,0.5,2.0,2.5,3.8,1.0,0.2,1.6,2.3,2.4,13.07,4.5,9.9,45.3,0.8,2.6,31.1,1.7,2.0,84.8,3.7,7.3,50.3,1.158,0.49
J.J. Barea,G,74,2.0,23.1,11.3,0.5,2.3,2.8,4.0,0.4,0.0,2.0,1.8,2.0,14.16,4.3,10.2,41.7,1.3,3.8,34.6,1.4,1.8,78.4,3.0,6.5,45.8,1.1,0.48
Ricky Rubio,PG,57,47.0,29.7,10.7,0.8,3.2,4.0,7.3,2.4,0.1,3.0,2.5,2.4,16.2,3.2,9.0,36.0,0.5,1.6,29.3,3.7,4.6,79.9,2.8,7.4,37.4,1.183,0.39
Chase Budinger,SF,23,1.0,22.1,9.4,0.7,2.4,3.1,1.1,0.6,0.3,1.0,1.3,1.1,12.66,3.4,8.3,41.4,1.1,3.5,32.1,1.4,1.8,76.2,2.3,4.8,48.2,1.131,0.48
Dante Cunningham,F,80,9.0,25.1,8.7,1.8,3.3,5.1,0.8,1.1,0.5,0.7,1.9,1.2,13.35,3.9,8.4,46.8,0.0,0.1,0.0,0.8,1.3,65.0,3.9,8.3,47.2,1.036,0.47
Alexey Shved,PG,77,16.0,23.9,8.6,0.5,1.7,2.3,3.7,0.7,0.4,1.9,1.5,1.9,11.01,3.1,8.2,37.2,1.1,3.7,29.5,1.4,1.9,72.0,2.0,4.5,43.5,1.047,0.44
Josh Howard,SF,11,4.0,18.8,6.7,0.8,2.5,3.3,0.4,0.9,0.3,0.9,1.6,0.4,9.54,2.8,7.0,40.3,0.5,1.5,31.3,0.6,1.1,58.3,2.4,5.5,42.6,0.961,0.44
Brandon Roy,SG,5,5.0,24.4,5.8,0.6,2.2,2.8,4.6,0.6,0.0,1.4,1.0,3.3,8.34,2.2,7.0,31.4,0.0,1.8,0.0,1.4,2.0,70.0,2.2,5.2,42.3,0.8290000000000001,0.31
Mickael Gelabale,SF,36,13.0,17.9,5.0,0.9,1.9,2.8,0.7,0.4,0.1,0.4,1.3,1.6,11.84,2.0,3.9,51.8,0.4,1.4,30.8,0.6,0.7,87.5,1.6,2.4,64.4,1.3019999999999998,0.58
Malcolm Lee,SG,16,12.0,18.1,4.9,0.9,1.5,2.4,1.3,0.8,0.4,0.6,1.9,2.0,9.87,1.8,4.8,38.2,0.5,1.5,33.3,0.8,1.3,60.0,1.3,3.3,40.4,1.026,0.43
Greg Stiemsma,C,76,19.0,15.9,4.0,0.8,2.6,3.4,0.4,0.6,1.2,0.8,2.4,0.5,10.52,1.7,3.7,45.7,0.0,0.0,0.0,0.7,0.9,76.8,1.7,3.7,45.7,1.104,0.46
Chris Johnson,C,30,0.0,9.5,3.9,0.7,1.3,2.0,0.3,0.2,0.9,0.4,1.6,0.6,18.5,1.6,2.5,64.0,0.0,0.0,0.0,0.7,1.1,61.8,1.6,2.5,64.0,1.56,0.64
Lazar Hayward,SF,4,0.0,7.8,2.5,0.0,1.0,1.0,0.8,0.5,0.0,0.0,0.8,inf,11.21,0.5,2.5,20.0,0.0,1.0,0.0,1.5,1.5,100.0,0.5,1.5,33.3,1.0,0.2
Lou Amundson,PF,20,0.0,8.1,1.6,1.2,1.2,2.4,0.2,0.4,0.3,0.6,1.3,0.3,6.35,0.7,1.9,36.8,0.0,0.0,0.0,0.2,1.0,20.0,0.7,1.9,36.8,0.8420000000000001,0.37
Will Conroy,PG,4,0.0,5.0,0.3,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.0,-15.18,0.0,2.3,0.0,0.0,0.8,0.0,0.3,0.5,50.0,0.0,1.5,0.0,0.111,0.0
Total,min,82,,,95.7,11.9,30.2,42.0,22.4,8.5,4.7,14.1,18.4,1.6,,35.9,81.7,43.9,5.5,18.0,30.5,18.5,24.9,74.2,30.4,63.7,47.7,1.171,0.47
Eric Gordon,SG,42,40.0,30.1,17.0,0.2,1.6,1.8,3.3,1.1,0.2,2.8,1.8,1.2,15.43,5.6,13.9,40.2,1.3,4.1,32.4,4.5,5.3,84.2,4.3,9.8,43.6,1.2209999999999999,0.45
Ryan Anderson,PF,81,22.0,30.9,16.2,2.4,4.0,6.4,1.2,0.5,0.4,1.2,2.2,1.0,18.17,5.8,13.8,42.3,2.6,6.9,38.2,1.9,2.2,84.4,3.2,6.9,46.4,1.1740000000000002,0.52
Greivis Vasquez,PG,78,78.0,34.4,13.9,0.6,3.8,4.3,9.0,0.8,0.1,3.2,2.4,2.9,16.34,5.6,13.0,43.3,1.1,3.1,34.2,1.6,2.0,80.5,4.6,9.9,46.2,1.07,0.47
Anthony Davis,PF,64,60.0,28.8,13.5,2.6,5.6,8.2,1.0,1.2,1.8,1.4,2.5,0.7,21.8,5.5,10.6,51.6,0.0,0.1,0.0,2.6,3.5,75.1,5.5,10.5,52.1,1.2830000000000001,0.52
