Name,Pos,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,PER,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF
Luc Mbah a Moute,F,75,61.0,17.0,3.1,0.8,1.5,2.3,0.4,0.6,0.3,0.5,1.3,0.9,7.28,1.3,2.8,45.4,0.2,0.5,32.5,0.4,0.8,52.6,1.1,2.2,48.5,1.1159999999999999,0.49
CJ Wilcox,G,23,0.0,7.3,3.0,0.0,0.5,0.5,0.4,0.4,0.1,0.1,0.7,5.0,12.91,1.1,2.9,39.4,0.4,1.0,39.1,0.4,0.5,75.0,0.7,1.9,39.5,1.061,0.46
Pablo Prigioni,PG,59,3.0,13.9,2.5,0.6,1.3,1.9,2.2,0.9,0.0,0.8,1.4,2.7,10.22,0.9,2.5,37.4,0.5,1.6,29.5,0.1,0.1,87.5,0.5,0.9,51.9,0.986,0.47
Jeff Ayres,F,17,0.0,6.3,1.8,0.2,1.1,1.3,0.3,0.0,0.2,0.4,1.1,0.8,8.33,0.7,1.4,52.2,0.0,0.1,0.0,0.4,0.4,100.0,0.7,1.3,54.5,1.304,0.52
Branden Dawson,SF,6,0.0,4.8,0.8,0.3,0.3,0.7,0.0,0.0,0.2,0.0,0.3,0.0,7.08,0.3,0.8,40.0,0.0,0.0,0.0,0.2,0.2,100.0,0.3,0.8,40.0,1.0,0.4
Alex Stepheson,PF,4,0.0,3.0,0.5,0.3,0.3,0.5,0.0,0.0,0.5,0.0,1.0,0.0,8.97,0.3,0.3,100.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3,0.3,100.0,2.0,1.0
Total,lac,82,,,104.5,8.8,33.3,42.0,22.8,8.6,5.6,12.4,21.3,1.8,,38.3,82.4,46.5,9.7,26.7,36.4,18.2,26.2,69.2,28.6,55.7,51.3,1.268,0.52
Kobe Bryant,SF,66,66.0,28.2,17.6,0.6,3.1,3.7,2.8,0.9,0.2,2.0,1.7,1.4,14.94,6.0,16.9,35.8,2.0,7.1,28.5,3.5,4.3,82.6,4.0,9.8,41.0,1.043,0.42
Jordan Clarkson,PG,79,79.0,32.3,15.5,1.2,2.8,4.0,2.4,1.1,0.1,1.7,2.1,1.4,14.34,6.0,13.9,43.3,1.4,4.1,34.7,2.1,2.6,80.4,4.6,9.8,46.8,1.1159999999999999,0.48
Lou Williams,SG,67,35.0,28.5,15.3,0.5,2.1,2.5,2.5,0.9,0.3,1.6,1.6,1.6,17.76,4.2,10.3,40.8,1.6,4.8,34.4,5.3,6.3,83.0,2.6,5.6,46.4,1.483,0.49
D'Angelo Russell,SG,80,48.0,28.2,13.2,0.6,2.8,3.4,3.3,1.2,0.2,2.5,1.8,1.4,13.22,4.9,12.0,41.0,1.6,4.6,35.1,1.8,2.4,73.7,3.3,7.3,44.7,1.103,0.48
Julius Randle,PF,81,60.0,28.2,11.3,2.1,8.1,10.2,1.8,0.7,0.4,1.8,3.0,1.0,13.92,4.4,10.3,42.9,0.1,0.4,27.8,2.4,3.3,71.5,4.3,9.9,43.6,1.101,0.43
Nick Young,G,54,2.0,19.1,7.3,0.3,1.5,1.8,0.6,0.4,0.1,0.6,0.9,1.1,9.13,2.3,6.9,33.9,1.4,4.4,32.5,1.2,1.4,82.9,0.9,2.5,36.3,1.054,0.44
Brandon Bass,PF,66,0.0,20.3,7.2,1.6,2.7,4.3,1.1,0.5,0.8,0.6,1.9,1.8,17.38,2.6,4.8,54.9,0.0,0.0,0.0,1.9,2.2,84.5,2.6,4.8,55.2,1.492,0.55
Roy Hibbert,C,81,81.0,23.2,5.9,1.6,3.3,4.9,1.2,0.4,1.4,0.9,3.1,1.3,11.24,2.2,5.1,44.3,0.0,0.0,0.0,1.4,1.8,80.7,2.2,5.0,44.5,1.17,0.44
Larry Nance Jr.,PF,63,22.0,20.1,5.5,1.6,3.3,5.0,0.7,0.9,0.4,0.7,2.0,1.1,13.39,2.5,4.8,52.7,0.0,0.2,10.0,0.5,0.7,68.1,2.5,4.6,54.1,1.163,0.53
Metta World Peace,SF,35,5.0,16.9,5.0,0.5,2.0,2.5,0.8,0.6,0.3,0.4,1.9,1.8,8.33,1.6,5.1,31.1,0.7,2.4,31.0,1.1,1.6,70.2,0.8,2.7,31.2,0.9940000000000001,0.38
Marcelinho Huertas,PG,53,0.0,16.4,4.5,0.3,1.4,1.7,3.4,0.5,0.1,1.5,1.4,2.3,10.38,1.8,4.3,42.2,0.3,1.2,26.2,0.5,0.5,93.1,1.5,3.2,47.9,1.03,0.46
Ryan Kelly,PF,36,0.0,13.1,4.2,0.6,2.8,3.4,0.6,0.4,0.3,0.5,1.1,1.1,10.37,1.5,4.1,36.9,0.1,1.0,13.5,1.0,1.5,68.5,1.4,3.1,44.6,1.02,0.39
Anthony Brown,F,29,11.0,20.7,4.0,0.3,2.1,2.4,0.7,0.5,0.2,0.5,1.2,1.3,4.95,1.3,4.3,31.0,0.7,2.4,28.6,0.6,0.7,85.0,0.7,1.9,33.9,0.9129999999999999,0.39
Robert Sacre,C,25,1.0,12.8,3.5,1.3,1.6,2.9,0.6,0.2,0.4,0.5,1.7,1.2,10.39,1.2,3.0,41.3,0.0,0.0,0.0,1.0,1.5,65.8,1.2,3.0,41.3,1.16,0.41
Tarik Black,C,39,0.0,12.7,3.4,1.1,2.9,4.0,0.4,0.4,0.5,0.6,2.0,0.7,12.31,1.5,2.7,54.8,0.0,0.0,0.0,0.5,1.2,42.2,1.5,2.7,54.8,1.2790000000000001,0.55
Total,lal,82,,,97.3,10.7,32.3,43.0,18.0,7.2,4.1,13.0,20.3,1.4,,35.1,84.8,41.4,7.8,24.6,31.7,19.3,24.7,78.1,27.3,60.2,45.4,1.147,0.46
Marc Gasol,C,52,52.0,34.4,16.6,1.1,5.8,7.0,3.8,1.0,1.3,2.3,2.7,1.7,17.74,6.3,13.6,46.4,0.0,0.1,66.7,3.9,4.7,82.9,6.3,13.5,46.3,1.218,0.47
Mike Conley,PG,56,56.0,31.4,15.3,0.5,2.5,2.9,6.1,1.2,0.3,1.5,1.8,4.1,19.45,5.3,12.4,42.2,1.4,3.8,36.3,3.4,4.1,83.4,3.9,8.6,44.9,1.2309999999999999,0.48
Zach Randolph,F,68,53.0,29.6,15.3,2.6,5.1,7.8,2.1,0.6,0.2,1.5,2.1,1.4,18.39,6.3,13.3,47.5,0.1,0.4,23.1,2.5,3.2,79.6,6.3,13.0,48.2,1.147,0.48
Lance Stephenson,G,26,3.0,26.6,14.2,0.8,3.6,4.4,2.8,0.7,0.2,1.8,2.2,1.6,17.18,5.6,11.8,47.4,0.4,1.2,35.5,2.5,3.1,81.5,5.2,10.7,48.7,1.198,0.49
Jeff Green,PF,53,31.0,29.1,12.2,1.0,3.5,4.5,1.8,0.8,0.4,1.3,1.9,1.4,13.49,4.5,10.5,43.1,0.8,2.6,30.9,2.3,2.9,80.0,3.7,7.9,47.0,1.16,0.47
Mario Chalmers,G,55,7.0,22.8,10.8,0.4,2.2,2.6,3.8,1.5,0.2,1.8,3.0,2.1,18.07,3.1,7.5,41.7,0.8,2.5,32.6,3.7,4.5,82.7,2.3,5.0,46.4,1.444,0.47
Courtney Lee,G,51,37.0,29.2,10.0,0.4,1.9,2.3,1.5,1.0,0.3,1.0,1.5,1.6,11.75,3.8,8.2,45.8,1.0,2.7,37.0,1.5,1.8,82.6,2.8,5.5,50.2,1.22,0.52
Matt Barnes,SF,76,45.0,28.8,10.0,1.1,4.4,5.5,2.1,1.0,0.8,1.6,3.1,1.3,11.71,3.5,9.1,38.1,1.6,4.9,32.2,1.5,1.8,80.4,1.9,4.3,44.9,1.094,0.47
Jordan Farmar,PG,12,10.0,24.3,9.2,0.3,1.8,2.1,3.1,1.3,0.2,1.5,1.8,2.1,13.21,3.5,8.3,42.0,1.3,3.8,35.6,0.8,0.8,100.0,2.2,4.6,47.3,1.1,0.5
Tony Allen,SG,64,57.0,25.3,8.4,1.6,3.0,4.6,1.1,1.7,0.3,1.2,2.7,0.9,12.94,3.4,7.3,45.8,0.2,0.7,35.7,1.4,2.2,65.2,3.1,6.7,46.8,1.141,0.47
JaMychal Green,F,78,15.0,18.5,7.4,1.8,3.0,4.8,0.9,0.6,0.4,1.1,2.4,0.8,14.68,2.9,6.3,46.5,0.2,0.6,33.3,1.3,1.8,75.2,2.8,5.8,47.8,1.168,0.48
Brandan Wright,F,12,2.0,17.7,6.9,1.2,2.4,3.6,0.5,0.4,1.3,0.8,1.8,0.6,18.36,2.9,4.3,67.3,0.0,0.0,0.0,1.1,2.0,54.2,2.9,4.3,67.3,1.5959999999999999,0.67
Ray McCallum,PG,10,3.0,21.9,6.9,0.2,1.4,1.6,2.7,0.7,0.3,1.3,1.5,2.1,7.75,2.8,7.9,35.4,1.0,2.6,38.5,0.3,0.5,60.0,1.8,5.3,34.0,0.873,0.42
P.J. Hairston,SF,18,9.0,20.8,6.9,0.4,2.2,2.6,0.5,0.4,0.2,0.9,1.7,0.5,5.77,2.6,7.3,34.8,0.9,3.8,23.2,0.9,1.2,72.7,1.7,3.5,47.6,0.9390000000000001,0.41
Vince Carter,G,60,3.0,16.8,6.6,0.5,1.9,2.4,0.9,0.6,0.3,0.6,1.7,1.6,12.75,2.2,5.7,38.8,1.0,2.8,34.9,1.2,1.4,83.3,1.2,2.9,42.5,1.1520000000000001,0.47
Beno Udrih,PG,8,0.0,15.0,5.9,0.3,0.9,1.1,3.3,0.4,0.1,1.4,1.4,2.4,12.64,2.5,5.8,43.5,0.5,1.4,36.4,0.4,0.4,100.0,2.0,4.4,45.7,1.022,0.48
Xavier Munford,G,14,0.0,17.4,5.7,0.2,2.0,2.2,1.6,0.9,0.2,1.1,1.8,1.5,9.91,2.3,5.5,41.6,0.6,1.6,39.1,0.5,1.0,50.0,1.6,3.9,42.6,1.0390000000000001,0.47
Jarell Martin,F,27,0.0,14.1,5.7,1.4,1.7,3.2,0.6,0.3,0.3,0.7,2.1,0.8,14.06,2.0,4.3,46.6,0.0,0.1,0.0,1.7,2.3,72.6,2.0,4.2,47.4,1.319,0.47
Alex Stepheson,PF,4,0.0,15.3,5.0,4.5,2.0,6.5,0.5,0.3,0.8,0.0,2.0,inf,15.99,2.0,6.5,30.8,0.0,0.0,0.0,1.0,2.5,40.0,2.0,6.5,30.8,0.769,0.31
Briante Weber,G,6,4.0,27.7,4.8,1.3,2.7,4.0,3.3,1.5,0.5,1.5,1.8,2.2,8.37,2.2,6.3,34.2,0.0,0.8,0.0,0.5,0.7,75.0,2.2,5.5,39.4,0.763,0.34
Chris Andersen,PF,20,14.0,18.3,4.6,1.7,2.8,4.5,0.5,0.7,0.5,0.4,1.3,1.3,15.08,1.7,3.1,54.8,0.1,0.5,22.2,1.1,1.6,68.8,1.6,2.7,60.4,1.484,0.56
Ryan Hollins,C,32,9.0,12.9,3.6,1.3,1.5,2.7,0.3,0.2,0.6,0.7,1.8,0.5,12.9,1.4,2.3,62.5,0.0,0.0,0.0,0.8,1.3,61.9,1.4,2.3,62.5,1.611,0.63
Jordan Adams,SG,2,0.0,7.5,3.5,0.0,1.0,1.0,1.5,1.5,0.0,1.0,1.0,1.5,17.31,1.0,3.0,33.3,0.0,0.5,0.0,1.5,2.5,60.0,1.0,2.5,40.0,1.167,0.33
Elliot Williams,SG,5,0.0,9.0,1.6,0.2,0.6,0.8,0.8,0.0,0.0,0.2,0.4,4.0,3.27,0.4,2.0,20.0,0.2,0.8,25.0,0.6,0.8,75.0,0.2,1.2,16.7,0.8,0.25
James Ennis III,SF,10,0.0,4.0,1.6,0.4,0.3,0.7,0.2,0.4,0.2,0.2,0.1,1.0,18.34,0.4,1.3,30.8,0.2,0.8,25.0,0.6,1.0,60.0,0.2,0.5,40.0,1.2309999999999999,0.38
Russ Smith,PG,15,0.0,4.4,1.5,0.1,0.5,0.6,0.7,0.3,0.1,0.5,0.3,1.6,10.49,0.5,1.5,31.8,0.1,0.3,20.0,0.5,0.9,61.5,0.4,1.1,35.3,1.045,0.34
Bryce Cotton,G,5,0.0,1.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.24,0.4,0.4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,100.0,2.0,1.0
Jarnell Stokes,C,2,0.0,2.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total,mem,82,,,99.1,11.2,30.5,41.6,20.7,8.8,4.3,12.7,21.7,1.6,,36.8,83.6,44.0,6.1,18.5,33.1,19.3,24.7,78.3,30.7,65.1,47.1,1.185,0.48
Chris Bosh,PF,53,53.0,33.5,19.1,0.9,6.5,7.4,2.4,0.7,0.6,1.5,1.9,1.6,20.29,6.8,14.5,46.7,1.5,4.2,36.5,4.0,5.1,79.5,5.2,10.3,50.8,1.317,0.52
Dwyane Wade,G,74,73.0,30.5,19.0,1.1,3.0,4.1,4.6,1.1,0.6,2.7,1.6,1.7,20.42,7.3,16.0,45.6,0.1,0.6,15.9,4.4,5.5,79.3,7.2,15.4,46.8,1.1909999999999998,0.46
Hassan Whiteside,C,73,43.0,29.1,14.2,3.3,8.6,11.8,0.4,0.6,3.7,1.9,2.8,0.2,25.69,5.7,9.3,60.6,0.0,0.0,0.0,2.9,4.5,65.0,5.7,9.3,60.6,1.525,0.61
Goran Dragic,PG,72,72.0,32.8,14.1,0.8,3.1,3.8,5.8,1.0,0.2,2.6,2.6,2.3,15.57,5.8,12.2,47.7,0.9,2.8,31.2,1.7,2.3,72.7,4.9,9.3,52.7,1.163,0.51
Joe Johnson,G,24,24.0,32.0,13.4,0.6,2.2,2.8,3.6,0.9,0.1,1.8,1.9,2.0,15.25,5.4,10.5,51.8,1.5,3.5,41.7,1.1,1.4,76.5,4.0,7.0,56.9,1.2790000000000001,0.59
Luol Deng,F,74,73.0,32.4,12.3,1.5,4.5,6.0,1.9,1.0,0.4,1.1,1.6,1.7,15.02,4.6,10.1,45.5,1.2,3.5,34.4,2.0,2.6,75.5,3.4,6.6,51.3,1.2229999999999999,0.51
Gerald Green,G,69,14.0,22.6,8.9,0.4,2.0,2.4,0.8,0.6,0.3,0.7,1.8,1.2,10.15,3.3,8.5,39.2,1.2,3.8,32.3,1.0,1.3,78.3,2.1,4.7,44.6,1.0490000000000002,0.46
Tyler Johnson,SG,36,5.0,24.0,8.7,0.8,2.3,3.0,2.2,0.7,0.4,1.3,1.8,1.7,13.8,3.3,6.8,48.6,0.8,2.0,38.0,1.4,1.8,79.7,2.5,4.8,52.9,1.2919999999999998,0.54
Josh Richardson,SG,52,2.0,21.3,6.6,0.4,1.7,2.1,1.4,0.7,0.5,0.7,2.1,2.1,11.48,2.4,5.2,45.2,1.0,2.2,46.1,0.8,1.2,66.7,1.3,3.0,44.6,1.254,0.55
Justise Winslow,PF,78,8.0,28.6,6.4,1.0,4.1,5.2,1.5,0.9,0.3,1.2,2.4,1.2,8.42,2.5,5.9,42.2,0.4,1.5,27.6,1.0,1.5,68.4,2.1,4.4,47.1,1.087,0.46
Amar'e Stoudemire,C,52,36.0,14.7,5.8,1.3,3.0,4.3,0.5,0.3,0.8,0.9,1.8,0.6,17.34,2.4,4.3,56.6,0.0,0.0,0.0,1.0,1.3,74.6,2.4,4.3,56.6,1.357,0.57
Mario Chalmers,G,6,0.0,20.0,5.5,0.2,2.2,2.3,3.2,1.3,0.2,1.5,2.7,2.1,9.54,1.7,5.3,31.3,0.2,1.8,9.1,2.0,2.2,92.3,1.5,3.5,42.9,1.031,0.33
Beno Udrih,PG,36,5.0,16.3,4.4,0.2,1.6,1.8,2.5,0.3,0.0,1.2,1.1,2.1,8.9,1.8,4.2,43.4,0.3,0.9,33.3,0.4,0.5,88.2,1.5,3.3,46.2,1.0390000000000001,0.47
Josh McRoberts,PF,42,1.0,14.2,3.6,0.5,2.0,2.5,1.9,0.4,0.2,0.7,1.6,2.7,9.97,1.3,3.5,37.2,0.3,1.2,24.5,0.7,1.0,70.0,1.0,2.4,43.4,1.014,0.41
Briante Weber,G,1,0.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,inf,39.36,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,2.0,1.0
Chris Andersen,PF,7,1.0,5.1,1.9,0.4,0.9,1.3,0.4,0.1,0.4,0.3,0.6,1.5,17.67,0.6,1.4,40.0,0.3,0.7,40.0,0.4,0.6,75.0,0.3,0.7,40.0,1.3,0.5
Udonis Haslem,PF,37,0.0,7.0,1.6,0.3,1.8,2.0,0.4,0.1,0.1,0.1,0.7,2.8,9.12,0.6,1.6,37.7,0.0,0.2,11.1,0.3,0.4,75.0,0.6,1.4,42.3,0.9670000000000001,0.39
Jarnell Stokes,C,5,0.0,2.8,1.4,0.0,0.4,0.4,0.2,0.2,0.0,0.0,0.2,inf,21.85,0.6,1.0,60.0,0.0,0.0,0.0,0.2,0.4,50.0,0.6,1.0,60.0,1.4,0.6
James Ennis III,SF,3,0.0,2.3,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.3,inf,2.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total,mia,82,,,100.0,9.8,34.3,44.1,20.8,6.7,6.5,13.2,18.3,1.6,,38.4,81.7,47.0,6.1,18.0,33.6,17.1,23.0,74.4,32.3,63.6,50.8,1.225,0.51
Khris Middleton,SF,79,79.0,36.1,18.2,0.6,3.3,3.8,4.2,1.7,0.2,2.3,2.6,1.8,16.85,6.4,14.5,44.4,1.8,4.6,39.6,3.5,3.9,88.8,4.6,9.9,46.6,1.256,0.51
Giannis Antetokounmpo,PF,80,79.0,35.3,16.9,1.4,6.2,7.7,4.3,1.2,1.4,2.6,3.2,1.7,18.86,6.4,12.7,50.6,0.4,1.4,25.7,3.7,5.1,72.4,6.1,11.3,53.7,1.3330000000000002,0.52
Greg Monroe,C,79,67.0,29.3,15.3,2.8,6.1,8.8,2.3,0.9,0.8,1.6,2.1,1.4,21.87,6.2,11.9,52.2,0.0,0.0,0.0,2.9,3.9,74.0,6.2,11.9,52.2,1.286,0.52
Jabari Parker,PF,76,72.0,31.7,14.1,1.6,3.6,5.2,1.7,0.9,0.4,1.5,2.0,1.1,14.83,5.8,11.8,49.3,0.1,0.5,25.7,2.3,3.0,76.8,5.7,11.4,50.2,1.19,0.5
Michael Carter-Williams,PG,54,37.0,30.5,11.5,0.9,4.2,5.1,5.2,1.5,0.8,2.8,3.0,1.8,13.98,4.6,10.3,45.2,0.3,1.0,27.3,2.0,3.0,65.4,4.4,9.3,47.2,1.123,0.47
Jerryd Bayless,G,52,18.0,28.9,10.4,0.4,2.3,2.7,3.1,0.9,0.2,1.4,2.1,2.2,12.43,3.6,8.4,42.3,1.9,4.4,43.7,1.3,1.7,77.8,1.6,4.0,40.8,1.238,0.54
O.J. Mayo,SG,41,24.0,26.6,7.8,0.3,2.2,2.6,2.9,1.2,0.2,1.8,3.1,1.6,7.73,2.9,7.8,37.1,1.3,4.0,32.1,0.8,1.0,77.5,1.6,3.9,42.1,1.0,0.45
John Henson,F,57,1.0,16.8,7.0,1.5,2.4,3.9,0.9,0.3,1.9,1.1,2.3,0.8,18.63,2.9,5.1,56.4,0.0,0.0,0.0,1.2,2.1,59.0,2.9,5.1,56.6,1.364,0.56
Greivis Vasquez,PG,23,0.0,20.0,5.7,0.2,1.8,2.0,4.0,0.4,0.0,1.7,1.8,2.3,7.47,2.0,6.0,32.6,0.8,3.2,24.7,1.0,1.1,84.6,1.2,2.8,41.5,0.9420000000000001,0.39
Miles Plumlee,C,61,14.0,14.3,5.1,1.5,2.3,3.8,0.3,0.3,0.8,0.7,1.2,0.4,17.43,2.3,3.8,60.1,0.0,0.0,0.0,0.6,1.0,57.6,2.3,3.8,60.1,1.348,0.6
Tyler Ennis,G,46,7.0,14.2,4.5,0.3,1.3,1.6,2.1,0.5,0.0,1.0,1.4,2.1,10.7,1.8,4.1,44.9,0.3,0.8,33.3,0.5,0.7,73.5,1.5,3.2,48.0,1.102,0.48
Jared Cunningham,G,4,0.0,13.8,4.0,0.0,2.3,2.3,0.3,0.5,0.0,0.8,1.0,0.3,5.81,1.0,3.5,28.6,0.5,1.8,28.6,1.5,1.8,85.7,0.5,1.8,28.6,1.143,0.36
Rashad Vaughn,G,70,6.0,14.3,3.1,0.2,1.1,1.3,0.6,0.4,0.2,0.4,1.0,1.4,4.25,1.2,3.8,30.5,0.6,2.1,29.3,0.2,0.2,80.0,0.5,1.7,31.9,0.816,0.39
Johnny O'Bryant III,PF,66,4.0,13.0,3.0,1.0,1.7,2.7,0.5,0.3,0.1,0.5,1.5,1.0,7.46,1.3,3.2,41.1,0.0,0.0,100.0,0.4,0.6,67.5,1.3,3.2,40.9,0.9570000000000001,0.41
Steve Novak,SF,3,0.0,6.7,2.3,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.7,0.0,6.72,0.7,2.0,33.3,0.7,2.0,33.3,0.3,0.3,100.0,0.0,0.0,0.0,1.167,0.5
Chris Copeland,SF,24,1.0,6.5,2.1,0.0,0.4,0.4,0.5,0.1,0.0,0.3,0.7,1.8,5.47,0.7,2.1,33.3,0.4,1.5,27.8,0.3,0.3,85.7,0.3,0.6,46.7,0.98,0.43
Damien Inglis,SF,20,1.0,7.8,1.8,0.1,1.5,1.6,0.5,0.3,0.2,0.6,0.6,0.9,6.71,0.7,1.9,35.1,0.2,0.7,23.1,0.4,0.4,87.5,0.5,1.2,41.7,0.973,0.39
Total,mil,82,,,99.0,10.5,31.2,41.7,23.1,8.2,5.8,14.6,20.7,1.6,,38.4,82.2,46.7,5.4,15.6,34.5,17.0,22.7,74.7,33.0,66.6,49.5,1.205,0.5
Andrew Wiggins,SF,81,81.0,35.1,20.7,1.3,2.3,3.6,2.0,1.0,0.6,2.2,2.0,0.9,16.61,7.3,16.0,45.9,0.7,2.3,30.0,5.3,7.0,76.1,6.6,13.6,48.6,1.294,0.48
Karl-Anthony Towns,C,82,82.0,32.0,18.3,2.8,7.7,10.5,2.0,0.7,1.7,2.2,3.0,0.9,22.59,7.6,14.1,54.2,0.4,1.1,34.1,2.7,3.4,81.1,7.3,13.0,55.9,1.304,0.56
Zach LaVine,SG,82,33.0,28.0,14.0,0.3,2.5,2.8,3.1,0.8,0.2,1.9,2.4,1.6,14.34,5.3,11.7,45.2,1.5,3.9,38.9,2.0,2.5,79.3,3.8,7.8,48.2,1.199,0.52
Kevin Martin,SG,39,12.0,21.4,10.6,0.3,1.8,2.1,1.2,0.4,0.0,1.1,1.7,1.1,11.94,3.2,8.6,37.7,1.0,2.6,36.9,3.2,3.6,88.0,2.3,5.9,38.1,1.2429999999999999,0.43
Shabazz Muhammad,F,82,0.0,20.5,10.5,1.2,2.0,3.3,0.6,0.3,0.1,0.9,1.1,0.7,15.26,3.9,8.3,46.5,0.5,1.9,28.9,2.3,3.0,76.4,3.3,6.5,51.6,1.2670000000000001,0.5
Gorgui Dieng,C,82,39.0,27.1,10.1,1.9,5.2,7.1,1.7,1.1,1.2,1.7,2.7,1.0,17.17,3.8,7.1,53.2,0.1,0.2,30.0,2.5,3.0,82.7,3.7,6.8,54.0,1.4280000000000002,0.54
Ricky Rubio,PG,76,76.0,30.6,10.1,0.5,3.8,4.3,8.6,2.1,0.1,2.5,2.6,3.4,17.64,2.9,7.7,37.4,0.8,2.5,32.6,3.5,4.1,84.7,2.1,5.2,39.6,1.307,0.43
Nemanja Bjelica,PF,60,0.0,17.9,5.1,0.8,2.7,3.5,1.4,0.4,0.4,0.8,2.6,1.8,11.23,1.8,3.9,46.8,0.8,2.1,38.4,0.7,0.9,72.7,1.0,1.8,56.4,1.311,0.57
Nikola Pekovic,C,12,3.0,13.0,4.5,0.6,1.2,1.8,0.9,0.1,0.0,0.8,1.8,1.2,6.52,1.6,4.2,38.0,0.0,0.0,0.0,1.3,1.7,80.0,1.6,4.2,38.0,1.08,0.38
Tyus Jones,PG,37,0.0,15.5,4.2,0.2,1.1,1.3,2.9,0.8,0.1,0.9,0.9,3.3,11.28,1.5,4.2,35.9,0.4,1.4,30.2,0.8,1.1,71.8,1.1,2.8,38.8,1.0,0.41
Andre Miller,PG,26,0.0,10.8,3.4,0.2,0.7,0.9,2.2,0.3,0.0,1.0,1.2,2.3,13.71,1.4,2.2,62.1,0.0,0.2,25.0,0.6,0.7,78.9,1.3,2.1,64.8,1.517,0.63
Kevin Garnett,PF,38,38.0,14.6,3.2,0.4,3.6,3.9,1.6,0.7,0.3,0.4,1.8,3.9,12.28,1.4,3.0,47.0,0.0,0.0,0.0,0.4,0.6,66.7,1.4,3.0,47.4,1.061,0.47
Tayshaun Prince,SF,77,44.0,19.0,2.9,0.4,1.5,1.9,1.0,0.5,0.2,0.4,0.8,2.7,6.37,1.3,3.0,44.5,0.1,0.3,17.4,0.2,0.2,68.4,1.3,2.7,47.6,0.965,0.45
Adreian Payne,PF,52,2.0,9.3,2.5,0.4,1.8,2.1,0.6,0.3,0.2,0.7,1.5,0.8,5.68,1.0,2.8,36.6,0.2,0.6,28.1,0.3,0.5,65.4,0.8,2.2,38.9,0.91,0.4
Greg Smith,PF,18,0.0,10.7,2.4,0.7,1.7,2.3,0.3,0.2,0.1,0.4,1.6,0.9,7.94,1.0,1.8,56.3,0.0,0.0,0.0,0.4,0.9,41.2,1.0,1.8,56.3,1.344,0.56
Damjan Rudez,SF,33,0.0,8.4,2.3,0.2,0.5,0.6,0.3,0.1,0.0,0.4,1.0,0.8,5.54,0.8,1.9,40.3,0.5,1.5,34.0,0.2,0.2,100.0,0.2,0.4,66.7,1.21,0.54
Total,min,82,,,102.4,10.0,31.5,41.6,23.4,8.0,4.6,14.4,20.7,1.6,,37.7,81.3,46.4,5.5,16.4,33.8,21.4,27.0,79.2,32.2,64.9,49.6,1.2590000000000001,0.5
Anthony Davis,PF,61,61.0,35.5,24.3,2.1,8.1,10.3,1.9,1.3,2.0,2.0,2.4,1.0,25.1,9.2,18.6,49.3,0.6,1.8,32.4,5.3,7.0,75.8,8.6,16.9,51.1,1.304,0.51
Ryan Anderson,PF,66,7.0,30.4,17.0,2.0,4.0,6.0,1.1,0.6,0.4,1.4,1.7,0.8,17.3,6.0,14.1,42.7,2.0,5.4,36.6,3.0,3.5,87.3,4.0,8.7,46.6,1.21,0.5
Jrue Holiday,SG,65,23.0,28.2,16.8,0.4,2.6,3.0,6.0,1.4,0.3,2.6,2.3,2.3,19.74,6.3,14.4,43.8,1.3,4.0,33.6,2.8,3.3,84.3,5.0,10.4,47.8,1.165,0.49
James Ennis III,SF,9,5.0,31.3,15.9,1.9,2.0,3.9,2.0,1.3,0.3,1.9,2.9,1.1,18.15,5.6,11.1,50.0,2.7,5.6,48.0,2.1,2.7,79.2,2.9,5.6,52.0,1.43,0.62
Eric Gordon,SG,45,44.0,32.9,15.2,0.2,2.0,2.2,2.7,1.0,0.3,1.6,2.2,1.7,13.52,5.1,12.3,41.8,2.5,6.5,38.4,2.5,2.8,88.8,2.6,5.7,45.7,1.2429999999999999,0.52
Tyreke Evans,G,25,25.0,30.6,15.2,0.8,4.4,5.2,6.6,1.3,0.3,2.9,2.6,2.2,17.96,5.4,12.6,43.3,1.3,3.4,38.8,3.0,3.7,79.6,4.1,9.2,45.0,1.207,0.49
Tim Frazier,PG,16,1.0,29.3,13.1,0.9,3.5,4.4,7.5,1.4,0.1,2.4,2.6,3.2,19.19,4.8,10.6,45.0,0.8,1.9,41.9,2.8,3.7,76.3,3.9,8.6,45.7,1.2429999999999999,0.49
