Name,Pos,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,PER,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF
Glenn Robinson III,SF,69,27.0,20.7,6.1,0.8,2.7,3.6,0.7,0.6,0.3,0.5,0.9,1.3,11.49,2.3,4.9,46.7,0.7,1.8,39.2,0.8,1.1,71.1,1.6,3.1,51.2,1.24,0.54
Aaron Brooks,G,65,0.0,13.8,5.0,0.3,0.8,1.1,1.9,0.4,0.1,1.0,1.4,1.9,9.62,1.9,4.6,40.3,0.7,2.0,37.5,0.5,0.6,80.0,1.1,2.6,42.4,1.073,0.48
Kevin Seraphin,C,49,3.0,11.4,4.7,0.8,2.1,2.9,0.5,0.1,0.4,0.6,1.3,0.8,14.47,2.2,4.0,55.1,0.0,0.0,0.0,0.3,0.4,63.6,2.2,4.0,55.6,1.172,0.55
Lavoy Allen,F,61,5.0,14.3,2.9,1.7,1.9,3.6,0.9,0.3,0.4,0.5,1.3,2.0,11.65,1.3,2.8,45.8,0.0,0.0,0.0,0.4,0.5,69.7,1.3,2.7,46.1,1.054,0.46
Joe Young,G,33,0.0,4.1,2.1,0.0,0.5,0.5,0.5,0.1,0.0,0.2,0.2,3.0,11.52,0.8,2.2,36.1,0.2,0.7,21.7,0.3,0.5,73.3,0.6,1.5,42.9,0.9440000000000001,0.4
Rakeem Christmas,PF,29,0.0,7.6,2.0,0.9,1.0,1.9,0.1,0.1,0.2,0.3,1.3,0.5,10.41,0.7,1.5,44.2,0.0,0.0,0.0,0.7,1.0,72.4,0.7,1.5,44.2,1.3719999999999999,0.44
Georges Niang,SF,23,0.0,4.0,0.9,0.1,0.7,0.7,0.2,0.1,0.0,0.2,0.3,1.0,0.12,0.4,1.6,25.0,0.0,0.5,8.3,0.1,0.1,100.0,0.3,1.0,33.3,0.583,0.26
Total,ind,82,,,105.1,9.0,33.0,42.0,22.5,8.2,5.0,13.3,19.5,1.7,,39.3,84.5,46.5,8.6,23.0,37.6,17.9,22.1,81.0,30.6,61.5,49.8,1.2429999999999999,0.52
Blake Griffin,PF,61,61.0,34.0,21.6,1.8,6.3,8.1,4.9,0.9,0.4,2.3,2.6,2.1,22.71,7.9,15.9,49.3,0.6,1.9,33.6,5.2,6.9,76.0,7.2,14.1,51.4,1.355,0.51
Chris Paul,PG,61,61.0,31.5,18.1,0.7,4.3,5.0,9.2,2.0,0.1,2.4,2.4,3.8,26.25,6.1,12.9,47.6,2.0,5.0,41.1,3.8,4.3,89.2,4.1,7.9,51.8,1.406,0.56
JJ Redick,SG,78,78.0,28.2,15.0,0.1,2.1,2.2,1.4,0.7,0.2,1.3,1.6,1.1,14.87,5.1,11.4,44.5,2.6,6.0,42.9,2.3,2.6,89.1,2.5,5.4,46.2,1.318,0.56
DeAndre Jordan,C,81,81.0,31.7,12.7,3.7,10.1,13.8,1.2,0.6,1.7,1.4,2.6,0.8,21.84,5.1,7.1,71.4,0.0,0.0,0.0,2.5,5.2,48.2,5.1,7.1,71.7,1.7830000000000001,0.71
Jamal Crawford,G,82,1.0,26.3,12.3,0.2,1.4,1.6,2.6,0.7,0.2,1.6,1.4,1.6,12.06,4.4,10.6,41.3,1.4,3.9,36.0,2.1,2.5,85.7,3.0,6.7,44.3,1.159,0.48
Austin Rivers,PG,74,29.0,27.8,12.0,0.3,1.9,2.2,2.8,0.6,0.1,1.6,2.5,1.8,11.44,4.4,9.9,44.2,1.5,4.0,37.1,1.8,2.6,69.1,2.9,5.8,49.1,1.216,0.52
Marreese Speights,F,82,2.0,15.7,8.7,1.1,3.5,4.5,0.8,0.3,0.5,0.8,2.8,1.0,17.62,3.0,6.7,44.5,1.3,3.4,37.2,1.5,1.7,87.6,1.7,3.3,52.0,1.297,0.54
Raymond Felton,G,80,11.0,21.3,6.7,0.4,2.3,2.7,2.4,0.8,0.3,1.0,1.6,2.3,10.9,2.8,6.4,43.0,0.6,1.8,31.9,0.6,0.8,78.1,2.2,4.6,47.3,1.047,0.47
Luc Mbah a Moute,F,80,76.0,22.3,6.1,0.6,1.6,2.1,0.5,1.0,0.4,0.6,1.5,0.8,10.25,2.4,4.7,50.5,0.5,1.4,39.1,0.7,1.1,67.8,1.9,3.4,55.2,1.28,0.56
Brandon Bass,PF,52,0.0,11.1,5.6,0.8,1.7,2.5,0.4,0.3,0.2,0.6,0.9,0.7,19.71,2.1,3.6,57.5,0.0,0.1,33.3,1.5,1.7,87.5,2.0,3.5,57.9,1.57,0.58
Paul Pierce,SF,25,7.0,11.1,3.2,0.0,1.9,1.9,0.4,0.2,0.2,0.6,1.6,0.6,5.69,1.1,2.8,40.0,0.6,1.7,34.9,0.4,0.5,76.9,0.5,1.1,48.1,1.157,0.51
Alan Anderson,SG,30,0.0,10.3,2.9,0.1,0.7,0.8,0.4,0.1,0.0,0.2,1.2,1.6,5.0,1.0,2.7,37.5,0.5,1.5,31.8,0.4,0.5,75.0,0.5,1.2,44.4,1.075,0.46
Wesley Johnson,F,68,3.0,11.9,2.7,0.4,2.3,2.7,0.3,0.4,0.4,0.3,1.2,1.3,8.41,1.1,2.9,36.5,0.4,1.7,24.6,0.2,0.3,64.7,0.6,1.2,53.7,0.93,0.44
Diamond Stone,C,7,0.0,3.4,1.4,0.1,0.7,0.9,0.0,0.0,0.1,0.3,0.7,0.0,-1.15,0.4,1.9,23.1,0.0,0.0,0.0,0.6,0.6,100.0,0.4,1.9,23.1,0.769,0.23
Brice Johnson,PF,3,0.0,3.0,1.3,0.3,0.7,1.0,0.3,0.7,0.3,0.3,0.0,1.0,17.28,0.7,2.3,28.6,0.0,0.0,0.0,0.0,0.0,0.0,0.7,2.3,28.6,0.5710000000000001,0.29
Total,lac,82,,,108.7,9.0,34.0,43.0,22.5,7.5,4.2,12.5,19.8,1.8,,39.5,83.2,47.5,10.3,27.4,37.5,19.3,26.0,74.5,29.3,55.8,52.5,1.307,0.54
Lou Williams,SG,58,1.0,24.2,18.6,0.2,2.0,2.3,3.2,1.1,0.2,2.1,1.2,1.5,23.96,5.6,12.7,44.4,2.1,5.5,38.5,5.2,5.9,88.4,3.5,7.2,48.9,1.469,0.53
D'Angelo Russell,SG,63,60.0,28.7,15.6,0.5,3.0,3.5,4.8,1.4,0.3,2.8,2.1,1.7,15.36,5.6,13.8,40.5,2.1,6.1,35.2,2.3,3.0,78.2,3.4,7.7,44.7,1.135,0.48
Jordan Clarkson,PG,82,19.0,29.2,14.7,0.6,2.4,3.0,2.6,1.1,0.1,2.0,1.8,1.3,13.23,5.8,13.1,44.5,1.4,4.3,32.9,1.6,2.0,79.8,4.4,8.7,50.3,1.125,0.5
Nick Young,G,60,60.0,25.9,13.2,0.4,1.9,2.3,1.0,0.6,0.2,0.6,2.3,1.6,14.12,4.5,10.6,43.0,2.8,7.0,40.4,1.3,1.5,85.6,1.7,3.5,48.1,1.25,0.56
Julius Randle,PF,74,73.0,28.8,13.2,2.0,6.6,8.6,3.6,0.7,0.5,2.3,3.4,1.5,16.32,5.1,10.5,48.7,0.2,0.9,27.0,2.8,3.8,72.3,4.9,9.6,50.6,1.26,0.5
Brandon Ingram,SF,79,40.0,28.8,9.4,0.8,3.2,4.0,2.1,0.6,0.5,1.5,2.0,1.4,8.56,3.5,8.7,40.2,0.7,2.4,29.4,1.7,2.7,62.2,2.8,6.3,44.3,1.079,0.44
Tyler Ennis,G,22,2.0,17.8,7.7,0.2,1.0,1.2,2.4,0.9,0.1,1.0,1.3,2.5,14.37,3.0,6.5,45.1,1.0,2.5,38.9,0.9,1.0,86.4,2.0,4.1,48.9,1.181,0.52
Luol Deng,F,56,49.0,26.5,7.6,1.1,4.1,5.3,1.3,0.9,0.4,0.8,1.1,1.7,10.13,2.9,7.6,38.7,0.9,2.9,30.9,0.8,1.1,73.0,2.0,4.6,43.6,1.002,0.45
Ivica Zubac,C,38,11.0,16.0,7.5,1.1,3.1,4.2,0.8,0.4,0.9,0.8,1.7,1.0,17.02,3.3,6.3,52.9,0.0,0.1,0.0,0.8,1.3,65.3,3.3,6.2,53.6,1.193,0.53
Timofey Mozgov,C,54,52.0,20.4,7.4,1.9,3.0,4.9,0.8,0.3,0.6,1.3,2.5,0.6,12.3,3.1,6.1,51.5,0.0,0.0,0.0,1.2,1.4,80.8,3.1,6.1,51.7,1.2229999999999999,0.52
Larry Nance Jr.,PF,63,7.0,22.9,7.1,1.9,4.0,5.9,1.5,1.3,0.6,0.9,2.4,1.7,15.76,3.0,5.7,52.6,0.2,0.6,27.8,0.9,1.3,73.8,2.9,5.2,55.4,1.244,0.54
David Nwaba,SG,20,2.0,19.9,6.0,0.9,2.3,3.2,0.7,0.6,0.4,0.6,1.8,1.3,12.06,2.4,4.1,58.0,0.1,0.3,20.0,1.3,2.0,64.1,2.3,3.8,60.5,1.4809999999999999,0.59
Tarik Black,C,67,16.0,16.3,5.7,2.1,3.0,5.1,0.6,0.4,0.7,0.9,2.6,0.7,15.09,2.2,4.4,51.2,0.0,0.0,50.0,1.2,1.6,75.2,2.2,4.3,51.2,1.307,0.51
Corey Brewer,F,24,3.0,14.9,5.4,0.5,1.7,2.2,1.5,1.0,0.3,0.8,1.2,1.9,13.29,2.2,5.0,43.8,0.2,1.0,20.8,0.8,1.0,75.0,2.0,4.0,49.5,1.0659999999999998,0.46
Thomas Robinson,F,48,1.0,11.7,5.0,1.8,2.9,4.6,0.6,0.5,0.2,1.0,1.6,0.7,17.38,2.2,4.1,53.6,0.0,0.0,0.0,0.6,1.4,47.0,2.2,4.1,53.8,1.23,0.54
Jose Calderon,G,24,11.0,12.2,3.3,0.3,1.4,1.8,2.1,0.3,0.0,1.1,0.9,2.0,9.14,1.3,3.2,41.6,0.5,1.4,35.3,0.2,0.2,100.0,0.8,1.8,46.5,1.0390000000000001,0.49
Marcelinho Huertas,PG,23,1.0,10.3,2.7,0.1,1.0,1.0,2.3,0.4,0.1,0.8,0.7,2.7,9.1,1.1,3.0,36.8,0.2,0.8,21.1,0.4,0.7,52.9,0.9,2.1,42.9,0.9259999999999999,0.4
Metta World Peace,SF,25,2.0,6.4,2.3,0.2,0.6,0.8,0.4,0.4,0.1,0.3,0.7,1.6,6.52,0.8,2.7,27.9,0.4,1.5,23.7,0.4,0.6,62.5,0.4,1.2,33.3,0.838,0.35
Total,lal,82,,,104.6,11.4,32.1,43.5,20.9,8.2,3.9,14.5,20.7,1.4,,39.3,87.4,45.0,8.9,25.7,34.6,17.0,22.6,75.4,30.4,61.6,49.3,1.197,0.5
Mike Conley,PG,69,68.0,33.2,20.5,0.4,3.1,3.5,6.3,1.3,0.3,2.3,1.8,2.8,23.26,6.7,14.6,45.9,2.5,6.1,40.7,4.6,5.3,85.9,4.2,8.6,49.7,1.401,0.54
Marc Gasol,C,74,74.0,34.2,19.5,0.8,5.4,6.3,4.6,0.9,1.3,2.2,2.3,2.0,20.32,7.2,15.7,45.9,1.4,3.6,38.8,3.8,4.5,83.7,5.8,12.1,48.0,1.247,0.5
Zach Randolph,F,73,5.0,24.5,14.1,2.5,5.7,8.2,1.7,0.5,0.1,1.4,1.9,1.2,18.58,5.9,13.2,44.9,0.3,1.3,22.3,1.9,2.6,73.1,5.6,11.9,47.4,1.0659999999999998,0.46
Tony Allen,SG,71,66.0,27.0,9.1,2.3,3.2,5.5,1.4,1.6,0.4,1.4,2.5,1.0,13.33,3.9,8.4,46.0,0.2,0.8,27.8,1.1,1.8,61.5,3.6,7.6,47.9,1.081,0.47
JaMychal Green,F,77,75.0,27.3,8.9,2.2,4.9,7.1,1.1,0.6,0.4,1.2,3.2,0.9,13.56,3.2,6.5,50.1,0.7,1.9,38.2,1.7,2.2,80.2,2.5,4.6,54.9,1.381,0.56
Troy Daniels,G,67,3.0,17.7,8.2,0.3,1.2,1.5,0.7,0.3,0.1,0.7,1.3,1.0,10.48,2.8,7.4,37.4,2.1,5.3,38.9,0.6,0.8,79.6,0.7,2.1,33.6,1.113,0.51
Vince Carter,G,73,15.0,24.7,8.0,0.5,2.6,3.1,1.8,0.8,0.5,0.7,2.2,2.7,11.69,2.6,6.7,39.4,1.5,4.1,37.8,1.2,1.6,76.5,1.1,2.7,41.8,1.196,0.51
Brandan Wright,F,28,5.0,16.0,6.8,1.1,1.7,2.8,0.5,0.4,0.7,0.4,1.5,1.5,18.61,3.0,4.8,61.5,0.0,0.0,0.0,0.8,1.3,65.7,3.0,4.8,61.9,1.4,0.61
James Ennis III,SF,64,28.0,23.5,6.7,1.1,3.0,4.0,1.0,0.7,0.3,0.9,2.6,1.1,10.62,2.3,5.0,45.5,0.8,2.1,37.2,1.3,1.7,78.2,1.5,2.9,51.6,1.3359999999999999,0.53
Chandler Parsons,SF,34,34.0,19.9,6.2,0.2,2.3,2.5,1.6,0.6,0.1,0.7,1.5,2.3,7.69,2.2,6.5,33.8,0.7,2.7,26.9,1.0,1.3,81.4,1.5,3.8,38.8,0.946,0.39
Andrew Harrison,G,72,18.0,20.5,5.9,0.3,1.6,1.9,2.8,0.7,0.3,1.2,2.7,2.3,8.69,1.6,5.0,32.5,0.6,2.2,27.6,2.1,2.7,76.3,1.0,2.8,36.3,1.181,0.38
Troy Williams,F,24,13.0,17.4,5.3,0.3,1.6,1.9,0.8,1.0,0.4,1.1,1.8,0.7,7.8,2.1,5.1,41.5,0.4,1.7,24.4,0.6,1.0,60.0,1.7,3.4,50.0,1.033,0.46
Wayne Selden,G,11,2.0,17.2,5.0,0.1,0.9,1.0,1.1,0.4,0.1,0.8,1.1,1.3,6.21,1.8,4.5,40.0,0.3,1.9,14.3,1.1,1.6,66.7,1.5,2.6,58.6,1.1,0.43
Toney Douglas,PG,24,0.0,16.4,4.9,0.5,2.0,2.5,2.3,0.8,0.2,0.9,2.1,2.7,10.61,1.8,4.9,36.8,0.3,1.8,16.7,1.0,1.2,82.8,1.5,3.1,48.0,1.0,0.4
Jarell Martin,F,42,3.0,13.3,3.9,1.0,2.9,3.9,0.2,0.4,0.2,0.7,2.2,0.3,8.74,1.4,3.6,38.4,0.2,0.6,36.0,1.0,1.2,80.0,1.2,3.0,38.9,1.093,0.41
Wade Baldwin IV,G,33,1.0,12.3,3.2,0.3,1.1,1.4,1.8,0.5,0.2,1.2,1.2,1.6,6.58,1.1,3.5,31.3,0.1,0.7,13.6,0.9,1.1,83.8,1.0,2.8,35.5,0.922,0.33
Deyonta Davis,F,36,0.0,6.6,1.6,0.6,1.1,1.7,0.1,0.1,0.5,0.2,1.1,0.3,10.61,0.7,1.3,51.1,0.0,0.0,0.0,0.3,0.5,55.6,0.7,1.3,51.1,1.234,0.51
Total,mem,82,,,100.5,10.8,32.0,42.8,21.3,8.0,4.2,12.4,22.4,1.7,,36.4,83.6,43.5,9.4,26.5,35.4,18.3,23.4,78.4,27.0,57.1,47.3,1.202,0.49
Goran Dragic,PG,73,73.0,33.7,20.3,0.8,3.0,3.8,5.8,1.2,0.2,2.9,2.7,2.0,19.84,7.3,15.4,47.5,1.6,4.0,40.5,4.1,5.2,79.0,5.7,11.4,49.9,1.319,0.53
Hassan Whiteside,C,77,77.0,32.6,17.0,3.8,10.3,14.1,0.7,0.7,2.1,2.0,2.9,0.4,22.68,7.0,12.6,55.7,0.0,0.0,0.0,2.9,4.6,62.8,7.0,12.6,55.7,1.345,0.56
Dion Waiters,G,46,43.0,30.1,15.8,0.4,2.9,3.3,4.3,0.9,0.4,2.2,2.1,1.9,14.61,6.1,14.4,42.4,1.8,4.7,39.5,1.8,2.8,64.6,4.3,9.7,43.8,1.1,0.49
Tyler Johnson,SG,73,0.0,29.8,13.7,0.7,3.3,4.0,3.2,1.2,0.6,1.2,2.4,2.6,15.94,4.9,11.3,43.3,1.3,3.4,37.2,2.7,3.5,76.8,3.6,7.9,46.0,1.216,0.49
James Johnson,PF,76,5.0,27.4,12.8,0.9,4.1,4.9,3.6,1.0,1.1,2.3,2.6,1.6,17.03,4.8,10.1,47.9,1.1,3.4,34.0,2.0,2.8,70.7,3.7,6.8,54.8,1.268,0.54
Justise Winslow,PF,18,15.0,34.7,10.9,1.3,3.9,5.2,3.7,1.4,0.3,1.8,2.9,2.0,8.2,4.4,12.5,35.6,0.4,1.9,20.0,1.6,2.6,61.7,4.1,10.6,38.4,0.871,0.37
Wayne Ellington,SG,62,13.0,24.2,10.5,0.3,1.8,2.1,1.1,0.6,0.1,0.5,1.1,2.3,12.68,3.7,9.0,41.6,2.4,6.4,37.8,0.6,0.7,86.0,1.3,2.6,50.9,1.168,0.55
Josh Richardson,SG,53,34.0,30.5,10.2,0.7,2.5,3.2,2.6,1.1,0.8,1.2,2.5,2.1,10.71,3.8,9.7,39.4,1.4,4.3,33.0,1.1,1.5,77.9,2.4,5.4,44.4,1.051,0.47
Rodney McGruder,SG,78,65.0,25.2,6.4,1.2,2.1,3.3,1.6,0.6,0.2,0.7,1.8,2.2,9.09,2.4,5.9,41.3,0.9,2.8,33.2,0.6,0.9,62.0,1.5,3.1,48.8,1.08,0.49
Derrick Williams,PF,25,11.0,15.1,5.9,0.6,2.3,2.9,0.6,0.4,0.2,0.6,1.3,1.0,10.17,2.2,5.5,39.4,0.4,1.8,20.0,1.2,2.0,62.0,1.8,3.7,48.9,1.08,0.43
Willie Reed,C,71,5.0,14.5,5.3,1.8,2.9,4.7,0.4,0.3,0.7,0.4,1.9,0.8,17.14,2.3,4.0,56.8,0.0,0.1,25.0,0.7,1.2,55.7,2.3,4.0,57.3,1.3119999999999998,0.57
Josh McRoberts,PF,22,14.0,17.3,4.9,1.0,2.3,3.4,2.3,0.5,0.2,1.0,1.4,2.2,9.79,2.0,5.4,37.3,0.6,1.4,41.9,0.3,0.4,66.7,1.4,4.0,35.6,0.907,0.43
Luke Babbitt,F,68,55.0,15.7,4.8,0.2,1.9,2.1,0.5,0.3,0.2,0.4,1.7,1.4,8.32,1.7,4.1,40.2,1.3,3.1,41.4,0.2,0.2,73.3,0.4,1.0,36.6,1.153,0.56
Okaro White,F,35,0.0,13.5,2.8,0.7,1.6,2.3,0.6,0.3,0.3,0.5,1.5,1.2,7.54,0.9,2.5,37.9,0.3,1.0,35.3,0.6,0.6,90.9,0.6,1.5,39.6,1.126,0.45
Udonis Haslem,PF,16,0.0,8.1,1.9,0.5,1.8,2.3,0.4,0.4,0.1,0.5,1.4,0.8,8.83,0.7,1.4,47.8,0.0,0.2,0.0,0.6,0.9,60.0,0.7,1.3,55.0,1.348,0.48
Total,mia,82,,,103.2,10.6,33.0,43.6,21.2,7.2,5.8,12.6,20.5,1.7,,39.0,85.8,45.5,9.9,27.0,36.5,15.2,21.6,70.6,29.2,58.8,49.6,1.202,0.51
Giannis Antetokounmpo,PF,80,80.0,35.6,22.9,1.8,7.0,8.8,5.4,1.6,1.9,2.9,3.1,1.9,26.13,8.2,15.7,52.1,0.6,2.3,27.2,5.9,7.7,77.0,7.6,13.5,56.3,1.455,0.54
Jabari Parker,PF,51,50.0,33.9,20.1,1.5,4.6,6.2,2.8,1.0,0.4,1.8,2.2,1.5,19.15,7.8,16.0,49.0,1.3,3.5,36.5,3.2,4.3,74.3,6.5,12.5,52.5,1.2590000000000001,0.53
Khris Middleton,SF,29,23.0,30.7,14.7,0.4,3.8,4.2,3.4,1.4,0.2,2.2,2.7,1.5,15.07,5.2,11.5,45.0,1.6,3.6,43.3,2.8,3.2,88.0,3.6,7.9,45.9,1.2790000000000001,0.52
Greg Monroe,C,81,0.0,22.5,11.7,2.1,4.5,6.6,2.3,1.1,0.5,1.7,2.1,1.3,21.23,4.8,9.0,53.4,0.0,0.0,0.0,2.2,3.0,74.1,4.8,8.9,53.7,1.3119999999999998,0.53
Malcolm Brogdon,PG,75,28.0,26.4,10.2,0.6,2.2,2.8,4.2,1.1,0.2,1.5,1.9,2.8,14.9,3.9,8.5,45.7,1.0,2.6,40.4,1.5,1.7,86.5,2.8,5.9,48.0,1.208,0.52
Michael Beasley,F,56,6.0,16.7,9.4,0.7,2.7,3.4,0.9,0.5,0.5,1.2,1.6,0.8,17.91,3.9,7.3,53.2,0.3,0.8,41.9,1.4,1.9,74.3,3.5,6.5,54.5,1.3,0.55
Tony Snell,SG,80,80.0,29.2,8.5,0.3,2.8,3.1,1.2,0.7,0.2,0.7,1.6,1.7,9.75,3.1,6.8,45.5,1.8,4.4,40.6,0.6,0.7,81.0,1.3,2.3,54.8,1.262,0.59
Matthew Dellavedova,PG,76,54.0,26.1,7.6,0.3,1.6,1.9,4.7,0.7,0.0,1.8,2.0,2.7,9.44,2.7,7.0,39.0,1.0,2.8,36.6,1.1,1.3,85.4,1.7,4.2,40.6,1.081,0.46
John Henson,F,58,39.0,19.4,6.8,1.6,3.5,5.1,1.0,0.5,1.3,0.9,2.6,1.1,15.35,2.7,5.3,51.5,0.0,0.0,0.0,1.3,1.8,69.2,2.7,5.3,51.6,1.2690000000000001,0.51
Mirza Teletovic,PF,70,2.0,16.2,6.4,0.2,2.2,2.3,0.7,0.2,0.2,0.5,1.6,1.3,8.81,2.2,6.0,37.3,1.5,4.4,34.1,0.5,0.6,77.8,0.7,1.6,46.0,1.079,0.5
Spencer Hawes,PF,19,0.0,9.0,4.4,0.3,2.1,2.4,1.0,0.1,0.2,0.5,0.8,2.1,18.61,1.6,3.1,50.8,0.5,1.4,34.6,0.7,0.9,77.8,1.1,1.7,63.6,1.4069999999999998,0.58
Jason Terry,G,74,0.0,18.4,4.1,0.2,1.2,1.4,1.3,0.6,0.3,0.5,1.3,2.7,9.11,1.4,3.3,43.2,1.0,2.3,42.7,0.3,0.4,82.8,0.4,1.0,44.4,1.263,0.58
Thon Maker,C,57,34.0,9.9,4.0,0.7,1.3,2.0,0.4,0.2,0.5,0.3,1.5,1.4,14.08,1.5,3.2,45.9,0.5,1.3,37.8,0.6,0.9,65.3,1.0,1.9,51.4,1.249,0.54
Rashad Vaughn,G,41,2.0,11.2,3.5,0.1,1.1,1.2,0.6,0.5,0.2,0.3,0.8,1.6,7.85,1.4,3.8,36.5,0.6,2.0,32.1,0.0,0.1,40.0,0.8,1.8,41.3,0.91,0.45
Gary Payton II,G,6,0.0,16.5,3.3,0.0,2.0,2.0,2.2,0.5,0.7,1.7,1.5,1.3,4.53,1.3,3.7,36.4,0.2,1.5,11.1,0.5,0.8,60.0,1.2,2.2,53.8,0.909,0.39
Miles Plumlee,C,32,12.0,9.7,2.6,0.7,0.9,1.7,0.6,0.3,0.3,0.7,1.5,0.8,8.08,0.9,2.1,44.1,0.0,0.0,0.0,0.7,1.1,62.9,0.9,2.1,44.1,1.206,0.44
Steve Novak,SF,8,0.0,2.8,0.6,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.1,0.0,1.35,0.3,0.9,28.6,0.1,0.8,16.7,0.0,0.0,0.0,0.1,0.1,100.0,0.7140000000000001,0.36
Terrence Jones,PF,3,0.0,2.3,0.0,0.0,1.0,1.0,0.0,0.3,0.3,0.0,0.0,0.0,1.27,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Axel Toupane,F,2,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,-9.88,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total,mil,82,,,103.6,8.8,31.6,40.4,24.2,8.1,5.3,13.4,20.2,1.8,,38.8,81.9,47.4,8.8,23.7,37.0,17.2,22.4,76.8,30.0,58.1,51.6,1.266,0.53
Karl-Anthony Towns,C,82,82.0,37.0,25.1,3.6,8.7,12.3,2.7,0.7,1.3,2.6,2.9,1.0,26.0,9.8,18.0,54.2,1.2,3.4,36.7,4.3,5.2,83.2,8.5,14.7,58.2,1.393,0.58
Andrew Wiggins,SF,82,82.0,37.2,23.6,1.2,2.8,4.0,2.3,1.0,0.4,2.3,2.2,1.0,16.62,8.6,19.1,45.2,1.3,3.5,35.6,5.0,6.6,76.0,7.4,15.6,47.3,1.2309999999999999,0.48
Zach LaVine,SG,47,47.0,37.2,18.9,0.4,3.0,3.4,3.0,0.9,0.2,1.8,2.2,1.6,14.69,6.9,15.1,45.9,2.6,6.6,38.7,2.5,3.0,83.6,4.4,8.5,51.5,1.252,0.54
Ricky Rubio,PG,75,75.0,32.9,11.1,0.9,3.2,4.1,9.1,1.7,0.1,2.6,2.7,3.5,16.87,3.5,8.7,40.2,0.8,2.6,30.6,3.4,3.8,89.1,2.7,6.1,44.3,1.286,0.45
Gorgui Dieng,C,82,82.0,32.4,10.0,2.3,5.6,7.9,1.9,1.1,1.2,1.3,3.1,1.5,14.19,4.0,8.1,50.2,0.2,0.5,37.2,1.7,2.0,81.4,3.9,7.5,51.1,1.234,0.51
Shabazz Muhammad,F,78,1.0,19.4,9.9,1.1,1.7,2.8,0.4,0.3,0.1,0.7,1.1,0.6,15.0,3.7,7.7,48.2,0.6,1.9,33.6,1.9,2.4,77.4,3.1,5.8,52.9,1.291,0.52
Nemanja Bjelica,PF,65,1.0,18.3,6.2,0.9,2.9,3.8,1.2,0.6,0.3,0.9,2.4,1.3,11.0,2.3,5.5,42.4,0.9,2.7,31.6,0.7,0.9,73.8,1.5,2.8,53.1,1.1320000000000001,0.5
Brandon Rush,F,47,33.0,21.9,4.2,0.3,1.8,2.1,1.0,0.5,0.5,0.6,0.9,1.6,6.62,1.5,4.0,37.4,0.9,2.4,38.6,0.3,0.4,72.2,0.6,1.6,35.6,1.053,0.49
Kris Dunn,G,78,7.0,17.1,3.8,0.3,1.8,2.1,2.4,1.0,0.5,1.1,2.3,2.1,8.13,1.5,4.0,37.7,0.3,0.9,28.8,0.5,0.8,61.0,1.2,3.1,40.4,0.9359999999999999,0.41
Lance Stephenson,G,6,0.0,11.2,3.5,0.0,1.7,1.7,0.8,0.0,0.0,0.7,0.3,1.3,6.69,1.7,3.5,47.6,0.0,0.3,0.0,0.2,0.3,50.0,1.7,3.2,52.6,1.0,0.48
Adreian Payne,PF,18,0.0,7.5,3.5,0.5,1.3,1.8,0.4,0.4,0.4,0.4,1.8,0.9,14.44,1.3,3.0,42.6,0.2,0.8,20.0,0.8,1.1,73.7,1.1,2.2,51.3,1.167,0.45
Tyus Jones,PG,60,0.0,12.9,3.5,0.2,1.0,1.1,2.6,0.8,0.1,0.6,0.8,4.1,13.86,1.3,3.0,41.4,0.4,1.2,35.6,0.6,0.7,76.7,0.8,1.8,45.4,1.155,0.49
Omri Casspi,F,13,0.0,17.1,3.5,0.5,1.1,1.5,0.8,1.0,0.2,0.8,1.8,1.1,7.36,1.5,3.0,48.7,0.2,0.8,20.0,0.4,0.6,62.5,1.3,2.2,58.6,1.1540000000000001,0.51
Jordan Hill,C,7,0.0,6.7,1.7,1.1,0.9,2.0,0.0,0.1,0.0,0.6,1.3,0.0,5.55,0.7,1.9,38.5,0.0,0.0,0.0,0.3,0.3,100.0,0.7,1.9,38.5,0.9229999999999999,0.38
Cole Aldrich,C,62,0.0,8.6,1.7,0.8,1.7,2.5,0.4,0.4,0.4,0.3,1.4,1.5,12.69,0.7,1.4,52.3,0.0,0.0,0.0,0.2,0.4,68.2,0.7,1.4,52.3,1.2209999999999999,0.52
John Lucas III,PG,5,0.0,2.2,0.4,0.0,0.0,0.0,0.2,0.4,0.0,0.0,0.0,inf,9.17,0.2,0.8,25.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.6,33.3,0.5,0.25
Total,min,82,,,105.6,11.4,31.0,42.4,23.7,8.0,4.5,13.4,20.1,1.8,,39.5,84.4,46.7,7.3,21.0,34.9,19.3,24.2,79.9,32.1,63.4,50.7,1.25,0.51
